epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,20,,,,,0.3958333432674408,1.4798641204833984
0,20,,,0.4144345223903656,1.5949634313583374,,
1,41,,,,,0.53125,1.2528883218765259
1,41,,,0.581845223903656,1.3238810300827026,,
2,62,,,,,0.5078125,1.0819591283798218
2,62,,,0.6160714030265808,1.11434006690979,,
3,83,,,,,0.4895833432674408,0.9997081160545349
3,83,,,0.6361607313156128,0.9146471619606018,,
4,104,,,,,0.4375,1.0562485456466675
4,104,,,0.6785714030265808,0.7428403496742249,,
5,125,,,,,0.4140625,1.11919367313385
5,125,,,0.7492559552192688,0.6188713908195496,,
6,146,,,,,0.4817708432674408,1.1054620742797852
6,146,,,0.78125,0.5349119901657104,,
7,167,,,,,0.4973958432674408,1.1274200677871704
7,167,,,0.793154776096344,0.46733638644218445,,
8,188,,,,,0.4453125,1.2306528091430664
8,188,,,0.8102678656578064,0.40058889985084534,,
9,209,,,,,0.4739583432674408,1.2180677652359009
9,209,,,0.8139880895614624,0.3663407862186432,,
10,230,,,,,0.5052083134651184,1.2264958620071411
10,230,,,0.805059552192688,0.33992496132850647,,
11,251,,,,,0.4973958432674408,1.3474355936050415
11,251,,,0.820684552192688,0.3214793801307678,,
12,272,,,,,0.4817708432674408,1.3704255819320679
12,272,,,0.805059552192688,0.31937524676322937,,
13,293,,,,,0.4296875,1.5494370460510254
13,293,,,0.8065476417541504,0.3152252733707428,,
14,314,,,,,0.484375,1.3954048156738281
14,314,,,0.8214285969734192,0.2990952730178833,,
15,335,,,,,0.484375,1.3544248342514038
15,335,,,0.8147321343421936,0.29637831449508667,,
16,356,,,,,0.4765625,1.4079351425170898
16,356,,,0.816220223903656,0.27762570977211,,
17,377,,,,,0.4427083432674408,1.5585899353027344
17,377,,,0.8214285969734192,0.28065478801727295,,
18,398,,,,,0.4739583432674408,1.5445150136947632
18,398,,,0.8258928656578064,0.28031274676322937,,
19,419,,,,,0.5026041865348816,1.6547045707702637
19,419,,,0.8169642686843872,0.2695211172103882,,
20,440,,,,,0.5,1.455285906791687
20,440,,,0.8288690447807312,0.2659856379032135,,
21,461,,,,,0.4947916567325592,1.5308246612548828
21,461,,,0.836309552192688,0.25818315148353577,,
22,482,,,,,0.4947916567325592,1.50167715549469
22,482,,,0.816220223903656,0.2674177587032318,,
23,503,,,,,0.4895833432674408,1.5056208372116089
23,503,,,0.8258928656578064,0.25458043813705444,,
24,524,,,,,0.4817708432674408,1.810268521308899
24,524,,,0.8258928656578064,0.25793156027793884,,
25,545,,,,,0.5182291865348816,1.5468708276748657
25,545,,,0.8333333134651184,0.2562158405780792,,
26,566,,,,,0.4947916567325592,1.5453205108642578
26,566,,,0.8407738208770752,0.2533775866031647,,
27,587,,,,,0.5052083134651184,1.6870332956314087
27,587,,,0.824404776096344,0.24955007433891296,,
28,608,,,,,0.5052083134651184,1.6720552444458008
28,608,,,0.8229166865348816,0.2488984614610672,,
29,629,,,,,0.4895833432674408,1.7059329748153687
29,629,,,0.8311011791229248,0.2548193335533142,,
30,650,,,,,0.5755208134651184,1.6743240356445312
30,650,,,0.8258928656578064,0.24707122147083282,,
31,671,,,,,0.5208333134651184,1.7722187042236328
31,671,,,0.840029776096344,0.2491152435541153,,
32,692,,,,,0.5,1.835153579711914
32,692,,,0.8273809552192688,0.24315716326236725,,
33,713,,,,,0.5234375,1.5407463312149048
33,713,,,0.8407738208770752,0.24362486600875854,,
34,734,,,,,0.5130208134651184,1.7569904327392578
34,734,,,0.8333333134651184,0.24385735392570496,,
35,755,,,,,0.5911458134651184,1.6554678678512573
35,755,,,0.8251488208770752,0.2448551058769226,,
36,776,,,,,0.5104166865348816,1.566759467124939
36,776,,,0.8311011791229248,0.2405708134174347,,
37,797,,,,,0.4973958432674408,1.929877758026123
37,797,,,0.828125,0.24231021106243134,,
38,818,,,,,0.5208333134651184,1.6241106986999512
38,818,,,0.84375,0.23831821978092194,,
39,839,,,,,0.5260416865348816,1.7099145650863647
39,839,,,0.8385416865348816,0.23892098665237427,,
40,860,,,,,0.515625,1.7107456922531128
40,860,,,0.8340773582458496,0.23563893139362335,,
41,881,,,,,0.5286458134651184,1.7059968709945679
41,881,,,0.8415178656578064,0.23893313109874725,,
42,902,,,,,0.5494791865348816,2.434190511703491
42,902,,,0.8422619104385376,0.24167239665985107,,
43,923,,,,,0.5755208134651184,1.8025188446044922
43,923,,,0.8385416865348816,0.23583196103572845,,
44,944,,,,,0.5234375,1.8262062072753906
44,944,,,0.835565447807312,0.2385469228029251,,
45,965,,,,,0.5234375,1.740831971168518
45,965,,,0.8467261791229248,0.23438188433647156,,
46,986,,,,,0.5442708134651184,1.8039027452468872
46,986,,,0.8489583134651184,0.23074588179588318,,
47,1007,,,,,0.5104166865348816,1.952579140663147
47,1007,,,0.8534226417541504,0.22977308928966522,,
48,1028,,,,,0.5182291865348816,1.7718544006347656
48,1028,,,0.8497023582458496,0.2319709062576294,,
49,1049,,,,,0.5494791865348816,1.8573824167251587
49,1049,,,0.8616071343421936,0.2311335951089859,,
50,1070,,,,,0.5130208134651184,1.787899136543274
50,1070,,,0.8645833134651184,0.22926437854766846,,
51,1091,,,,,0.5703125,1.8864516019821167
51,1091,,,0.859375,0.231175035238266,,
52,1112,,,,,0.5286458134651184,1.867812156677246
52,1112,,,0.8571428656578064,0.22848285734653473,,
53,1133,,,,,0.5260416865348816,1.8195247650146484
53,1133,,,0.8601190447807312,0.22563014924526215,,
54,1134,0.59375,0.8011449575424194,,,,
