encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
rnn,2,2,0,KuHar,0.2734375,0.1728445971744941,0,0
rnn,2,2,0,MotionSense,0.255859375,0.16341216986012366,0,0
rnn,2,2,0,RealWorld_thigh,0.246875,0.15033724580278765,0,0
rnn,2,2,0,RealWorld_waist,0.233984375,0.14038735049346693,0,0
rnn,2,2,0,UCI,0.1875,0.1197016623845892,0,0
rnn,2,2,0,WISDM,0.337109375,0.16351974189130153,0,0
rnn,2,2,1,KuHar,0.3984375,0.22159468438538207,4103568,4103568
rnn,2,2,1,MotionSense,0.3486328125,0.18533703543525795,4103568,4103568
rnn,2,2,1,RealWorld_thigh,0.31006944444444445,0.17115770047060327,4103568,4103568
rnn,2,2,1,RealWorld_waist,0.294921875,0.1623116971562666,4103568,4103568
rnn,2,2,1,UCI,0.2328125,0.09904570498885745,4103568,4103568
rnn,2,2,1,WISDM,0.5265625,0.38101997842999347,4103568,4103568
rnn,2,2,2,KuHar,0.46875,0.2962865072023259,4103568,4103568
rnn,2,2,2,MotionSense,0.376953125,0.23135968668821494,4103568,4103568
rnn,2,2,2,RealWorld_thigh,0.35138888888888886,0.22286938961172245,4103568,4103568
rnn,2,2,2,RealWorld_waist,0.3515625,0.251108366102504,4103568,4103568
rnn,2,2,2,UCI,0.25,0.09950726779995073,4103568,4103568
rnn,2,2,2,WISDM,0.59296875,0.4871944561621072,4103568,4103568
rnn,2,2,3,KuHar,0.5078125,0.323202614379085,4103568,4103568
rnn,2,2,3,MotionSense,0.40625,0.26965621198024764,4103568,4103568
rnn,2,2,3,RealWorld_thigh,0.4,0.2656829928739704,4103568,4103568
rnn,2,2,3,RealWorld_waist,0.45859375,0.3191567654562717,4103568,4103568
rnn,2,2,3,UCI,0.3171875,0.16023773762383747,4103568,4103568
rnn,2,2,3,WISDM,0.659765625,0.5763540805802361,4103568,4103568
rnn,2,2,4,KuHar,0.5390625,0.3457875457875457,4103568,4103568
rnn,2,2,4,MotionSense,0.4169921875,0.2843706709124729,4103568,4103568
rnn,2,2,4,RealWorld_thigh,0.4392361111111111,0.30766788252131705,4103568,4103568
rnn,2,2,4,RealWorld_waist,0.474609375,0.3508555396009227,4103568,4103568
rnn,2,2,4,UCI,0.340625,0.22496402387451847,4103568,4103568
rnn,2,2,4,WISDM,0.690234375,0.4867835219183612,4103568,4103568
rnn,2,2,5,KuHar,0.5546875,0.3672305140961858,4103568,4103568
rnn,2,2,5,MotionSense,0.439453125,0.32406018168834394,4103568,4103568
rnn,2,2,5,RealWorld_thigh,0.4777777777777778,0.37324877414080765,4103568,4103568
rnn,2,2,5,RealWorld_waist,0.49765625,0.4122765012754277,4103568,4103568
rnn,2,2,5,UCI,0.4671875,0.3486453715501977,4103568,4103568
rnn,2,2,5,WISDM,0.712109375,0.4229501838762029,4103568,4103568
rnn,2,2,6,KuHar,0.5703125,0.38677321778763724,4103568,4103568
rnn,2,2,6,MotionSense,0.466796875,0.36428143447755534,4103568,4103568
rnn,2,2,6,RealWorld_thigh,0.49722222222222223,0.3974204549080181,4103568,4103568
rnn,2,2,6,RealWorld_waist,0.503515625,0.4189998051697998,4103568,4103568
rnn,2,2,6,UCI,0.4859375,0.3609648885638183,4103568,4103568
rnn,2,2,6,WISDM,0.70859375,0.4228145645957102,4103568,4103568
rnn,2,2,7,KuHar,0.5703125,0.4101329066846308,4103568,4103568
rnn,2,2,7,MotionSense,0.5498046875,0.5202929242436395,4103568,4103568
rnn,2,2,7,RealWorld_thigh,0.48506944444444444,0.4670899509718908,4103568,4103568
rnn,2,2,7,RealWorld_waist,0.512109375,0.47707292316600153,4103568,4103568
rnn,2,2,7,UCI,0.4984375,0.43432855508963153,4103568,4103568
rnn,2,2,7,WISDM,0.73203125,0.497874754067508,4103568,4103568
rnn,2,2,8,KuHar,0.5859375,0.4054821677055336,4103568,4103568
rnn,2,2,8,MotionSense,0.52734375,0.4798672051252408,4103568,4103568
rnn,2,2,8,RealWorld_thigh,0.5048611111111111,0.4719735239468526,4103568,4103568
rnn,2,2,8,RealWorld_waist,0.509765625,0.45269100523291494,4103568,4103568
rnn,2,2,8,UCI,0.484375,0.38172971512242343,4103568,4103568
rnn,2,2,8,WISDM,0.710546875,0.46451079513751226,4103568,4103568
rnn,2,2,9,KuHar,0.578125,0.40224079879252295,4103568,4103568
rnn,2,2,9,MotionSense,0.5283203125,0.4693673626031243,4103568,4103568
rnn,2,2,9,RealWorld_thigh,0.5395833333333333,0.4907681171300655,4103568,4103568
rnn,2,2,9,RealWorld_waist,0.50859375,0.443408032398388,4103568,4103568
rnn,2,2,9,UCI,0.496875,0.3834144194493684,4103568,4103568
rnn,2,2,9,WISDM,0.70546875,0.44786400378417285,4103568,4103568
rnn,2,2,10,KuHar,0.53125,0.38507481671639027,4103568,4103568
rnn,2,2,10,MotionSense,0.5927734375,0.5770834354785856,4103568,4103568
rnn,2,2,10,RealWorld_thigh,0.5350694444444445,0.5324541071014693,4103568,4103568
rnn,2,2,10,RealWorld_waist,0.533203125,0.5132636130924035,4103568,4103568
rnn,2,2,10,UCI,0.4921875,0.4378005273724739,4103568,4103568
rnn,2,2,10,WISDM,0.7015625,0.4808007030733512,4103568,4103568
rnn,2,2,11,KuHar,0.5546875,0.39523436441112203,4103568,4103568
rnn,2,2,11,MotionSense,0.5458984375,0.5007315302018416,4103568,4103568
rnn,2,2,11,RealWorld_thigh,0.5576388888888889,0.5263331922175749,4103568,4103568
rnn,2,2,11,RealWorld_waist,0.525390625,0.47706434280611365,4103568,4103568
rnn,2,2,11,UCI,0.4984375,0.39781117600708116,4103568,4103568
rnn,2,2,11,WISDM,0.69375,0.4487372509817431,4103568,4103568
rnn,2,2,12,KuHar,0.546875,0.3827983938340475,4103568,4103568
rnn,2,2,12,MotionSense,0.5791015625,0.5501348848116511,4103568,4103568
rnn,2,2,12,RealWorld_thigh,0.5465277777777777,0.5283813838260398,4103568,4103568
rnn,2,2,12,RealWorld_waist,0.530078125,0.48759584600769235,4103568,4103568
rnn,2,2,12,UCI,0.5046875,0.41622721360269416,4103568,4103568
rnn,2,2,12,WISDM,0.7078125,0.4663049559547594,4103568,4103568
rnn,2,2,13,KuHar,0.5234375,0.3738544957540723,4103568,4103568
rnn,2,2,13,MotionSense,0.5498046875,0.4886159764541515,4103568,4103568
rnn,2,2,13,RealWorld_thigh,0.5555555555555556,0.5044569764844389,4103568,4103568
rnn,2,2,13,RealWorld_waist,0.562109375,0.504137103788834,4103568,4103568
rnn,2,2,13,UCI,0.4828125,0.4203011139078927,4103568,4103568
rnn,2,2,13,WISDM,0.641796875,0.3989254062113336,4103568,4103568
rnn,2,2,14,KuHar,0.515625,0.38739272423482946,4103568,4103568
rnn,2,2,14,MotionSense,0.541015625,0.4948054214726271,4103568,4103568
rnn,2,2,14,RealWorld_thigh,0.5149305555555556,0.5183413019334457,4103568,4103568
rnn,2,2,14,RealWorld_waist,0.547265625,0.5421172689454251,4103568,4103568
rnn,2,2,14,UCI,0.5078125,0.48173812236726105,4103568,4103568
rnn,2,2,14,WISDM,0.652734375,0.4175842405707988,4103568,4103568
rnn,2,2,15,KuHar,0.5234375,0.3729726615389047,4103568,4103568
rnn,2,2,15,MotionSense,0.5712890625,0.5152148689934927,4103568,4103568
rnn,2,2,15,RealWorld_thigh,0.5260416666666666,0.5319993283785793,4103568,4103568
rnn,2,2,15,RealWorld_waist,0.532421875,0.5082620744096439,4103568,4103568
rnn,2,2,15,UCI,0.5140625,0.4619283432083943,4103568,4103568
rnn,2,2,15,WISDM,0.63125,0.3993251779757398,4103568,4103568
rnn,2,2,16,KuHar,0.53125,0.37455197132616486,4103568,4103568
rnn,2,2,16,MotionSense,0.5947265625,0.5586225231553797,4103568,4103568
rnn,2,2,16,RealWorld_thigh,0.5875,0.5631985335354833,4103568,4103568
rnn,2,2,16,RealWorld_waist,0.562890625,0.5281596914770682,4103568,4103568
rnn,2,2,16,UCI,0.5609375,0.47564267083428413,4103568,4103568
rnn,2,2,16,WISDM,0.66640625,0.43445531619904604,4103568,4103568
rnn,2,2,17,KuHar,0.5078125,0.3573749187784275,4103568,4103568
rnn,2,2,17,MotionSense,0.6025390625,0.5672607983908783,4103568,4103568
rnn,2,2,17,RealWorld_thigh,0.603125,0.5808419925454231,4103568,4103568
rnn,2,2,17,RealWorld_waist,0.5890625,0.5627214392635042,4103568,4103568
rnn,2,2,17,UCI,0.61875,0.5428211103362631,4103568,4103568
rnn,2,2,17,WISDM,0.65390625,0.4313610725245009,4103568,4103568
rnn,2,2,18,KuHar,0.5078125,0.35608021739015355,4103568,4103568
rnn,2,2,18,MotionSense,0.6708984375,0.6656865275283503,4103568,4103568
rnn,2,2,18,RealWorld_thigh,0.5861111111111111,0.5907969359297515,4103568,4103568
rnn,2,2,18,RealWorld_waist,0.5828125,0.5814014694173295,4103568,4103568
rnn,2,2,18,UCI,0.6015625,0.5709670365140507,4103568,4103568
rnn,2,2,18,WISDM,0.67109375,0.47014196448479456,4103568,4103568
rnn,2,2,19,KuHar,0.515625,0.36235913072071263,4103568,4103568
rnn,2,2,19,MotionSense,0.623046875,0.5820596800590367,4103568,4103568
rnn,2,2,19,RealWorld_thigh,0.6125,0.5863860315767767,4103568,4103568
rnn,2,2,19,RealWorld_waist,0.59140625,0.5591688463912322,4103568,4103568
rnn,2,2,19,UCI,0.6359375,0.5510141415245267,4103568,4103568
rnn,2,2,19,WISDM,0.6375,0.4133983666802232,4103568,4103568
rnn,2,2,20,KuHar,0.515625,0.3574330223463284,4103568,4103568
rnn,2,2,20,MotionSense,0.6494140625,0.6226424676697904,4103568,4103568
rnn,2,2,20,RealWorld_thigh,0.6232638888888888,0.6017097405638653,4103568,4103568
