encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
rnn,3,3,0,KuHar,0.21875,0.10834011023764345,0,0
rnn,3,3,0,MotionSense,0.2509765625,0.16568922663445418,0,0
rnn,3,3,0,RealWorld_thigh,0.22708333333333333,0.13554715146115956,0,0
rnn,3,3,0,RealWorld_waist,0.18671875,0.09010718315588377,0,0
rnn,3,3,0,UCI,0.25625,0.10917549554259766,0,0
rnn,3,3,0,WISDM,0.28828125,0.11581186994498364,0,0
rnn,3,3,1,KuHar,0.21875,0.11125618371995183,4103568,4103568
rnn,3,3,1,MotionSense,0.2431640625,0.13689953747531997,4103568,4103568
rnn,3,3,1,RealWorld_thigh,0.22256944444444443,0.11407564735211245,4103568,4103568
rnn,3,3,1,RealWorld_waist,0.19140625,0.0889177318275568,4103568,4103568
rnn,3,3,1,UCI,0.2984375,0.171536707020578,4103568,4103568
rnn,3,3,1,WISDM,0.262109375,0.0920494903536173,4103568,4103568
rnn,3,3,2,KuHar,0.2265625,0.12048235947607017,4103568,4103568
rnn,3,3,2,MotionSense,0.2529296875,0.13400575670872564,4103568,4103568
rnn,3,3,2,RealWorld_thigh,0.2375,0.12149324368033125,4103568,4103568
rnn,3,3,2,RealWorld_waist,0.20703125,0.09926174496644295,4103568,4103568
rnn,3,3,2,UCI,0.3328125,0.1927433480690633,4103568,4103568
rnn,3,3,2,WISDM,0.2546875,0.08999671961439809,4103568,4103568
rnn,3,3,3,KuHar,0.234375,0.12955082742316784,4103568,4103568
rnn,3,3,3,MotionSense,0.263671875,0.14198725982854324,4103568,4103568
rnn,3,3,3,RealWorld_thigh,0.2503472222222222,0.13691949174472226,4103568,4103568
rnn,3,3,3,RealWorld_waist,0.229296875,0.11538191310343478,4103568,4103568
rnn,3,3,3,UCI,0.353125,0.20733311822650746,4103568,4103568
rnn,3,3,3,WISDM,0.253125,0.09371205412771554,4103568,4103568
rnn,3,3,4,KuHar,0.25,0.1424670055288033,4103568,4103568
rnn,3,3,4,MotionSense,0.2783203125,0.15566413186321182,4103568,4103568
rnn,3,3,4,RealWorld_thigh,0.26666666666666666,0.15270327103675407,4103568,4103568
rnn,3,3,4,RealWorld_waist,0.25625,0.1349389940851564,4103568,4103568
rnn,3,3,4,UCI,0.3875,0.23904105328633635,4103568,4103568
rnn,3,3,4,WISDM,0.25234375,0.09855072463768116,4103568,4103568
rnn,3,3,5,KuHar,0.25,0.1391840607210626,4103568,4103568
rnn,3,3,5,MotionSense,0.298828125,0.17722747655839388,4103568,4103568
rnn,3,3,5,RealWorld_thigh,0.2777777777777778,0.16427122598441005,4103568,4103568
rnn,3,3,5,RealWorld_waist,0.271875,0.147326873895713,4103568,4103568
rnn,3,3,5,UCI,0.4125,0.25932372883126653,4103568,4103568
rnn,3,3,5,WISDM,0.251953125,0.10223490252020923,4103568,4103568
rnn,3,3,6,KuHar,0.2578125,0.15472959308575748,4103568,4103568
rnn,3,3,6,MotionSense,0.3212890625,0.19876052523111346,4103568,4103568
rnn,3,3,6,RealWorld_thigh,0.29375,0.1799116761187387,4103568,4103568
rnn,3,3,6,RealWorld_waist,0.286328125,0.16556269111074925,4103568,4103568
rnn,3,3,6,UCI,0.4375,0.2897936924351293,4103568,4103568
rnn,3,3,6,WISDM,0.2515625,0.10585141354372124,4103568,4103568
rnn,3,3,7,KuHar,0.2578125,0.1564025325635233,4103568,4103568
rnn,3,3,7,MotionSense,0.333984375,0.2119419133654009,4103568,4103568
rnn,3,3,7,RealWorld_thigh,0.30243055555555554,0.1881300260874221,4103568,4103568
rnn,3,3,7,RealWorld_waist,0.299609375,0.17927546775381561,4103568,4103568
rnn,3,3,7,UCI,0.45,0.30284757678049246,4103568,4103568
rnn,3,3,7,WISDM,0.2515625,0.10792693145634323,4103568,4103568
rnn,3,3,8,KuHar,0.2578125,0.15757044125465178,4103568,4103568
rnn,3,3,8,MotionSense,0.337890625,0.21527750370773494,4103568,4103568
rnn,3,3,8,RealWorld_thigh,0.3128472222222222,0.19747836674511934,4103568,4103568
rnn,3,3,8,RealWorld_waist,0.306640625,0.1862766965561539,4103568,4103568
rnn,3,3,8,UCI,0.4515625,0.30617090214989695,4103568,4103568
rnn,3,3,8,WISDM,0.25078125,0.10929519918283963,4103568,4103568
rnn,3,3,9,KuHar,0.265625,0.16822162719995537,4103568,4103568
rnn,3,3,9,MotionSense,0.3388671875,0.21733430944128582,4103568,4103568
rnn,3,3,9,RealWorld_thigh,0.31666666666666665,0.20247763928970466,4103568,4103568
rnn,3,3,9,RealWorld_waist,0.312890625,0.19488479729383368,4103568,4103568
rnn,3,3,9,UCI,0.465625,0.32131957514361,4103568,4103568
rnn,3,3,9,WISDM,0.25,0.11019283746556474,4103568,4103568
rnn,3,3,10,KuHar,0.2578125,0.16334620334620337,4103568,4103568
rnn,3,3,10,MotionSense,0.3369140625,0.21704568967138801,4103568,4103568
rnn,3,3,10,RealWorld_thigh,0.3194444444444444,0.20579991691919983,4103568,4103568
rnn,3,3,10,RealWorld_waist,0.320703125,0.20487220560168318,4103568,4103568
rnn,3,3,10,UCI,0.4703125,0.3265319878016972,4103568,4103568
rnn,3,3,10,WISDM,0.24921875,0.11105308964316797,4103568,4103568
rnn,3,3,11,KuHar,0.2578125,0.1644762591410032,4103568,4103568
rnn,3,3,11,MotionSense,0.337890625,0.2179463990222196,4103568,4103568
rnn,3,3,11,RealWorld_thigh,0.32013888888888886,0.20623773871654283,4103568,4103568
rnn,3,3,11,RealWorld_waist,0.321875,0.206692590584631,4103568,4103568
rnn,3,3,11,UCI,0.475,0.33187739387168846,4103568,4103568
rnn,3,3,11,WISDM,0.24921875,0.11157747464148304,4103568,4103568
rnn,3,3,12,KuHar,0.265625,0.1732927447995941,4103568,4103568
rnn,3,3,12,MotionSense,0.3349609375,0.21564583164089016,4103568,4103568
rnn,3,3,12,RealWorld_thigh,0.31979166666666664,0.20631991018603815,4103568,4103568
rnn,3,3,12,RealWorld_waist,0.32578125,0.2114840298746488,4103568,4103568
rnn,3,3,12,UCI,0.4765625,0.33331894095587367,4103568,4103568
rnn,3,3,12,WISDM,0.248828125,0.11140258831759357,4103568,4103568
rnn,3,3,13,KuHar,0.265625,0.1732927447995941,4103568,4103568
rnn,3,3,13,MotionSense,0.337890625,0.2177435111630602,4103568,4103568
rnn,3,3,13,RealWorld_thigh,0.3229166666666667,0.20869981204212226,4103568,4103568
rnn,3,3,13,RealWorld_waist,0.326171875,0.2118012165384937,4103568,4103568
