encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
tstcc,6,0,0,KuHar,0.0,0.0,0,0
tstcc,6,0,0,MotionSense,0.005859375,0.002296211251435132,0,0
tstcc,6,0,0,RealWorld_thigh,0.017361111111111112,0.008142995836694707,0,0
tstcc,6,0,0,RealWorld_waist,0.0109375,0.005448578423654141,0,0
tstcc,6,0,0,UCI,0.0140625,0.006371681415929203,0,0
tstcc,6,0,0,WISDM,0.0265625,0.012787964268923365,0,0
tstcc,6,0,1,KuHar,0.5546875,0.36207168359067093,79958304,79958304
tstcc,6,0,1,MotionSense,0.44140625,0.31173357748295555,79958304,79958304
tstcc,6,0,1,RealWorld_thigh,0.4513888888888889,0.32066856965935864,79958304,79958304
tstcc,6,0,1,RealWorld_waist,0.360546875,0.25800321437475515,79958304,79958304
tstcc,6,0,1,UCI,0.175,0.09491936706941004,79958304,79958304
tstcc,6,0,1,WISDM,0.70859375,0.6337774048176769,79958304,79958304
tstcc,6,0,2,KuHar,0.5234375,0.35187198067632847,79958304,79958304
tstcc,6,0,2,MotionSense,0.4765625,0.34821062628080174,79958304,79958304
tstcc,6,0,2,RealWorld_thigh,0.4496527777777778,0.32968629644351594,79958304,79958304
tstcc,6,0,2,RealWorld_waist,0.308203125,0.23070209666323163,79958304,79958304
tstcc,6,0,2,UCI,0.284375,0.20888048014339128,79958304,79958304
tstcc,6,0,2,WISDM,0.715625,0.6403124451704709,79958304,79958304
tstcc,6,0,3,KuHar,0.546875,0.3638888888888889,79958304,79958304
tstcc,6,0,3,MotionSense,0.4814453125,0.36180707731368783,79958304,79958304
tstcc,6,0,3,RealWorld_thigh,0.46979166666666666,0.36904747149772515,79958304,79958304
tstcc,6,0,3,RealWorld_waist,0.330078125,0.2480039181956953,79958304,79958304
tstcc,6,0,3,UCI,0.31875,0.23279144576952912,79958304,79958304
tstcc,6,0,3,WISDM,0.751171875,0.697540331168253,79958304,79958304
tstcc,6,0,4,KuHar,0.5234375,0.34823739402052656,79958304,79958304
tstcc,6,0,4,MotionSense,0.478515625,0.3525315419878014,79958304,79958304
tstcc,6,0,4,RealWorld_thigh,0.4618055555555556,0.35276659975764857,79958304,79958304
tstcc,6,0,4,RealWorld_waist,0.344140625,0.2362644223392201,79958304,79958304
tstcc,6,0,4,UCI,0.35,0.2427847678027577,79958304,79958304
tstcc,6,0,4,WISDM,0.741796875,0.6673707074067389,79958304,79958304
tstcc,6,0,5,KuHar,0.5625,0.3718699601052542,79958304,79958304
tstcc,6,0,5,MotionSense,0.515625,0.4294466397543304,79958304,79958304
tstcc,6,0,5,RealWorld_thigh,0.48368055555555556,0.39668660865302446,79958304,79958304
tstcc,6,0,5,RealWorld_waist,0.375390625,0.29117799218228807,79958304,79958304
tstcc,6,0,5,UCI,0.3421875,0.2537927755053948,79958304,79958304
tstcc,6,0,5,WISDM,0.7875,0.770338330029769,79958304,79958304
tstcc,6,0,6,KuHar,0.5234375,0.3502886002886003,79958304,79958304
tstcc,6,0,6,MotionSense,0.482421875,0.3656866061090764,79958304,79958304
tstcc,6,0,6,RealWorld_thigh,0.47291666666666665,0.37431309118276007,79958304,79958304
tstcc,6,0,6,RealWorld_waist,0.344921875,0.23549645436116626,79958304,79958304
tstcc,6,0,6,UCI,0.3625,0.25005710034607337,79958304,79958304
tstcc,6,0,6,WISDM,0.758203125,0.7061020906395692,79958304,79958304
tstcc,6,0,7,KuHar,0.5625,0.3718699601052542,79958304,79958304
tstcc,6,0,7,MotionSense,0.4736328125,0.3442659314858621,79958304,79958304
tstcc,6,0,7,RealWorld_thigh,0.4552083333333333,0.33239917096926014,79958304,79958304
tstcc,6,0,7,RealWorld_waist,0.346875,0.2439289746870151,79958304,79958304
tstcc,6,0,7,UCI,0.340625,0.23980262162080343,79958304,79958304
tstcc,6,0,7,WISDM,0.745703125,0.6624320992214253,79958304,79958304
tstcc,6,0,8,KuHar,0.5625,0.3718699601052542,79958304,79958304
tstcc,6,0,8,MotionSense,0.49609375,0.39492581185329884,79958304,79958304
tstcc,6,0,8,RealWorld_thigh,0.48055555555555557,0.38841997514168375,79958304,79958304
tstcc,6,0,8,RealWorld_waist,0.3734375,0.2763362161730439,79958304,79958304
tstcc,6,0,8,UCI,0.3703125,0.26221730810264665,79958304,79958304
tstcc,6,0,8,WISDM,0.785546875,0.7521359459508661,79958304,79958304
tstcc,6,0,9,KuHar,0.5625,0.37367521367521367,79958304,79958304
tstcc,6,0,9,MotionSense,0.4794921875,0.35929720007796107,79958304,79958304
tstcc,6,0,9,RealWorld_thigh,0.47118055555555555,0.3692646166369893,79958304,79958304
tstcc,6,0,9,RealWorld_waist,0.363671875,0.2548408377257675,79958304,79958304
tstcc,6,0,9,UCI,0.3703125,0.24816407845770727,79958304,79958304
tstcc,6,0,9,WISDM,0.76328125,0.7042848815700079,79958304,79958304
tstcc,6,0,10,KuHar,0.5625,0.37564224001837027,79958304,79958304
tstcc,6,0,10,MotionSense,0.474609375,0.3458303557099482,79958304,79958304
tstcc,6,0,10,RealWorld_thigh,0.4548611111111111,0.3278378436009494,79958304,79958304
tstcc,6,0,10,RealWorld_waist,0.36953125,0.23591100176100852,79958304,79958304
tstcc,6,0,10,UCI,0.2875,0.1715364806866953,79958304,79958304
tstcc,6,0,10,WISDM,0.731640625,0.6492533642192312,79958304,79958304
tstcc,6,0,11,KuHar,0.5625,0.37564224001837027,79958304,79958304
tstcc,6,0,11,MotionSense,0.4794921875,0.358950299575537,79958304,79958304
tstcc,6,0,11,RealWorld_thigh,0.4722222222222222,0.3711947169376031,79958304,79958304
tstcc,6,0,11,RealWorld_waist,0.365625,0.25900348959385067,79958304,79958304
tstcc,6,0,11,UCI,0.3703125,0.24860848146691436,79958304,79958304
tstcc,6,0,11,WISDM,0.762109375,0.7038274311769175,79958304,79958304
tstcc,6,0,12,KuHar,0.5625,0.3702204228520018,79958304,79958304
tstcc,6,0,12,MotionSense,0.4931640625,0.38237025238066197,79958304,79958304
tstcc,6,0,12,RealWorld_thigh,0.47847222222222224,0.3843080348049888,79958304,79958304
tstcc,6,0,12,RealWorld_waist,0.394140625,0.30038110054659095,79958304,79958304
tstcc,6,0,12,UCI,0.3625,0.25160992478065647,79958304,79958304
tstcc,6,0,12,WISDM,0.791015625,0.7532191367247215,79958304,79958304
tstcc,6,0,13,KuHar,0.5625,0.3718699601052542,79958304,79958304
tstcc,6,0,13,MotionSense,0.478515625,0.3499010418651877,79958304,79958304
tstcc,6,0,13,RealWorld_thigh,0.46493055555555557,0.354891660008503,79958304,79958304
tstcc,6,0,13,RealWorld_waist,0.380859375,0.27286539739561105,79958304,79958304
tstcc,6,0,13,UCI,0.375,0.2483637145145849,79958304,79958304
