encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
tstcc,7,0,0,KuHar,0.0,0.0,0,0
tstcc,7,0,0,MotionSense,0.005859375,0.002296211251435132,0,0
tstcc,7,0,0,RealWorld_thigh,0.017361111111111112,0.008142995836694707,0,0
tstcc,7,0,0,RealWorld_waist,0.0109375,0.005448578423654141,0,0
tstcc,7,0,0,UCI,0.0140625,0.006371681415929203,0,0
tstcc,7,0,0,WISDM,0.0265625,0.012787964268923365,0,0
tstcc,7,0,1,KuHar,0.453125,0.34279276682424387,79958304,79958304
tstcc,7,0,1,MotionSense,0.56640625,0.4589610341978723,79958304,79958304
tstcc,7,0,1,RealWorld_thigh,0.5357638888888889,0.4880064329921632,79958304,79958304
tstcc,7,0,1,RealWorld_waist,0.315234375,0.27938428448564984,79958304,79958304
tstcc,7,0,1,UCI,0.215625,0.1491891891891892,79958304,79958304
tstcc,7,0,1,WISDM,0.551171875,0.32644452289874637,79958304,79958304
tstcc,7,0,2,KuHar,0.5390625,0.42630992196209583,79958304,79958304
tstcc,7,0,2,MotionSense,0.6337890625,0.5737273595047221,79958304,79958304
tstcc,7,0,2,RealWorld_thigh,0.603125,0.5898498500821235,79958304,79958304
tstcc,7,0,2,RealWorld_waist,0.384375,0.35412134069830264,79958304,79958304
tstcc,7,0,2,UCI,0.2515625,0.19751693766937667,79958304,79958304
tstcc,7,0,2,WISDM,0.548046875,0.3704020978129252,79958304,79958304
tstcc,7,0,3,KuHar,0.5234375,0.41151515151515144,79958304,79958304
tstcc,7,0,3,MotionSense,0.65625,0.5977569913445601,79958304,79958304
tstcc,7,0,3,RealWorld_thigh,0.6184027777777777,0.6016195900460423,79958304,79958304
tstcc,7,0,3,RealWorld_waist,0.394921875,0.35372384954893404,79958304,79958304
tstcc,7,0,3,UCI,0.284375,0.2326088478989939,79958304,79958304
tstcc,7,0,3,WISDM,0.53125,0.36478463093157215,79958304,79958304
tstcc,7,0,4,KuHar,0.5,0.3929849446310812,79958304,79958304
tstcc,7,0,4,MotionSense,0.603515625,0.5263365713108538,79958304,79958304
tstcc,7,0,4,RealWorld_thigh,0.6402777777777777,0.6150404460288447,79958304,79958304
tstcc,7,0,4,RealWorld_waist,0.409765625,0.35257560592181286,79958304,79958304
tstcc,7,0,4,UCI,0.421875,0.3538935076482976,79958304,79958304
tstcc,7,0,4,WISDM,0.515234375,0.33014137883628475,79958304,79958304
tstcc,7,0,5,KuHar,0.453125,0.35573874950219037,79958304,79958304
tstcc,7,0,5,MotionSense,0.5849609375,0.49239321222485727,79958304,79958304
tstcc,7,0,5,RealWorld_thigh,0.6611111111111111,0.6307646787865157,79958304,79958304
tstcc,7,0,5,RealWorld_waist,0.422265625,0.3502884096737424,79958304,79958304
tstcc,7,0,5,UCI,0.471875,0.3546898205489971,79958304,79958304
tstcc,7,0,5,WISDM,0.50703125,0.31561453519986754,79958304,79958304
tstcc,7,0,6,KuHar,0.46875,0.3711111111111111,79958304,79958304
tstcc,7,0,6,MotionSense,0.583984375,0.5020413576859363,79958304,79958304
tstcc,7,0,6,RealWorld_thigh,0.64375,0.6114900265748168,79958304,79958304
tstcc,7,0,6,RealWorld_waist,0.404296875,0.328501855526186,79958304,79958304
tstcc,7,0,6,UCI,0.475,0.3526883252588582,79958304,79958304
tstcc,7,0,6,WISDM,0.505859375,0.31765075892978634,79958304,79958304
tstcc,7,0,7,KuHar,0.453125,0.3540586419753087,79958304,79958304
tstcc,7,0,7,MotionSense,0.599609375,0.5262346970165753,79958304,79958304
tstcc,7,0,7,RealWorld_thigh,0.6607638888888889,0.6402694615719321,79958304,79958304
tstcc,7,0,7,RealWorld_waist,0.427734375,0.36391017401194176,79958304,79958304
tstcc,7,0,7,UCI,0.4859375,0.3844639060655099,79958304,79958304
tstcc,7,0,7,WISDM,0.5328125,0.35636695084151865,79958304,79958304
tstcc,7,0,8,KuHar,0.4140625,0.2984335154826958,79958304,79958304
tstcc,7,0,8,MotionSense,0.6025390625,0.5357897890746393,79958304,79958304
