encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
cnnpff,7,2,0,KuHar,0.0390625,0.0205761316872428,0,0
cnnpff,7,2,0,MotionSense,0.0498046875,0.024285714285714285,0,0
cnnpff,7,2,0,RealWorld_thigh,0.06284722222222222,0.030924436881348886,0,0
cnnpff,7,2,0,RealWorld_waist,0.02421875,0.014396100784238683,0,0
cnnpff,7,2,0,UCI,0.0515625,0.02972972972972973,0,0
cnnpff,7,2,0,WISDM,0.00390625,0.0020189783969311527,0,0
cnnpff,7,2,1,KuHar,0.1875,0.07692307692307693,3499920,3499920
cnnpff,7,2,1,MotionSense,0.1728515625,0.06933019976498238,3499920,3499920
cnnpff,7,2,1,RealWorld_thigh,0.1517361111111111,0.06486878593895423,3499920,3499920
cnnpff,7,2,1,RealWorld_waist,0.1453125,0.059875697487810915,3499920,3499920
cnnpff,7,2,1,UCI,0.0,0.0,3499920,3499920
cnnpff,7,2,1,WISDM,0.25625,0.13134206094332052,3499920,3499920
cnnpff,7,2,2,KuHar,0.1875,0.07766990291262137,3499920,3499920
cnnpff,7,2,2,MotionSense,0.21875,0.13894236844314986,3499920,3499920
cnnpff,7,2,2,RealWorld_thigh,0.24479166666666666,0.16917682999606112,3499920,3499920
cnnpff,7,2,2,RealWorld_waist,0.1515625,0.07642973314239969,3499920,3499920
cnnpff,7,2,2,UCI,0.075,0.05104056437389771,3499920,3499920
cnnpff,7,2,2,WISDM,0.318359375,0.1871157248565536,3499920,3499920
cnnpff,7,2,3,KuHar,0.453125,0.29246770025839797,3499920,3499920
cnnpff,7,2,3,MotionSense,0.4580078125,0.36014226261357085,3499920,3499920
cnnpff,7,2,3,RealWorld_thigh,0.4979166666666667,0.40420212939959993,3499920,3499920
cnnpff,7,2,3,RealWorld_waist,0.353515625,0.25587885862025733,3499920,3499920
cnnpff,7,2,3,UCI,0.3796875,0.23574312920906335,3499920,3499920
cnnpff,7,2,3,WISDM,0.591015625,0.3536257135498035,3499920,3499920
cnnpff,7,2,4,KuHar,0.5078125,0.3520115803134671,3499920,3499920
cnnpff,7,2,4,MotionSense,0.5625,0.494316958247939,3499920,3499920
cnnpff,7,2,4,RealWorld_thigh,0.5732638888888889,0.5135339651086208,3499920,3499920
cnnpff,7,2,4,RealWorld_waist,0.440625,0.36150767645165677,3499920,3499920
cnnpff,7,2,4,UCI,0.465625,0.309148696020607,3499920,3499920
cnnpff,7,2,4,WISDM,0.648046875,0.4201769977001564,3499920,3499920
cnnpff,7,2,5,KuHar,0.5703125,0.4109651523444627,3499920,3499920
cnnpff,7,2,5,MotionSense,0.6015625,0.5585596774886011,3499920,3499920
cnnpff,7,2,5,RealWorld_thigh,0.6006944444444444,0.5572289671363975,3499920,3499920
cnnpff,7,2,5,RealWorld_waist,0.500390625,0.4380091766387846,3499920,3499920
cnnpff,7,2,5,UCI,0.4875,0.35305382729728435,3499920,3499920
cnnpff,7,2,5,WISDM,0.67578125,0.45720374283867565,3499920,3499920
cnnpff,7,2,6,KuHar,0.5703125,0.44111918213613127,3499920,3499920
cnnpff,7,2,6,MotionSense,0.61328125,0.5767571483073898,3499920,3499920
cnnpff,7,2,6,RealWorld_thigh,0.6416666666666667,0.6262261481466461,3499920,3499920
cnnpff,7,2,6,RealWorld_waist,0.5625,0.5368188742234817,3499920,3499920
cnnpff,7,2,6,UCI,0.5328125,0.40672448908845027,3499920,3499920
cnnpff,7,2,6,WISDM,0.623046875,0.43590977004382697,3499920,3499920
cnnpff,7,2,7,KuHar,0.5703125,0.4724043152614581,3499920,3499920
cnnpff,7,2,7,MotionSense,0.615234375,0.5827724867767917,3499920,3499920
