encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
tstcc,7,3,0,KuHar,0.1875,0.1231176231176231,0,0
tstcc,7,3,0,MotionSense,0.1171875,0.10054410281363917,0,0
tstcc,7,3,0,RealWorld_thigh,0.15208333333333332,0.10138738211556153,0,0
tstcc,7,3,0,RealWorld_waist,0.194921875,0.09616239490958411,0,0
tstcc,7,3,0,UCI,0.2203125,0.08654759693214086,0,0
tstcc,7,3,0,WISDM,0.14921875,0.05558496817229704,0,0
tstcc,7,3,1,KuHar,0.5234375,0.39818987286659696,79958304,79958304
tstcc,7,3,1,MotionSense,0.572265625,0.46575955801595104,79958304,79958304
tstcc,7,3,1,RealWorld_thigh,0.5388888888888889,0.478569348229934,79958304,79958304
tstcc,7,3,1,RealWorld_waist,0.336328125,0.2675849754330977,79958304,79958304
tstcc,7,3,1,UCI,0.25625,0.12634571044411386,79958304,79958304
tstcc,7,3,1,WISDM,0.56484375,0.3380320723641854,79958304,79958304
tstcc,7,3,2,KuHar,0.53125,0.4401430854261043,79958304,79958304
tstcc,7,3,2,MotionSense,0.6005859375,0.5222503185216564,79958304,79958304
tstcc,7,3,2,RealWorld_thigh,0.5645833333333333,0.5007869153002049,79958304,79958304
tstcc,7,3,2,RealWorld_waist,0.31640625,0.2456014484809986,79958304,79958304
tstcc,7,3,2,UCI,0.2796875,0.1461900506404528,79958304,79958304
tstcc,7,3,2,WISDM,0.56484375,0.347767194891075,79958304,79958304
tstcc,7,3,3,KuHar,0.546875,0.4880865166579453,79958304,79958304
tstcc,7,3,3,MotionSense,0.607421875,0.5215788189911413,79958304,79958304
tstcc,7,3,3,RealWorld_thigh,0.5913194444444444,0.5518595779240999,79958304,79958304
tstcc,7,3,3,RealWorld_waist,0.376953125,0.3017797168412291,79958304,79958304
tstcc,7,3,3,UCI,0.3734375,0.23508789866802987,79958304,79958304
tstcc,7,3,3,WISDM,0.522265625,0.3390180292324858,79958304,79958304
tstcc,7,3,4,KuHar,0.53125,0.4258280922431866,79958304,79958304
tstcc,7,3,4,MotionSense,0.576171875,0.4816934797875409,79958304,79958304
tstcc,7,3,4,RealWorld_thigh,0.6493055555555556,0.6250141752767929,79958304,79958304
tstcc,7,3,4,RealWorld_waist,0.405078125,0.3387551036233065,79958304,79958304
tstcc,7,3,4,UCI,0.3890625,0.29185731142078164,79958304,79958304
tstcc,7,3,4,WISDM,0.505859375,0.3222812532332888,79958304,79958304
tstcc,7,3,5,KuHar,0.578125,0.5195011337868481,79958304,79958304
tstcc,7,3,5,MotionSense,0.5927734375,0.5268835191433532,79958304,79958304
tstcc,7,3,5,RealWorld_thigh,0.6638888888888889,0.6462557900352227,79958304,79958304
tstcc,7,3,5,RealWorld_waist,0.412109375,0.37483603374097446,79958304,79958304
tstcc,7,3,5,UCI,0.3921875,0.30539653716776305,79958304,79958304
tstcc,7,3,5,WISDM,0.5609375,0.3824136204410131,79958304,79958304
