encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
cnnpff,2,1,0,KuHar,0.1875,0.05263157894736842,0,0
cnnpff,2,1,0,MotionSense,0.1728515625,0.049125728559533725,0,0
cnnpff,2,1,0,RealWorld_thigh,0.16770833333333332,0.04787392209336902,0,0
cnnpff,2,1,0,RealWorld_waist,0.16875,0.0481283422459893,0,0
cnnpff,2,1,0,UCI,0.1375,0.04835164835164835,0,0
cnnpff,2,1,0,WISDM,0.237109375,0.09583201768234922,0,0
cnnpff,2,1,1,KuHar,0.5,0.31746031746031744,3499920,3499920
cnnpff,2,1,1,MotionSense,0.45703125,0.31346254436422744,3499920,3499920
cnnpff,2,1,1,RealWorld_thigh,0.39791666666666664,0.26783700154785506,3499920,3499920
cnnpff,2,1,1,RealWorld_waist,0.45859375,0.313714332213521,3499920,3499920
cnnpff,2,1,1,UCI,0.3578125,0.18920425125139093,3499920,3499920
cnnpff,2,1,1,WISDM,0.610546875,0.3508912552013144,3499920,3499920
cnnpff,2,1,2,KuHar,0.5625,0.36166163716934446,3499920,3499920
cnnpff,2,1,2,MotionSense,0.5068359375,0.39868410222638895,3499920,3499920
cnnpff,2,1,2,RealWorld_thigh,0.4597222222222222,0.33931425486815053,3499920,3499920
cnnpff,2,1,2,RealWorld_waist,0.51953125,0.42213958621964714,3499920,3499920
cnnpff,2,1,2,UCI,0.475,0.4039934760007415,3499920,3499920
cnnpff,2,1,2,WISDM,0.709765625,0.4256443500118605,3499920,3499920
cnnpff,2,1,3,KuHar,0.5625,0.363327859879584,3499920,3499920
cnnpff,2,1,3,MotionSense,0.61328125,0.5328783824732349,3499920,3499920
cnnpff,2,1,3,RealWorld_thigh,0.5465277777777777,0.48445824480711525,3499920,3499920
cnnpff,2,1,3,RealWorld_waist,0.620703125,0.5633262702264192,3499920,3499920
cnnpff,2,1,3,UCI,0.55625,0.5013282339253162,3499920,3499920
cnnpff,2,1,3,WISDM,0.700390625,0.4251846010654093,3499920,3499920
cnnpff,2,1,4,KuHar,0.59375,0.44432834088006506,3499920,3499920
cnnpff,2,1,4,MotionSense,0.650390625,0.5717086920046267,3499920,3499920
cnnpff,2,1,4,RealWorld_thigh,0.5815972222222222,0.5314168548341521,3499920,3499920
cnnpff,2,1,4,RealWorld_waist,0.653125,0.5983001841270905,3499920,3499920
cnnpff,2,1,4,UCI,0.5359375,0.459576219870962,3499920,3499920
cnnpff,2,1,4,WISDM,0.686328125,0.4199784627054492,3499920,3499920
cnnpff,2,1,5,KuHar,0.5859375,0.44910904712762295,3499920,3499920
cnnpff,2,1,5,MotionSense,0.73828125,0.7198300876289495,3499920,3499920
cnnpff,2,1,5,RealWorld_thigh,0.6427083333333333,0.6443067720027069,3499920,3499920
cnnpff,2,1,5,RealWorld_waist,0.680859375,0.6836628650047648,3499920,3499920
cnnpff,2,1,5,UCI,0.6765625,0.6592773291789344,3499920,3499920
cnnpff,2,1,5,WISDM,0.752734375,0.5163129167114747,3499920,3499920
cnnpff,2,1,6,KuHar,0.5703125,0.4027847396268449,3499920,3499920
cnnpff,2,1,6,MotionSense,0.734375,0.7135488635027959,3499920,3499920
cnnpff,2,1,6,RealWorld_thigh,0.6440972222222222,0.644848167956919,3499920,3499920
cnnpff,2,1,6,RealWorld_waist,0.66953125,0.6710661973676562,3499920,3499920
cnnpff,2,1,6,UCI,0.7484375,0.7319948549329403,3499920,3499920
cnnpff,2,1,6,WISDM,0.76171875,0.5186474763386898,3499920,3499920
cnnpff,2,1,7,KuHar,0.5703125,0.42332628958015955,3499920,3499920
cnnpff,2,1,7,MotionSense,0.744140625,0.7250510980644854,3499920,3499920
cnnpff,2,1,7,RealWorld_thigh,0.6847222222222222,0.6905481023298502,3499920,3499920
cnnpff,2,1,7,RealWorld_waist,0.679296875,0.6754770006428364,3499920,3499920
cnnpff,2,1,7,UCI,0.7296875,0.7114550796703513,3499920,3499920
cnnpff,2,1,7,WISDM,0.752734375,0.5120252761770626,3499920,3499920
cnnpff,2,1,8,KuHar,0.5859375,0.4600181380367139,3499920,3499920
cnnpff,2,1,8,MotionSense,0.7646484375,0.7610170772732738,3499920,3499920
cnnpff,2,1,8,RealWorld_thigh,0.6909722222222222,0.6944005056889964,3499920,3499920
cnnpff,2,1,8,RealWorld_waist,0.68984375,0.693056890723899,3499920,3499920
cnnpff,2,1,8,UCI,0.7703125,0.7442845878010895,3499920,3499920
cnnpff,2,1,8,WISDM,0.754296875,0.5174546204925534,3499920,3499920
cnnpff,2,1,9,KuHar,0.5859375,0.4600181380367139,3499920,3499920
cnnpff,2,1,9,MotionSense,0.744140625,0.7351329879182859,3499920,3499920
cnnpff,2,1,9,RealWorld_thigh,0.6902777777777778,0.6876130384787315,3499920,3499920
cnnpff,2,1,9,RealWorld_waist,0.7140625,0.7126781632502383,3499920,3499920
cnnpff,2,1,9,UCI,0.7921875,0.7486278658061879,3499920,3499920
cnnpff,2,1,9,WISDM,0.743359375,0.5050113950267403,3499920,3499920
cnnpff,2,1,10,KuHar,0.5859375,0.4549486461251167,3499920,3499920
cnnpff,2,1,10,MotionSense,0.755859375,0.7500151575370605,3499920,3499920
cnnpff,2,1,10,RealWorld_thigh,0.70625,0.7067500355374806,3499920,3499920
cnnpff,2,1,10,RealWorld_waist,0.723828125,0.7263679686592429,3499920,3499920
cnnpff,2,1,10,UCI,0.790625,0.753041558515504,3499920,3499920
cnnpff,2,1,10,WISDM,0.74921875,0.510474811513593,3499920,3499920
cnnpff,2,1,11,KuHar,0.5859375,0.4600181380367139,3499920,3499920
cnnpff,2,1,11,MotionSense,0.767578125,0.7629447325302939,3499920,3499920
cnnpff,2,1,11,RealWorld_thigh,0.7121527777777777,0.7151270482290865,3499920,3499920
cnnpff,2,1,11,RealWorld_waist,0.7171875,0.7228613480387341,3499920,3499920
cnnpff,2,1,11,UCI,0.7875,0.7560604729528831,3499920,3499920
cnnpff,2,1,11,WISDM,0.759765625,0.5189219947037648,3499920,3499920
cnnpff,2,1,12,KuHar,0.59375,0.47003790570954745,3499920,3499920
cnnpff,2,1,12,MotionSense,0.724609375,0.7133993830158644,3499920,3499920
cnnpff,2,1,12,RealWorld_thigh,0.7052083333333333,0.7039694173490019,3499920,3499920
cnnpff,2,1,12,RealWorld_waist,0.733984375,0.7347846951947208,3499920,3499920
cnnpff,2,1,12,UCI,0.7984375,0.7577413238058236,3499920,3499920
cnnpff,2,1,12,WISDM,0.75859375,0.5118563257650893,3499920,3499920
cnnpff,2,1,13,KuHar,0.59375,0.47003790570954745,3499920,3499920
cnnpff,2,1,13,MotionSense,0.7509765625,0.744796375985696,3499920,3499920
cnnpff,2,1,13,RealWorld_thigh,0.7163194444444444,0.7144758505993628,3499920,3499920
cnnpff,2,1,13,RealWorld_waist,0.736328125,0.736268307950443,3499920,3499920
cnnpff,2,1,13,UCI,0.7984375,0.754663956694676,3499920,3499920
cnnpff,2,1,13,WISDM,0.752734375,0.5093895191452685,3499920,3499920
