encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
resnetse5,1,2,0,KuHar,0.1875,0.05263157894736842,0,0
resnetse5,1,2,0,MotionSense,0.1728515625,0.049125728559533725,0,0
resnetse5,1,2,0,RealWorld_thigh,0.14131944444444444,0.041803026428147254,0,0
resnetse5,1,2,0,RealWorld_waist,0.16953125,0.05105507288403546,0,0
resnetse5,1,2,0,UCI,0.2359375,0.10659394883781328,0,0
resnetse5,1,2,0,WISDM,0.0,0.0,0,0
resnetse5,1,2,1,KuHar,0.5625,0.37777777777777777,3290784,3290784
resnetse5,1,2,1,MotionSense,0.4599609375,0.33914698611796584,3290784,3290784
resnetse5,1,2,1,RealWorld_thigh,0.453125,0.3307569462866109,3290784,3290784
resnetse5,1,2,1,RealWorld_waist,0.407421875,0.3063276801595921,3290784,3290784
resnetse5,1,2,1,UCI,0.4296875,0.25232925177225674,3290784,3290784
resnetse5,1,2,1,WISDM,0.748046875,0.5266395771688221,3290784,3290784
resnetse5,1,2,2,KuHar,0.5625,0.39883901912203795,3290784,3290784
resnetse5,1,2,2,MotionSense,0.634765625,0.6250885576422874,3290784,3290784
resnetse5,1,2,2,RealWorld_thigh,0.584375,0.555514704321249,3290784,3290784
resnetse5,1,2,2,RealWorld_waist,0.525,0.4843674909007329,3290784,3290784
resnetse5,1,2,2,UCI,0.5421875,0.47960309848477356,3290784,3290784
resnetse5,1,2,2,WISDM,0.743359375,0.5080905337570591,3290784,3290784
resnetse5,1,2,3,KuHar,0.5625,0.3992165242165242,3290784,3290784
resnetse5,1,2,3,MotionSense,0.6650390625,0.6155177399618863,3290784,3290784
resnetse5,1,2,3,RealWorld_thigh,0.6381944444444444,0.6128236019042456,3290784,3290784
resnetse5,1,2,3,RealWorld_waist,0.515625,0.44355834408122385,3290784,3290784
resnetse5,1,2,3,UCI,0.6171875,0.5156382032544268,3290784,3290784
resnetse5,1,2,3,WISDM,0.69453125,0.44371617182874146,3290784,3290784
resnetse5,1,2,4,KuHar,0.5703125,0.42559128355035875,3290784,3290784
resnetse5,1,2,4,MotionSense,0.6708984375,0.6182565091535224,3290784,3290784
resnetse5,1,2,4,RealWorld_thigh,0.6854166666666667,0.6668527723319442,3290784,3290784
resnetse5,1,2,4,RealWorld_waist,0.54296875,0.4781397579847464,3290784,3290784
resnetse5,1,2,4,UCI,0.6625,0.56870938733023,3290784,3290784
resnetse5,1,2,4,WISDM,0.693359375,0.44806924720120783,3290784,3290784
resnetse5,1,2,5,KuHar,0.5703125,0.4063987063987064,3290784,3290784
resnetse5,1,2,5,MotionSense,0.728515625,0.720833645964516,3290784,3290784
resnetse5,1,2,5,RealWorld_thigh,0.6944444444444444,0.6930123167592521,3290784,3290784
resnetse5,1,2,5,RealWorld_waist,0.581640625,0.5516857668775925,3290784,3290784
resnetse5,1,2,5,UCI,0.6890625,0.6413855890116251,3290784,3290784
resnetse5,1,2,5,WISDM,0.7375,0.5056341692415096,3290784,3290784
resnetse5,1,2,6,KuHar,0.609375,0.4785533883525363,3290784,3290784
resnetse5,1,2,6,MotionSense,0.744140625,0.7340594905451026,3290784,3290784
resnetse5,1,2,6,RealWorld_thigh,0.7225694444444445,0.7272161274844801,3290784,3290784
resnetse5,1,2,6,RealWorld_waist,0.555859375,0.5120767189936005,3290784,3290784
resnetse5,1,2,6,UCI,0.6828125,0.6622280918155002,3290784,3290784
resnetse5,1,2,6,WISDM,0.743359375,0.5095563973478667,3290784,3290784
resnetse5,1,2,7,KuHar,0.640625,0.5489120900885608,3290784,3290784
resnetse5,1,2,7,MotionSense,0.755859375,0.7523960229496157,3290784,3290784
resnetse5,1,2,7,RealWorld_thigh,0.7319444444444444,0.735603498691379,3290784,3290784
resnetse5,1,2,7,RealWorld_waist,0.58828125,0.5600821668188785,3290784,3290784
resnetse5,1,2,7,UCI,0.7,0.6655622801893453,3290784,3290784
resnetse5,1,2,7,WISDM,0.739453125,0.5117883351890984,3290784,3290784
resnetse5,1,2,8,KuHar,0.59375,0.47214441332088386,3290784,3290784
resnetse5,1,2,8,MotionSense,0.6962890625,0.63896414978208,3290784,3290784
resnetse5,1,2,8,RealWorld_thigh,0.675,0.633922148889982,3290784,3290784
resnetse5,1,2,8,RealWorld_waist,0.587890625,0.5111368929906321,3290784,3290784
resnetse5,1,2,8,UCI,0.6515625,0.5853106897452512,3290784,3290784
resnetse5,1,2,8,WISDM,0.6765625,0.4184767637592302,3290784,3290784
resnetse5,1,2,9,KuHar,0.59375,0.48867400841615183,3290784,3290784
resnetse5,1,2,9,MotionSense,0.69921875,0.6435726195894298,3290784,3290784
resnetse5,1,2,9,RealWorld_thigh,0.6850694444444444,0.6681860435517213,3290784,3290784
resnetse5,1,2,9,RealWorld_waist,0.586328125,0.509830652076753,3290784,3290784
resnetse5,1,2,9,UCI,0.6421875,0.5744108161203059,3290784,3290784
resnetse5,1,2,9,WISDM,0.692578125,0.4268907015897186,3290784,3290784
resnetse5,1,2,10,KuHar,0.578125,0.4413071895424836,3290784,3290784
resnetse5,1,2,10,MotionSense,0.705078125,0.6508457085222902,3290784,3290784
resnetse5,1,2,10,RealWorld_thigh,0.6916666666666667,0.6780025430113504,3290784,3290784
resnetse5,1,2,10,RealWorld_waist,0.590234375,0.5122714154223807,3290784,3290784
resnetse5,1,2,10,UCI,0.6171875,0.5443854139003557,3290784,3290784
resnetse5,1,2,10,WISDM,0.6890625,0.4251029287435955,3290784,3290784
resnetse5,1,2,11,KuHar,0.59375,0.4871794871794872,3290784,3290784
resnetse5,1,2,11,MotionSense,0.7080078125,0.6533475234675876,3290784,3290784
resnetse5,1,2,11,RealWorld_thigh,0.6774305555555555,0.6355694456500828,3290784,3290784
resnetse5,1,2,11,RealWorld_waist,0.591796875,0.5196625866328591,3290784,3290784
resnetse5,1,2,11,UCI,0.6421875,0.576927903359038,3290784,3290784
resnetse5,1,2,11,WISDM,0.683984375,0.42250896808101707,3290784,3290784
resnetse5,1,2,12,KuHar,0.59375,0.48361879666227486,3290784,3290784
resnetse5,1,2,12,MotionSense,0.7197265625,0.6647513376670755,3290784,3290784
resnetse5,1,2,12,RealWorld_thigh,0.6802083333333333,0.6364357716467762,3290784,3290784
resnetse5,1,2,12,RealWorld_waist,0.61171875,0.5501828758877867,3290784,3290784
resnetse5,1,2,12,UCI,0.675,0.6111417352565491,3290784,3290784
resnetse5,1,2,12,WISDM,0.6703125,0.4140021162981388,3290784,3290784
resnetse5,1,2,13,KuHar,0.5859375,0.46623161250026923,3290784,3290784
resnetse5,1,2,13,MotionSense,0.7275390625,0.6748716933444312,3290784,3290784
resnetse5,1,2,13,RealWorld_thigh,0.6881944444444444,0.6460100150445096,3290784,3290784
resnetse5,1,2,13,RealWorld_waist,0.600390625,0.530570930455116,3290784,3290784
resnetse5,1,2,13,UCI,0.65625,0.5899155752562042,3290784,3290784
resnetse5,1,2,13,WISDM,0.668359375,0.4134308331812601,3290784,3290784
resnetse5,1,2,14,KuHar,0.578125,0.4594450797280986,3290784,3290784
resnetse5,1,2,14,MotionSense,0.70703125,0.649331770191149,3290784,3290784
resnetse5,1,2,14,RealWorld_thigh,0.6576388888888889,0.6144294098129475,3290784,3290784
resnetse5,1,2,14,RealWorld_waist,0.59609375,0.5286864495593552,3290784,3290784
resnetse5,1,2,14,UCI,0.63125,0.5677498751453339,3290784,3290784
resnetse5,1,2,14,WISDM,0.7015625,0.42709662778267515,3290784,3290784
resnetse5,1,2,15,KuHar,0.578125,0.45598845598845594,3290784,3290784
resnetse5,1,2,15,MotionSense,0.71875,0.6648463833140442,3290784,3290784
resnetse5,1,2,15,RealWorld_thigh,0.6802083333333333,0.6380049955806749,3290784,3290784
resnetse5,1,2,15,RealWorld_waist,0.60078125,0.5312160411460962,3290784,3290784
resnetse5,1,2,15,UCI,0.6359375,0.4711065073184173,3290784,3290784
resnetse5,1,2,15,WISDM,0.676953125,0.41738062511573376,3290784,3290784
resnetse5,1,2,16,KuHar,0.578125,0.45598845598845594,3290784,3290784
resnetse5,1,2,16,MotionSense,0.7119140625,0.6553715174815647,3290784,3290784
resnetse5,1,2,16,RealWorld_thigh,0.6645833333333333,0.6211176949285312,3290784,3290784
resnetse5,1,2,16,RealWorld_waist,0.61484375,0.5541935725579016,3290784,3290784
resnetse5,1,2,16,UCI,0.66875,0.6045258844176727,3290784,3290784
resnetse5,1,2,16,WISDM,0.693359375,0.42380581810075024,3290784,3290784
resnetse5,1,2,17,KuHar,0.578125,0.45814957082562713,3290784,3290784
resnetse5,1,2,17,MotionSense,0.7158203125,0.6587092600689365,3290784,3290784
resnetse5,1,2,17,RealWorld_thigh,0.6635416666666667,0.6202104149668579,3290784,3290784
resnetse5,1,2,17,RealWorld_waist,0.6125,0.5519994902827476,3290784,3290784
resnetse5,1,2,17,UCI,0.65,0.5868797193912159,3290784,3290784
resnetse5,1,2,17,WISDM,0.694140625,0.42411995774181577,3290784,3290784
resnetse5,1,2,18,KuHar,0.5859375,0.470960217228874,3290784,3290784
resnetse5,1,2,18,MotionSense,0.7353515625,0.6814380581763376,3290784,3290784
resnetse5,1,2,18,RealWorld_thigh,0.6871527777777777,0.6441075780485341,3290784,3290784
