encoder,scenario,seed,round,target,test_acc,test_f1_macro,uplink_bytes,downlink_bytes
resnetse5,4,0,0,KuHar,0.15625,0.06230529595015576,0,0
resnetse5,4,0,0,MotionSense,0.1025390625,0.043750000000000004,0,0
resnetse5,4,0,0,RealWorld_thigh,0.13402777777777777,0.05497061179363951,0,0
resnetse5,4,0,0,RealWorld_waist,0.173046875,0.07209238545550488,0,0
resnetse5,4,0,0,UCI,0.1828125,0.09672582619339046,0,0
resnetse5,4,0,0,WISDM,0.0,0.0,0,0
resnetse5,4,0,1,KuHar,0.3046875,0.1544011544011544,3290784,3290784
resnetse5,4,0,1,MotionSense,0.2470703125,0.12026088638834692,3290784,3290784
resnetse5,4,0,1,RealWorld_thigh,0.20034722222222223,0.09951104546150702,3290784,3290784
resnetse5,4,0,1,RealWorld_waist,0.29765625,0.16967820748387796,3290784,3290784
resnetse5,4,0,1,UCI,0.23125,0.08336908336908337,3290784,3290784
resnetse5,4,0,1,WISDM,0.254296875,0.12225352112676056,3290784,3290784
resnetse5,4,0,2,KuHar,0.5,0.31798465131798465,3290784,3290784
resnetse5,4,0,2,MotionSense,0.44140625,0.3063161946160702,3290784,3290784
resnetse5,4,0,2,RealWorld_thigh,0.37569444444444444,0.26966437075131394,3290784,3290784
resnetse5,4,0,2,RealWorld_waist,0.471875,0.36169384087960427,3290784,3290784
resnetse5,4,0,2,UCI,0.440625,0.23967984700042114,3290784,3290784
resnetse5,4,0,2,WISDM,0.515234375,0.25454952754041404,3290784,3290784
resnetse5,4,0,3,KuHar,0.5,0.3174850930699034,3290784,3290784
resnetse5,4,0,3,MotionSense,0.501953125,0.3532921641514882,3290784,3290784
resnetse5,4,0,3,RealWorld_thigh,0.40034722222222224,0.2863177121262797,3290784,3290784
resnetse5,4,0,3,RealWorld_waist,0.453125,0.3365988123880233,3290784,3290784
resnetse5,4,0,3,UCI,0.30625,0.18803601920202279,3290784,3290784
resnetse5,4,0,3,WISDM,0.490625,0.23265595707305553,3290784,3290784
resnetse5,4,0,4,KuHar,0.515625,0.3433524819561054,3290784,3290784
resnetse5,4,0,4,MotionSense,0.5673828125,0.4397746009292205,3290784,3290784
resnetse5,4,0,4,RealWorld_thigh,0.44166666666666665,0.33587049679487224,3290784,3290784
resnetse5,4,0,4,RealWorld_waist,0.4359375,0.3206225842609609,3290784,3290784
resnetse5,4,0,4,UCI,0.3265625,0.1940636924385247,3290784,3290784
resnetse5,4,0,4,WISDM,0.490625,0.2457852749363867,3290784,3290784
resnetse5,4,0,5,KuHar,0.5546875,0.4454436944143924,3290784,3290784
resnetse5,4,0,5,MotionSense,0.6357421875,0.561365300563292,3290784,3290784
resnetse5,4,0,5,RealWorld_thigh,0.48541666666666666,0.4048306842320059,3290784,3290784
resnetse5,4,0,5,RealWorld_waist,0.413671875,0.3028140311982754,3290784,3290784
resnetse5,4,0,5,UCI,0.3421875,0.20471484268746032,3290784,3290784
resnetse5,4,0,5,WISDM,0.539453125,0.3215401121650788,3290784,3290784
resnetse5,4,0,6,KuHar,0.5390625,0.3806186868686869,3290784,3290784
resnetse5,4,0,6,MotionSense,0.6943359375,0.6318367992199706,3290784,3290784
resnetse5,4,0,6,RealWorld_thigh,0.49375,0.43373537078015256,3290784,3290784
resnetse5,4,0,6,RealWorld_waist,0.371484375,0.25818766628419126,3290784,3290784
resnetse5,4,0,6,UCI,0.3453125,0.20649397864121788,3290784,3290784
resnetse5,4,0,6,WISDM,0.5890625,0.36839797966329696,3290784,3290784
resnetse5,4,0,7,KuHar,0.515625,0.3808483712458169,3290784,3290784
resnetse5,4,0,7,MotionSense,0.716796875,0.656458447243453,3290784,3290784
resnetse5,4,0,7,RealWorld_thigh,0.4930555555555556,0.43555497670967575,3290784,3290784
resnetse5,4,0,7,RealWorld_waist,0.369140625,0.25355940585095693,3290784,3290784
resnetse5,4,0,7,UCI,0.346875,0.2073834778899474,3290784,3290784
resnetse5,4,0,7,WISDM,0.61171875,0.3822813742270054,3290784,3290784
resnetse5,4,0,8,KuHar,0.4765625,0.3582022973123675,3290784,3290784
resnetse5,4,0,8,MotionSense,0.73046875,0.673271771614062,3290784,3290784
resnetse5,4,0,8,RealWorld_thigh,0.49930555555555556,0.4452553235115457,3290784,3290784
resnetse5,4,0,8,RealWorld_waist,0.330078125,0.1904833462329347,3290784,3290784
resnetse5,4,0,8,UCI,0.3515625,0.21085886010124516,3290784,3290784
resnetse5,4,0,8,WISDM,0.609765625,0.37986005964839337,3290784,3290784
resnetse5,4,0,9,KuHar,0.4296875,0.3208423028095159,3290784,3290784
resnetse5,4,0,9,MotionSense,0.736328125,0.6812873079876983,3290784,3290784
resnetse5,4,0,9,RealWorld_thigh,0.5079861111111111,0.4565233497691603,3290784,3290784
resnetse5,4,0,9,RealWorld_waist,0.329296875,0.18894724792264284,3290784,3290784
resnetse5,4,0,9,UCI,0.3515625,0.21069182389937105,3290784,3290784
resnetse5,4,0,9,WISDM,0.60234375,0.37449245152733496,3290784,3290784
resnetse5,4,0,10,KuHar,0.421875,0.31563439295764323,3290784,3290784
resnetse5,4,0,10,MotionSense,0.7470703125,0.6935732016739468,3290784,3290784
resnetse5,4,0,10,RealWorld_thigh,0.525,0.4805990817573749,3290784,3290784
resnetse5,4,0,10,RealWorld_waist,0.33046875,0.19001564115192485,3290784,3290784
resnetse5,4,0,10,UCI,0.353125,0.2115874575511541,3290784,3290784
resnetse5,4,0,10,WISDM,0.59375,0.3697449383471835,3290784,3290784
resnetse5,4,0,11,KuHar,0.3984375,0.2925318761384335,3290784,3290784
resnetse5,4,0,11,MotionSense,0.7685546875,0.7311847881523078,3290784,3290784
resnetse5,4,0,11,RealWorld_thigh,0.5552083333333333,0.5395501369567174,3290784,3290784
resnetse5,4,0,11,RealWorld_waist,0.328515625,0.21534110098546308,3290784,3290784
resnetse5,4,0,11,UCI,0.4296875,0.2762838479572004,3290784,3290784
resnetse5,4,0,11,WISDM,0.62109375,0.41407244869052495,3290784,3290784
resnetse5,4,0,12,KuHar,0.40625,0.2991039426523297,3290784,3290784
resnetse5,4,0,12,MotionSense,0.767578125,0.722709324113994,3290784,3290784
resnetse5,4,0,12,RealWorld_thigh,0.5545138888888889,0.5291862289926863,3290784,3290784
resnetse5,4,0,12,RealWorld_waist,0.328515625,0.21120511834877456,3290784,3290784
resnetse5,4,0,12,UCI,0.428125,0.250639879457559,3290784,3290784
resnetse5,4,0,12,WISDM,0.598828125,0.38593800749626356,3290784,3290784
resnetse5,4,0,13,KuHar,0.4140625,0.3385148695493523,3290784,3290784
resnetse5,4,0,13,MotionSense,0.7734375,0.7280431962241593,3290784,3290784
resnetse5,4,0,13,RealWorld_thigh,0.5621527777777777,0.5356355408909995,3290784,3290784
resnetse5,4,0,13,RealWorld_waist,0.342578125,0.2307338418631316,3290784,3290784
resnetse5,4,0,13,UCI,0.4296875,0.25132782369146006,3290784,3290784
resnetse5,4,0,13,WISDM,0.583203125,0.3767607509251543,3290784,3290784
resnetse5,4,0,14,KuHar,0.4296875,0.35286758330236595,3290784,3290784
resnetse5,4,0,14,MotionSense,0.78125,0.7362988971874885,3290784,3290784
resnetse5,4,0,14,RealWorld_thigh,0.5767361111111111,0.5493167884129241,3290784,3290784
