epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,160,,,,,0.4447544515132904,1.3206837177276611
0,160,,,0.35539597272872925,1.6484975814819336,,
1,321,,,,,0.5396205186843872,0.949118971824646
1,321,,,0.5159161686897278,1.1211968660354614,,
2,482,,,,,0.5954241156578064,0.841426432132721
2,482,,,0.6222826242446899,0.8506933450698853,,
3,643,,,,,0.6333705186843872,0.8358794450759888
3,643,,,0.6567352414131165,0.7663313746452332,,
4,804,,,,,0.6194196343421936,0.8298481702804565
4,804,,,0.6740100979804993,0.729492723941803,,
5,965,,,,,0.6199776530265808,0.8302245140075684
5,965,,,0.6939052939414978,0.6970977187156677,,
6,1126,,,,,0.6261160969734192,0.8362430930137634
6,1126,,,0.7021545171737671,0.6787570714950562,,
7,1287,,,,,0.6205357313156128,0.8466973304748535
7,1287,,,0.7077834010124207,0.6572084426879883,,
8,1448,,,,,0.6478794813156128,0.8378496170043945
8,1448,,,0.7174883484840393,0.638652503490448,,
9,1609,,,,,0.5993303656578064,0.9327202439308167
9,1609,,,0.7267080545425415,0.6272740364074707,,
10,1770,,,,,0.6032366156578064,0.904582142829895
10,1770,,,0.7207880616188049,0.6160972714424133,,
11,1931,,,,,0.6104910969734192,0.8771441578865051
11,1931,,,0.7372865080833435,0.603848934173584,,
12,2092,,,,,0.60546875,0.9329017996788025
12,2092,,,0.7347632050514221,0.5961414575576782,,
13,2253,,,,,0.60546875,0.9367800354957581
13,2253,,,0.7401979565620422,0.587048351764679,,
14,2414,,,,,0.6188616156578064,0.9096150994300842
14,2414,,,0.7393245100975037,0.5793089270591736,,
15,2575,,,,,0.5987723469734192,0.9716764688491821
15,2575,,,0.7432065010070801,0.5759060978889465,,
16,2736,,,,,0.6724330186843872,0.9320664405822754
16,2736,,,0.746312141418457,0.5701873302459717,,
17,2897,,,,,0.6305803656578064,0.8902574181556702
17,2897,,,0.7503882050514221,0.5617444515228271,,
18,3058,,,,,0.6138392686843872,0.9472998380661011
18,3058,,,0.7531055808067322,0.5541766881942749,,
19,3219,,,,,0.5959821343421936,0.9200804829597473
19,3219,,,0.7598020434379578,0.5515328049659729,,
20,3380,,,,,0.6216517686843872,0.8849049806594849
20,3380,,,0.7582492232322693,0.5450399518013,,
21,3541,,,,,0.6071428656578064,0.9081760048866272
21,3541,,,0.7653338313102722,0.5424254536628723,,
22,3702,,,,,0.6372767686843872,0.9095048904418945
22,3702,,,0.7644603848457336,0.5347132682800293,,
23,3863,,,,,0.6333705186843872,0.8869122266769409
23,3863,,,0.7664984464645386,0.5319700241088867,,
24,4024,,,,,0.65234375,0.8263394236564636
24,4024,,,0.7653338313102722,0.5322723388671875,,
25,4185,,,,,0.7165178656578064,0.8167832493782043
25,4185,,,0.770380437374115,0.5276180505752563,,
26,4346,,,,,0.5943080186843872,0.928955078125
26,4346,,,0.782608687877655,0.5186403393745422,,
27,4507,,,,,0.7193080186843872,0.8607097864151001
27,4507,,,0.7736801505088806,0.5193698406219482,,
28,4668,,,,,0.7237723469734192,0.847469687461853
28,4668,,,0.7823175191879272,0.5117901563644409,,
29,4829,,,,,0.6791294813156128,0.8642861247062683
29,4829,,,0.7888198494911194,0.5062302350997925,,
30,4990,,,,,0.73828125,0.8343323469161987
30,4990,,,0.7842585444450378,0.5051802396774292,,
31,5151,,,,,0.7410714030265808,0.8369566202163696
31,5151,,,0.7889169454574585,0.5033066272735596,,
32,5312,,,,,0.6964285969734192,0.8183563947677612
32,5312,,,0.7954192757606506,0.49854040145874023,,
33,5473,,,,,0.7416294813156128,0.8211418986320496
33,5473,,,0.7903726696968079,0.49810823798179626,,
34,5634,,,,,0.6590401530265808,0.8655070662498474
34,5634,,,0.7943516969680786,0.49326130747795105,,
35,5795,,,,,0.62109375,0.9537778496742249
35,5795,,,0.7936723828315735,0.4970206618309021,,
36,5956,,,,,0.7338169813156128,0.8195626139640808
36,5956,,,0.8014363646507263,0.48867154121398926,,
37,6117,,,,,0.6529017686843872,0.9476419687271118
37,6117,,,0.8004658222198486,0.48534515500068665,,
38,6278,,,,,0.7299107313156128,0.8512042760848999
38,6278,,,0.8073563575744629,0.48978570103645325,,
