epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,160,,,,,0.5904017686843872,0.9082497358322144
0,160,,,0.4700116515159607,1.2795466184616089,,
1,321,,,,,0.7114955186843872,0.7771788835525513
1,321,,,0.7119565010070801,0.7144686579704285,,
2,482,,,,,0.6780133843421936,0.788658082485199
2,482,,,0.7570846080780029,0.608877956867218,,
3,643,,,,,0.7137276530265808,0.7381163835525513
3,643,,,0.7803765535354614,0.5635700821876526,,
4,804,,,,,0.7349330186843872,0.7211664915084839
4,804,,,0.7883346080780029,0.5392805337905884,,
5,965,,,,,0.7243303656578064,0.7642431259155273
5,965,,,0.7996894121170044,0.5160804986953735,,
6,1126,,,,,0.7366071343421936,0.7341246604919434
6,1126,,,0.8072593212127686,0.5002354383468628,,
7,1287,,,,,0.7472098469734192,0.722021758556366
7,1287,,,0.8119177222251892,0.4853004217147827,,
8,1448,,,,,0.7550223469734192,0.7319230437278748
8,1448,,,0.8166731595993042,0.470680296421051,,
9,1609,,,,,0.7416294813156128,0.7345805168151855
9,1609,,,0.8243400454521179,0.45831120014190674,,
10,1770,,,,,0.7672991156578064,0.6811030507087708
10,1770,,,0.8274456262588501,0.4443150460720062,,
11,1931,,,,,0.7862723469734192,0.6815443634986877
11,1931,,,0.8317158222198486,0.4370068311691284,,
12,2092,,,,,0.7455357313156128,0.7345831990242004
12,2092,,,0.8331716060638428,0.42653152346611023,,
13,2253,,,,,0.7354910969734192,0.7783909440040588
13,2253,,,0.84035325050354,0.417993426322937,,
14,2414,,,,,0.7159598469734192,0.7554341554641724
14,2414,,,0.8440411686897278,0.4068295955657959,,
15,2575,,,,,0.7684151530265808,0.6806095838546753
15,2575,,,0.848505437374115,0.39769935607910156,,
16,2736,,,,,0.7220982313156128,0.7648459672927856
16,2736,,,0.8517080545425415,0.39503172039985657,,
17,2897,,,,,0.7154017686843872,0.7231341600418091
17,2897,,,0.8518051505088806,0.3885156810283661,,
18,3058,,,,,0.703125,0.7542291879653931
18,3058,,,0.856948733329773,0.37880250811576843,,
19,3219,,,,,0.7114955186843872,0.7402504086494446
19,3219,,,0.8587927222251892,0.3757924735546112,,
20,3380,,,,,0.7544642686843872,0.7616533637046814
20,3380,,,0.86277174949646,0.3642864525318146,,
21,3541,,,,,0.7064732313156128,0.7639919519424438
21,3541,,,0.8667507767677307,0.35641777515411377,,
