epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,135,,,,,0.7466517686843872,0.6704643964767456
0,135,,,0.4751838147640228,1.1245380640029907,,
1,271,,,,,0.8404017686843872,0.4124675691127777
1,271,,,0.7327665686607361,0.535160481929779,,
2,407,,,,,0.8404017686843872,0.3808629810810089
2,407,,,0.7472426295280457,0.463001012802124,,
3,543,,,,,0.7890625,0.36880287528038025
3,543,,,0.7502297759056091,0.4396771192550659,,
4,679,,,,,0.7801339030265808,0.3836337625980377
4,679,,,0.7666590213775635,0.43191230297088623,,
5,815,,,,,0.8392857313156128,0.3672099709510803
5,815,,,0.7745863795280457,0.4259045720100403,,
6,951,,,,,0.8258928656578064,0.3523363173007965
6,951,,,0.7806755304336548,0.41036760807037354,,
7,1087,,,,,0.8325892686843872,0.35455963015556335
7,1087,,,0.7809053063392639,0.4062143862247467,,
8,1223,,,,,0.8292410969734192,0.34568527340888977
8,1223,,,0.7823988795280457,0.3989786207675934,,
9,1359,,,,,0.8225446343421936,0.33805540204048157
9,1359,,,0.7890625,0.395952045917511,,
10,1495,,,,,0.8191964030265808,0.33366432785987854
10,1495,,,0.783203125,0.3982209265232086,,
11,1631,,,,,0.8325892686843872,0.33378395438194275
11,1631,,,0.7874540686607361,0.39115118980407715,,
12,1767,,,,,0.8247767686843872,0.35162922739982605
12,1767,,,0.7919347286224365,0.3843054473400116,,
13,1903,,,,,0.8180803656578064,0.3291197419166565
13,1903,,,0.7904411554336548,0.38446348905563354,,
14,2039,,,,,0.7879464030265808,0.363800048828125
14,2039,,,0.7979090213775635,0.37614011764526367,,
15,2175,,,,,0.8303571343421936,0.3365158438682556
15,2175,,,0.79296875,0.3754229247570038,,
16,2311,,,,,0.8415178656578064,0.34378576278686523
16,2311,,,0.7946920990943909,0.3762240409851074,,
17,2447,,,,,0.8337053656578064,0.3218565881252289
17,2447,,,0.7999770045280457,0.3682377338409424,,
18,2583,,,,,0.8292410969734192,0.3366940915584564
18,2583,,,0.7979090213775635,0.3724443018436432,,
19,2719,,,,,0.8359375,0.31628328561782837
19,2719,,,0.7959558963775635,0.366611123085022,,
20,2855,,,,,0.8303571343421936,0.3126522898674011
20,2855,,,0.8002067804336548,0.3625183701515198,,
21,2991,,,,,0.8348214030265808,0.31427934765815735
21,2991,,,0.802619457244873,0.3601916432380676,,
22,3127,,,,,0.8359375,0.31225040555000305
22,3127,,,0.798828125,0.36120790243148804,,
23,3263,,,,,0.8325892686843872,0.31582045555114746
23,3263,,,0.8039981722831726,0.3567711412906647,,
24,3399,,,,,0.8348214030265808,0.3084304928779602
24,3399,,,0.8031939268112183,0.3569822311401367,,
25,3535,,,,,0.8381696343421936,0.30970096588134766
25,3535,,,0.8015854954719543,0.3568131923675537,,
26,3671,,,,,0.84375,0.31833022832870483
26,3671,,,0.8051470518112183,0.34895122051239014,,
27,3807,,,,,0.8348214030265808,0.30748802423477173
27,3807,,,0.8060661554336548,0.3462645411491394,,
28,3943,,,,,0.8392857313156128,0.3070022463798523
28,3943,,,0.806755542755127,0.3489624559879303,,
29,4079,,,,,0.8404017686843872,0.3022545278072357
29,4079,,,0.8080192804336548,0.3503701388835907,,
30,4215,,,,,0.8214285969734192,0.33123573660850525
30,4215,,,0.8082490563392639,0.3433038294315338,,
31,4351,,,,,0.8381696343421936,0.3147807717323303
31,4351,,,0.8122702240943909,0.34114450216293335,,
32,4487,,,,,0.8381696343421936,0.3008262813091278
32,4487,,,0.8125,0.34069761633872986,,
33,4623,,,,,0.8426339030265808,0.2966153025627136
33,4623,,,0.8095128536224365,0.34022268652915955,,
34,4759,,,,,0.8404017686843872,0.29467159509658813
34,4759,,,0.8142233490943909,0.3413837254047394,,
35,4895,,,,,0.8426339030265808,0.2944383919239044
35,4895,,,0.8128446936607361,0.33689987659454346,,
36,5031,,,,,0.8013392686843872,0.3541660010814667
36,5031,,,0.8146829009056091,0.3350091278553009,,
37,5167,,,,,0.8404017686843872,0.30118829011917114
37,5167,,,0.8180146813392639,0.33454275131225586,,
38,5303,,,,,0.7689732313156128,0.4105522632598877
38,5303,,,0.816521167755127,0.3380618393421173,,
39,5439,,,,,0.8381696343421936,0.31078335642814636
39,5439,,,0.8187040686607361,0.3329019546508789,,
40,5575,,,,,0.8426339030265808,0.2902543246746063
40,5575,,,0.8198529481887817,0.3276270925998688,,
41,5711,,,,,0.8404017686843872,0.29593804478645325
41,5711,,,0.8231847286224365,0.3274223208427429,,
42,5847,,,,,0.8549107313156128,0.2939395010471344
42,5847,,,0.8249080777168274,0.33252859115600586,,
43,5983,,,,,0.8325892686843872,0.3125174939632416
43,5983,,,0.8218060731887817,0.32653695344924927,,
44,6119,,,,,0.8571428656578064,0.2930446267127991
44,6119,,,0.828239917755127,0.3203125,,
45,6255,,,,,0.8504464030265808,0.2866400182247162
45,6255,,,0.8303079009056091,0.3207324147224426,,
46,6391,,,,,0.8482142686843872,0.28308939933776855
46,6391,,,0.8284696936607361,0.31948167085647583,,
47,6527,,,,,0.8515625,0.2850250005722046
47,6527,,,0.8292738795280457,0.3171221613883972,,
48,6663,,,,,0.8604910969734192,0.2850996255874634
48,6663,,,0.8307674527168274,0.3164251446723938,,
49,6799,,,,,0.8504464030265808,0.29359203577041626
49,6799,,,0.8329503536224365,0.3126180171966553,,
50,6935,,,,,0.8526785969734192,0.2979294955730438
50,6935,,,0.8347886204719543,0.3147851824760437,,
51,7071,,,,,0.8582589030265808,0.27742883563041687
51,7071,,,0.8392692804336548,0.3089599609375,,
52,7207,,,,,0.8705357313156128,0.27183276414871216
52,7207,,,0.837775707244873,0.3079663813114166,,
53,7343,,,,,0.8560267686843872,0.272352933883667
53,7343,,,0.841681957244873,0.3040623962879181,,
54,7479,,,,,0.8627232313156128,0.27086856961250305
54,7479,,,0.8401884436607361,0.3025102913379669,,
55,7615,,,,,0.8604910969734192,0.28364792466163635
55,7615,,,0.847771167755127,0.30369463562965393,,
56,7751,,,,,0.8660714030265808,0.27459731698036194
56,7751,,,0.8427159786224365,0.3049684166908264,,
57,7887,,,,,0.8683035969734192,0.2762702405452728
57,7887,,,0.847771167755127,0.29780668020248413,,
58,8023,,,,,0.8649553656578064,0.277791291475296
58,8023,,,0.8521369695663452,0.29582610726356506,,
59,8159,,,,,0.8772321343421936,0.2634182274341583
59,8159,,,0.8515625,0.29421359300613403,,
60,8295,,,,,0.8671875,0.284667432308197
60,8295,,,0.8512178063392639,0.29426276683807373,,
61,8431,,,,,0.8783482313156128,0.27034279704093933
61,8431,,,0.8523667454719543,0.2925507426261902,,
62,8567,,,,,0.8727678656578064,0.26795461773872375
62,8567,,,0.8538603186607361,0.28725647926330566,,
63,8703,,,,,0.8839285969734192,0.2608413100242615
63,8703,,,0.8569623231887817,0.28680163621902466,,
64,8839,,,,,0.8950892686843872,0.25436195731163025
64,8839,,,0.8548942804336548,0.28795504570007324,,
65,8975,,,,,0.8805803656578064,0.26869115233421326
65,8975,,,0.8585707545280457,0.2842845618724823,,
66,9111,,,,,0.8928571343421936,0.2522742450237274
66,9111,,,0.8597196936607361,0.28286880254745483,,
67,9247,,,,,0.8962053656578064,0.25136798620224
67,9247,,,0.8619025945663452,0.2799084782600403,,
68,9383,,,,,0.8850446343421936,0.2596474885940552
68,9383,,,0.8610983490943909,0.2787022292613983,,
69,9519,,,,,0.8883928656578064,0.25271207094192505
69,9519,,,0.8647748231887817,0.27334272861480713,,
70,9655,,,,,0.8828125,0.2625349760055542
70,9655,,,0.867072582244873,0.2698490023612976,,
71,9791,,,,,0.8939732313156128,0.24362075328826904
71,9791,,,0.8650045990943909,0.27140671014785767,,
72,9927,,,,,0.8917410969734192,0.248025581240654
72,9927,,,0.8668428063392639,0.2695898115634918,,
