encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,device:RealWorld_thigh:10,192,2,1,1,RealWorld_thigh,0.00625,0.0034605648814281906,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,2,RealWorld_thigh,0.103125,0.04198395418302106,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,3,RealWorld_thigh,0.184375,0.11357892195947718,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,4,RealWorld_thigh,0.32430555555555557,0.19658860288887092,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,5,RealWorld_thigh,0.3232638888888889,0.1942882518650114,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,6,RealWorld_thigh,0.3302083333333333,0.20198882851143374,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,7,RealWorld_thigh,0.34270833333333334,0.2156326294340355,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,8,RealWorld_thigh,0.37222222222222223,0.264058182091496,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,9,RealWorld_thigh,0.4010416666666667,0.3056914649075812,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,10,RealWorld_thigh,0.4131944444444444,0.31944046770580176,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,11,RealWorld_thigh,0.41805555555555557,0.32124816614238494,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,12,RealWorld_thigh,0.42083333333333334,0.3181662461107665,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,13,RealWorld_thigh,0.4361111111111111,0.3338297423831425,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,14,RealWorld_thigh,0.446875,0.34507170721672314,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,15,RealWorld_thigh,0.46770833333333334,0.3669705953031231,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,16,RealWorld_thigh,0.4826388888888889,0.3832950752348235,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,17,RealWorld_thigh,0.4954861111111111,0.3971374652426462,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,18,RealWorld_thigh,0.5013888888888889,0.40375072019904307,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,19,RealWorld_thigh,0.5079861111111111,0.41121262620314253,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,20,RealWorld_thigh,0.5107638888888889,0.4147912726327196,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,21,RealWorld_thigh,0.5152777777777777,0.4203263017746075,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,22,RealWorld_thigh,0.4635416666666667,0.4108241942983027,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,23,RealWorld_thigh,0.5142361111111111,0.4365378129539439,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,24,RealWorld_thigh,0.5180555555555556,0.4357108703527397,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,25,RealWorld_thigh,0.5246527777777777,0.43806035676379657,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,26,RealWorld_thigh,0.528125,0.44163800214326265,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,27,RealWorld_thigh,0.5336805555555556,0.44329808568858936,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,28,RealWorld_thigh,0.5333333333333333,0.44268924900876655,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,29,RealWorld_thigh,0.5354166666666667,0.44689899836807867,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,30,RealWorld_thigh,0.5361111111111111,0.44949495948118395,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,31,RealWorld_thigh,0.5350694444444445,0.4537167716388942,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,32,RealWorld_thigh,0.5388888888888889,0.461525880414874,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,33,RealWorld_thigh,0.5524305555555555,0.4816738833462691,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,34,RealWorld_thigh,0.5513888888888889,0.4845813827999286,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,35,RealWorld_thigh,0.5614583333333333,0.5004652676228424,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,36,RealWorld_thigh,0.5708333333333333,0.5138025427402613,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,37,RealWorld_thigh,0.5763888888888888,0.5216608343382749,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,38,RealWorld_thigh,0.5864583333333333,0.5359538509848476,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,39,RealWorld_thigh,0.5777777777777777,0.525646897854967,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,40,RealWorld_thigh,0.5635416666666667,0.5330016302381516,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,41,RealWorld_thigh,0.5857638888888889,0.5358350962885589,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,42,RealWorld_thigh,0.5996527777777778,0.5522650489586501,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,43,RealWorld_thigh,0.5760416666666667,0.5474258447838812,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,44,RealWorld_thigh,0.6388888888888888,0.6205131284136942,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,45,RealWorld_thigh,0.6861111111111111,0.6836523860619614,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,46,RealWorld_thigh,0.646875,0.6341033245008644,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,47,RealWorld_thigh,0.6461805555555555,0.6468486366190294,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,48,RealWorld_thigh,0.6631944444444444,0.6549936618788853,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,49,RealWorld_thigh,0.6604166666666667,0.6449254375373686,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,50,RealWorld_thigh,0.6399305555555556,0.6072369798761534,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,51,RealWorld_thigh,0.6475694444444444,0.61748759853327,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,52,RealWorld_thigh,0.6534722222222222,0.6282208748586232,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,53,RealWorld_thigh,0.6552083333333333,0.6339850297243449,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,54,RealWorld_thigh,0.6788194444444444,0.6747778845536843,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,55,RealWorld_thigh,0.6753472222222222,0.6691116201137209,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,56,RealWorld_thigh,0.6649305555555556,0.6520989854531886,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,57,RealWorld_thigh,0.6847222222222222,0.6808830821435379,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,58,RealWorld_thigh,0.7197916666666667,0.7212567665267056,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,59,RealWorld_thigh,0.6673611111111111,0.6466582411230387,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,60,RealWorld_thigh,0.6760416666666667,0.6613695325424992,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,61,RealWorld_thigh,0.6711805555555556,0.6537640439170557,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,62,RealWorld_thigh,0.6767361111111111,0.663607477778832,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,63,RealWorld_thigh,0.6760416666666667,0.6599833373487587,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,64,RealWorld_thigh,0.7072916666666667,0.7056327052565522,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,65,RealWorld_thigh,0.6822916666666666,0.6744449870323415,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,66,RealWorld_thigh,0.6850694444444444,0.6763852277655861,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,67,RealWorld_thigh,0.684375,0.6700867785560477,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,68,RealWorld_thigh,0.6972222222222222,0.6906878451394842,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,69,RealWorld_thigh,0.690625,0.6753479917003972,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,70,RealWorld_thigh,0.6913194444444445,0.6772946272979211,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,71,RealWorld_thigh,0.6833333333333333,0.6642314112724885,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,72,RealWorld_thigh,0.6916666666666667,0.677459066210694,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,73,RealWorld_thigh,0.6916666666666667,0.6799610339274068,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,74,RealWorld_thigh,0.6979166666666666,0.6864785183132872,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,75,RealWorld_thigh,0.6927083333333334,0.6789366523478098,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,76,RealWorld_thigh,0.6923611111111111,0.6816385690536579,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,77,RealWorld_thigh,0.6961805555555556,0.6818252240266235,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,78,RealWorld_thigh,0.6989583333333333,0.6865223919606245,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,79,RealWorld_thigh,0.6982638888888889,0.6853378716319446,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,80,RealWorld_thigh,0.7041666666666667,0.6974033554760485,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,81,RealWorld_thigh,0.7076388888888889,0.6991029953709061,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,82,RealWorld_thigh,0.7104166666666667,0.7022374831342765,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,83,RealWorld_thigh,0.6934027777777778,0.6811325809956763,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,84,RealWorld_thigh,0.6989583333333333,0.6852703274946718,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,85,RealWorld_thigh,0.7333333333333333,0.7332497881842222,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,86,RealWorld_thigh,0.7170138888888888,0.7125616434401955,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,87,RealWorld_thigh,0.7170138888888888,0.7123431650473427,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,88,RealWorld_thigh,0.7097222222222223,0.7018611890311303,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,89,RealWorld_thigh,0.7045138888888889,0.6921222806577254,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,90,RealWorld_thigh,0.7173611111111111,0.7099685620777322,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,91,RealWorld_thigh,0.7111111111111111,0.7016519550301236,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,92,RealWorld_thigh,0.7048611111111112,0.6897113873005128,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,93,RealWorld_thigh,0.7118055555555556,0.6995426987439902,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,94,RealWorld_thigh,0.7163194444444444,0.7070919732854404,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,95,RealWorld_thigh,0.7149305555555555,0.7048523076556407,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,96,RealWorld_thigh,0.7180555555555556,0.7122125249773252,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,97,RealWorld_thigh,0.7135416666666666,0.7028848282935946,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,2,1,98,RealWorld_thigh,0.721875,0.7138909723433094,5.230560302734375,5.230560302734375
