encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,1,RealWorld_thigh,0.15659722222222222,0.061450471763374766,0.19921875,0.08582232305707549,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,1,MotionSense,0.1728515625,0.0627659574468085,0.18229166666666666,0.06782945736434108,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,2,RealWorld_thigh,0.1579861111111111,0.07606734008589221,0.21149553571428573,0.09704355244176523,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,2,MotionSense,0.173828125,0.07044905162314069,0.1875,0.07817144937208033,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,3,RealWorld_thigh,0.27534722222222224,0.2125791663919304,0.27455357142857145,0.174842509633651,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,3,MotionSense,0.25390625,0.15618223730231492,0.24739583333333334,0.15780018997244008,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,4,RealWorld_thigh,0.5371527777777778,0.49061577452146143,0.5251116071428571,0.45647205801909213,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,4,MotionSense,0.546875,0.48692965561636764,0.515625,0.45152013284712056,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,5,RealWorld_thigh,0.565625,0.5148664503645453,0.59375,0.5314226341590768,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,5,MotionSense,0.6376953125,0.572455077801373,0.5833333333333334,0.5084320178440368,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,6,RealWorld_thigh,0.5961805555555556,0.5605581273394796,0.6372767857142857,0.5987652846398801,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,6,MotionSense,0.6962890625,0.6690854883515258,0.6536458333333334,0.6083323434557159,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,7,RealWorld_thigh,0.6090277777777777,0.5928314061061619,0.6478794642857143,0.6267235997762591,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,7,MotionSense,0.7236328125,0.7165643505725433,0.6848958333333334,0.6585032552042566,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,8,RealWorld_thigh,0.6246527777777777,0.6162481256256646,0.6651785714285714,0.6561174049559584,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,8,MotionSense,0.7431640625,0.7373826577380092,0.7161458333333334,0.69634322019304,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,9,RealWorld_thigh,0.6357638888888889,0.6337735736810679,0.6791294642857143,0.6769843126353655,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,9,MotionSense,0.76171875,0.7589711152650782,0.71875,0.7011588393188865,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,10,RealWorld_thigh,0.6222222222222222,0.6278917290756345,0.6941964285714286,0.6963338645740519,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,10,MotionSense,0.783203125,0.7784329218391052,0.7395833333333334,0.7216156408733111,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,11,RealWorld_thigh,0.6277777777777778,0.6159914286936142,0.6149553571428571,0.5710138899669738,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,11,MotionSense,0.7138671875,0.6627515032368683,0.6458333333333334,0.5805261897034049,5.5629730224609375,5.5629730224609375
cnnpff,device:RealWorld_thigh+MotionSense:5+5,192,0,5,12,RealWorld_thigh,0.6020833333333333,0.5567296402315469,0.6183035714285714,0.5748406056014227,5.5629730224609375,5.5629730224609375
