encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,device:RealWorld_thigh:10,192,1,1,1,RealWorld_thigh,0.16666666666666666,0.048423065853364165,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,2,RealWorld_thigh,0.16770833333333332,0.049127017845428604,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,3,RealWorld_thigh,0.29583333333333334,0.1563172626913492,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,4,RealWorld_thigh,0.30416666666666664,0.16023820286374177,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,5,RealWorld_thigh,0.30416666666666664,0.1600634727500326,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,6,RealWorld_thigh,0.30520833333333336,0.1604388143153261,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,7,RealWorld_thigh,0.30451388888888886,0.15997417332804578,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,8,RealWorld_thigh,0.30486111111111114,0.1616578840691326,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,9,RealWorld_thigh,0.34097222222222223,0.2225508612525051,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,10,RealWorld_thigh,0.3590277777777778,0.2424902143050769,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,11,RealWorld_thigh,0.3802083333333333,0.26437496297813884,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,12,RealWorld_thigh,0.41597222222222224,0.31258533199391586,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,13,RealWorld_thigh,0.4510416666666667,0.366857978300334,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,14,RealWorld_thigh,0.4795138888888889,0.402762689075022,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,15,RealWorld_thigh,0.5184027777777778,0.4526099490971309,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,16,RealWorld_thigh,0.5479166666666667,0.486626983386037,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,17,RealWorld_thigh,0.5763888888888888,0.5200884580113688,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,18,RealWorld_thigh,0.5868055555555556,0.5314564954407426,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,19,RealWorld_thigh,0.6017361111111111,0.5498459782384405,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,20,RealWorld_thigh,0.6065972222222222,0.5555006832868592,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,21,RealWorld_thigh,0.6104166666666667,0.5603414862319922,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,22,RealWorld_thigh,0.6125,0.5627727030571205,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,1,23,RealWorld_thigh,0.6173611111111111,0.5687856609868042,5.230560302734375,5.230560302734375
