encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,iid:RealWorld_thigh:10,192,3,5,1,RealWorld_thigh,0.14618055555555556,0.07262602882176798,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,2,RealWorld_thigh,0.3892361111111111,0.2826862278836196,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,3,RealWorld_thigh,0.5506944444444445,0.455215311606794,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,4,RealWorld_thigh,0.5444444444444444,0.47512600266902477,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,5,RealWorld_thigh,0.6041666666666666,0.5800082478937083,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,6,RealWorld_thigh,0.6552083333333333,0.6116785854015584,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,7,RealWorld_thigh,0.6503472222222222,0.6294736873237934,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,8,RealWorld_thigh,0.6625,0.6413490753970846,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,9,RealWorld_thigh,0.6934027777777778,0.6555005159516374,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,10,RealWorld_thigh,0.7045138888888889,0.6610389236279366,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,11,RealWorld_thigh,0.6861111111111111,0.6614957426581859,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,12,RealWorld_thigh,0.7454861111111111,0.7441685527782421,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,13,RealWorld_thigh,0.7416666666666667,0.7370064819109627,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,14,RealWorld_thigh,0.7420138888888889,0.7326963764340945,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,15,RealWorld_thigh,0.7333333333333333,0.7227989767132906,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,16,RealWorld_thigh,0.7364583333333333,0.7296202855313642,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,17,RealWorld_thigh,0.7444444444444445,0.7383599356026348,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,18,RealWorld_thigh,0.7427083333333333,0.7386082944675185,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,19,RealWorld_thigh,0.7402777777777778,0.7354363829494314,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,20,RealWorld_thigh,0.7447916666666666,0.7437207047974276,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,21,RealWorld_thigh,0.74375,0.7434228873189058,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,22,RealWorld_thigh,0.6954861111111111,0.7034776537575791,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,23,RealWorld_thigh,0.6951388888888889,0.7035448159575592,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,24,RealWorld_thigh,0.7118055555555556,0.7180979918766153,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,25,RealWorld_thigh,0.6989583333333333,0.7071146059522935,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,26,RealWorld_thigh,0.7020833333333333,0.7041289233623784,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,27,RealWorld_thigh,0.7121527777777777,0.7098102768072828,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,28,RealWorld_thigh,0.6996527777777778,0.6908342612920159,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,29,RealWorld_thigh,0.6711805555555556,0.6403589479978341,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,30,RealWorld_thigh,0.7208333333333333,0.7204285480454994,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,31,RealWorld_thigh,0.6847222222222222,0.6507886088002773,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,32,RealWorld_thigh,0.6642361111111111,0.6365727895720377,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,33,RealWorld_thigh,0.6736111111111112,0.6500524929569355,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,34,RealWorld_thigh,0.6857638888888888,0.6685882787210827,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,35,RealWorld_thigh,0.6777777777777778,0.645255158280406,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,36,RealWorld_thigh,0.7253472222222223,0.7257840703857045,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,37,RealWorld_thigh,0.6975694444444445,0.6522145973744214,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,38,RealWorld_thigh,0.6802083333333333,0.6414043231371717,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,39,RealWorld_thigh,0.6916666666666667,0.6768329636952878,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,40,RealWorld_thigh,0.6916666666666667,0.6787479484471511,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,41,RealWorld_thigh,0.6788194444444444,0.6452262725399273,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,42,RealWorld_thigh,0.7003472222222222,0.6587681543609373,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,43,RealWorld_thigh,0.6996527777777778,0.6830961803678056,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,44,RealWorld_thigh,0.6930555555555555,0.6808981084381038,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,3,5,45,RealWorld_thigh,0.6975694444444445,0.6532236539178075,5.230560302734375,5.230560302734375
