encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,1,RealWorld_thigh,0.005555555555555556,0.0030909399375352443,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,1,MotionSense,0.0,0.0,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,2,RealWorld_thigh,0.08506944444444445,0.03954011140870202,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,2,MotionSense,0.03125,0.039291399807008937,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,3,RealWorld_thigh,0.16805555555555557,0.0998618244966963,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,3,MotionSense,0.2724609375,0.1500698717708348,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,4,RealWorld_thigh,0.31354166666666666,0.1832818752877685,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,4,MotionSense,0.3486328125,0.1875488411666817,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,5,RealWorld_thigh,0.31527777777777777,0.18432637028462454,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,5,MotionSense,0.3486328125,0.18781496079167745,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,6,RealWorld_thigh,0.3232638888888889,0.19399899442616134,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,6,MotionSense,0.349609375,0.1910701826392693,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,7,RealWorld_thigh,0.3333333333333333,0.20547964455902093,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,7,MotionSense,0.349609375,0.1937393883168108,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,8,RealWorld_thigh,0.34097222222222223,0.2139078337520575,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,8,MotionSense,0.3505859375,0.19828224737666292,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,9,RealWorld_thigh,0.35868055555555556,0.24102924039676857,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,9,MotionSense,0.3544921875,0.2076890228239682,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,10,RealWorld_thigh,0.3857638888888889,0.28399965429540397,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,10,MotionSense,0.36328125,0.22622750677398917,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,11,RealWorld_thigh,0.4010416666666667,0.30498641568756046,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,11,MotionSense,0.376953125,0.2510654291648742,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,12,RealWorld_thigh,0.40694444444444444,0.3125884487424162,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,12,MotionSense,0.3876953125,0.26772986528847104,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,13,RealWorld_thigh,0.4166666666666667,0.3229572302822769,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,13,MotionSense,0.408203125,0.2979121398849738,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,14,RealWorld_thigh,0.4232638888888889,0.3296243105342721,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,14,MotionSense,0.421875,0.31653851885126694,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,15,RealWorld_thigh,0.434375,0.340411138703306,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,15,MotionSense,0.4365234375,0.3342041940447595,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh+MotionSense:5+5,192,2,1,16,RealWorld_thigh,0.44513888888888886,0.35064036982115354,5.230560302734375,5.230560302734375
