encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb
tstcc,device:RealWorld_thigh:10,192,2,5,1,RealWorld_thigh,0.4288194444444444,0.3364209770261814,0.48660714285714285,0.38970224651223173,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,2,RealWorld_thigh,0.55625,0.5200965879425848,0.5853794642857143,0.5310706190634599,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,3,RealWorld_thigh,0.5732638888888889,0.5476090151099023,0.5239955357142857,0.47389631049653674,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,4,RealWorld_thigh,0.5829861111111111,0.549424406943487,0.5044642857142857,0.4463490806267268,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,5,RealWorld_thigh,0.5788194444444444,0.5483184806948359,0.5005580357142857,0.44160211048241665,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,6,RealWorld_thigh,0.5881944444444445,0.5588505250979904,0.5100446428571429,0.4531626402005602,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,7,RealWorld_thigh,0.6055555555555555,0.5764151702584251,0.5323660714285714,0.4664275669335172,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,8,RealWorld_thigh,0.6211805555555555,0.5933982670611777,0.5424107142857143,0.47443211421120113,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,9,RealWorld_thigh,0.6350694444444445,0.6129914256291537,0.5597098214285714,0.500608236584637,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,10,RealWorld_thigh,0.6371527777777778,0.6120168425804083,0.5630580357142857,0.49660907939051896,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,11,RealWorld_thigh,0.6427083333333333,0.6156124195392431,0.5725446428571429,0.5093665530975316,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,12,RealWorld_thigh,0.6475694444444444,0.6181688652070721,0.5753348214285714,0.5106061914576259,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,13,RealWorld_thigh,0.6625,0.6359059813289316,0.5904017857142857,0.536250706704126,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,14,RealWorld_thigh,0.6604166666666667,0.6344207135467821,0.5859375,0.5307255449095806,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,15,RealWorld_thigh,0.6625,0.6352265516540748,0.5887276785714286,0.5328171729671726,127.09030151367188,127.09030151367188
tstcc,device:RealWorld_thigh:10,192,2,5,16,RealWorld_thigh,0.6701388888888888,0.6454843300719727,0.5948660714285714,0.5439129796542078,127.09030151367188,127.09030151367188
