encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,iid:MotionSense:10,192,1,5,1,MotionSense,0.345703125,0.18064220835777386,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,2,MotionSense,0.4013671875,0.2675210171623371,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,3,MotionSense,0.6884765625,0.6263766513877299,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,4,MotionSense,0.7646484375,0.7120086819566112,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,5,MotionSense,0.7763671875,0.724393963676541,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,6,MotionSense,0.7880859375,0.7370238919981228,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,7,MotionSense,0.7890625,0.7381037610862172,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,8,MotionSense,0.7900390625,0.739061122540461,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,9,MotionSense,0.7841796875,0.7328301473000262,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,10,MotionSense,0.779296875,0.7279693944277147,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,11,MotionSense,0.78125,0.72973873000995,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,12,MotionSense,0.7783203125,0.7269999758318787,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,13,MotionSense,0.7783203125,0.7278759226201892,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,14,MotionSense,0.77734375,0.7269320373458125,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,15,MotionSense,0.7763671875,0.7259111883836605,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,16,MotionSense,0.7919921875,0.7582676197133015,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,1,5,17,MotionSense,0.7919921875,0.7680038892286132,5.230560302734375,5.230560302734375
