encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,iid:RealWorld_thigh:10,192,2,1,1,RealWorld_thigh,0.00798611111111111,0.00442098547604095,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,2,RealWorld_thigh,0.109375,0.04741081465405519,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,3,RealWorld_thigh,0.16597222222222222,0.09756421715319634,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,4,RealWorld_thigh,0.31666666666666665,0.18722728918277387,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,5,RealWorld_thigh,0.32256944444444446,0.19356512722256572,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,6,RealWorld_thigh,0.33645833333333336,0.20895293152781136,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,7,RealWorld_thigh,0.3472222222222222,0.21980482107282065,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,8,RealWorld_thigh,0.3625,0.24353040515951577,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,9,RealWorld_thigh,0.390625,0.28934943862940216,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,10,RealWorld_thigh,0.4170138888888889,0.3238504080094727,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,11,RealWorld_thigh,0.4267361111111111,0.3347492905886087,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,12,RealWorld_thigh,0.4510416666666667,0.3571265352359831,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,13,RealWorld_thigh,0.4722222222222222,0.37505667467480475,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,14,RealWorld_thigh,0.49409722222222224,0.3959349015774891,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,15,RealWorld_thigh,0.5069444444444444,0.40942063208007257,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,16,RealWorld_thigh,0.5121527777777778,0.4153330434599929,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,17,RealWorld_thigh,0.5152777777777777,0.41859887360660597,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,18,RealWorld_thigh,0.5256944444444445,0.42910884914295383,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,19,RealWorld_thigh,0.5315972222222223,0.4353108743580141,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,20,RealWorld_thigh,0.5322916666666667,0.4363793364808804,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,21,RealWorld_thigh,0.5392361111111111,0.44209105641460517,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,22,RealWorld_thigh,0.5263888888888889,0.4768198494449898,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,23,RealWorld_thigh,0.5260416666666666,0.453099934345177,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,24,RealWorld_thigh,0.5326388888888889,0.44939314642528155,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,25,RealWorld_thigh,0.5333333333333333,0.44717387435069295,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,26,RealWorld_thigh,0.5288194444444444,0.44643197951420616,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,27,RealWorld_thigh,0.53125,0.44704633790024656,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,28,RealWorld_thigh,0.5357638888888889,0.4547950410958494,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,29,RealWorld_thigh,0.540625,0.46733427631163654,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,30,RealWorld_thigh,0.5722222222222222,0.5053883529659426,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,31,RealWorld_thigh,0.6097222222222223,0.5877907922476083,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,32,RealWorld_thigh,0.5288194444444444,0.49593727508735097,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,33,RealWorld_thigh,0.6243055555555556,0.5984817605751861,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,34,RealWorld_thigh,0.5982638888888889,0.5502405388059984,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,35,RealWorld_thigh,0.6229166666666667,0.5794542036852813,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,36,RealWorld_thigh,0.5892361111111111,0.5736115845442996,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,37,RealWorld_thigh,0.6052083333333333,0.5904185284906818,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,38,RealWorld_thigh,0.6791666666666667,0.6617324813933401,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,39,RealWorld_thigh,0.7416666666666667,0.7414357878350365,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,40,RealWorld_thigh,0.7347222222222223,0.7374571131019954,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,41,RealWorld_thigh,0.6895833333333333,0.656575233745436,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,42,RealWorld_thigh,0.7590277777777777,0.7600933833731144,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,43,RealWorld_thigh,0.6923611111111111,0.6540123232312975,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,44,RealWorld_thigh,0.65,0.6389668306124,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,45,RealWorld_thigh,0.7131944444444445,0.6935901196055286,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,46,RealWorld_thigh,0.7777777777777778,0.7808463337613226,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,47,RealWorld_thigh,0.7065972222222222,0.6745794770592486,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,48,RealWorld_thigh,0.7267361111111111,0.7184484423904144,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,49,RealWorld_thigh,0.715625,0.6958006679609885,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,50,RealWorld_thigh,0.7722222222222223,0.7764106975044861,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,51,RealWorld_thigh,0.778125,0.7814144076300172,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,52,RealWorld_thigh,0.7520833333333333,0.7523042186770333,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,53,RealWorld_thigh,0.7371527777777778,0.7326203054220666,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,54,RealWorld_thigh,0.7697916666666667,0.7723240238773323,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,55,RealWorld_thigh,0.7319444444444444,0.7262065008937674,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,56,RealWorld_thigh,0.7333333333333333,0.7269529289455483,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,57,RealWorld_thigh,0.7194444444444444,0.7019211380402309,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,58,RealWorld_thigh,0.7388888888888889,0.7364508542893425,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,59,RealWorld_thigh,0.7350694444444444,0.7297813994481407,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,60,RealWorld_thigh,0.7284722222222222,0.7155598603505414,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,61,RealWorld_thigh,0.7802083333333333,0.7835052116208664,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,62,RealWorld_thigh,0.7277777777777777,0.7159780020674594,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,63,RealWorld_thigh,0.7246527777777778,0.7131674927598807,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,64,RealWorld_thigh,0.7173611111111111,0.6971058170122242,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,65,RealWorld_thigh,0.7270833333333333,0.7190143172388846,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,66,RealWorld_thigh,0.7423611111111111,0.7402581761376443,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,67,RealWorld_thigh,0.7291666666666666,0.7178614185201795,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,68,RealWorld_thigh,0.7479166666666667,0.7473609288511325,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,69,RealWorld_thigh,0.7416666666666667,0.7377380669140422,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,70,RealWorld_thigh,0.7326388888888888,0.7227986519118536,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,71,RealWorld_thigh,0.7461805555555555,0.7443042290717329,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,72,RealWorld_thigh,0.7326388888888888,0.7209624452195099,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,73,RealWorld_thigh,0.7378472222222222,0.7304489797179189,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,74,RealWorld_thigh,0.7434027777777777,0.7392735311343083,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,75,RealWorld_thigh,0.7482638888888888,0.7456697428772499,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,76,RealWorld_thigh,0.7503472222222223,0.7480319505339584,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,77,RealWorld_thigh,0.7364583333333333,0.7264506489217011,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,78,RealWorld_thigh,0.7361111111111112,0.7262700506357609,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,79,RealWorld_thigh,0.7486111111111111,0.7472359831437773,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,80,RealWorld_thigh,0.7850694444444445,0.7891968229060461,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,81,RealWorld_thigh,0.7375,0.7298562143946238,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,82,RealWorld_thigh,0.734375,0.722120365705632,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,83,RealWorld_thigh,0.7434027777777777,0.7389446904799559,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,84,RealWorld_thigh,0.7572916666666667,0.7569221591865146,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,85,RealWorld_thigh,0.740625,0.7328729300474622,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,86,RealWorld_thigh,0.7371527777777778,0.7272910792188556,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,87,RealWorld_thigh,0.7559027777777778,0.7552856688978081,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,88,RealWorld_thigh,0.7524305555555556,0.7508413035621878,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,89,RealWorld_thigh,0.7381944444444445,0.7291971188767011,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,90,RealWorld_thigh,0.7375,0.7253356184926479,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,91,RealWorld_thigh,0.7385416666666667,0.7282372402506413,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,92,RealWorld_thigh,0.7381944444444445,0.7272850667595835,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,93,RealWorld_thigh,0.7402777777777778,0.7322297669238697,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,94,RealWorld_thigh,0.7413194444444444,0.7335173814141505,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,95,RealWorld_thigh,0.7357638888888889,0.7264309297972734,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,96,RealWorld_thigh,0.7371527777777778,0.726101729845729,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,97,RealWorld_thigh,0.7402777777777778,0.7305301567844958,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,98,RealWorld_thigh,0.7395833333333334,0.7324002104943359,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,99,RealWorld_thigh,0.7430555555555556,0.7368380450596973,5.230560302734375,5.230560302734375
resnetse5,iid:RealWorld_thigh:10,192,2,1,100,RealWorld_thigh,0.7413194444444444,0.7337453775389373,5.230560302734375,5.230560302734375
