encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,device:RealWorld_thigh:10,192,0,1,1,RealWorld_thigh,0.1267361111111111,0.08057800297480586,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,2,RealWorld_thigh,0.13090277777777778,0.08595141706743215,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,3,RealWorld_thigh,0.32395833333333335,0.24556925008848407,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,4,RealWorld_thigh,0.34131944444444445,0.23246377911667962,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,5,RealWorld_thigh,0.34791666666666665,0.24464173769005168,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,6,RealWorld_thigh,0.3625,0.26425831332222377,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,7,RealWorld_thigh,0.39652777777777776,0.30610554191951467,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,8,RealWorld_thigh,0.41458333333333336,0.3222156083487501,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,9,RealWorld_thigh,0.42916666666666664,0.33675230072703394,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,10,RealWorld_thigh,0.4357638888888889,0.34080519408647286,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,11,RealWorld_thigh,0.4465277777777778,0.3526925014743265,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,12,RealWorld_thigh,0.48368055555555556,0.43101916784328553,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,13,RealWorld_thigh,0.47708333333333336,0.40796752173094797,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,0,1,14,RealWorld_thigh,0.4913194444444444,0.4213640381107488,5.230560302734375,5.230560302734375
