encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,device:RealWorld_thigh:10,192,1,5,1,RealWorld_thigh,0.30416666666666664,0.1600513853963578,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,2,RealWorld_thigh,0.3541666666666667,0.23916570349647828,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,3,RealWorld_thigh,0.5246527777777777,0.4628725204166486,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,4,RealWorld_thigh,0.6284722222222222,0.5799423190569011,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,5,RealWorld_thigh,0.640625,0.5942051908226854,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,6,RealWorld_thigh,0.6444444444444445,0.5977478769276341,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,7,RealWorld_thigh,0.6555555555555556,0.6092462783644174,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,8,RealWorld_thigh,0.6795138888888889,0.6343566382057811,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,9,RealWorld_thigh,0.6902777777777778,0.6454484044455162,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,10,RealWorld_thigh,0.6947916666666667,0.649901351410299,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,11,RealWorld_thigh,0.7003472222222222,0.6556232799638713,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,12,RealWorld_thigh,0.7538194444444445,0.7545910591963562,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,13,RealWorld_thigh,0.7458333333333333,0.740209217286253,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,14,RealWorld_thigh,0.7517361111111112,0.7456109649833484,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,15,RealWorld_thigh,0.7420138888888889,0.7295886741297268,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,16,RealWorld_thigh,0.7604166666666666,0.7556285348504153,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,17,RealWorld_thigh,0.7447916666666666,0.7324245414419419,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,18,RealWorld_thigh,0.7496527777777777,0.7348292906638246,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,19,RealWorld_thigh,0.7572916666666667,0.7517472820751679,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,20,RealWorld_thigh,0.7548611111111111,0.7456744338071859,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,21,RealWorld_thigh,0.7559027777777778,0.7454192025414522,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,22,RealWorld_thigh,0.7527777777777778,0.7389858973551728,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,23,RealWorld_thigh,0.7472222222222222,0.7362803264689252,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,24,RealWorld_thigh,0.7545138888888889,0.7418196225604872,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,25,RealWorld_thigh,0.7579861111111111,0.7458197042592811,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,26,RealWorld_thigh,0.7604166666666666,0.7508553556400215,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,27,RealWorld_thigh,0.7666666666666667,0.7606717137033492,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,28,RealWorld_thigh,0.7625,0.760858244892289,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,29,RealWorld_thigh,0.7180555555555556,0.7256401427995093,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,30,RealWorld_thigh,0.7104166666666667,0.7181508122171456,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,31,RealWorld_thigh,0.6798611111111111,0.6913180444608482,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,32,RealWorld_thigh,0.6784722222222223,0.6903122482864994,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,33,RealWorld_thigh,0.728125,0.7284711765255327,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,34,RealWorld_thigh,0.7260416666666667,0.7162249705630916,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,35,RealWorld_thigh,0.7211805555555556,0.7188739460650805,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,36,RealWorld_thigh,0.6756944444444445,0.6564740214660101,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,37,RealWorld_thigh,0.7114583333333333,0.676126174862445,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,38,RealWorld_thigh,0.7072916666666667,0.6677599173751013,5.230560302734375,5.230560302734375
resnetse5,device:RealWorld_thigh:10,192,1,5,39,RealWorld_thigh,0.7100694444444444,0.6696085351328686,5.230560302734375,5.230560302734375
