encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,device:MotionSense:10,192,1,1,1,MotionSense,0.173828125,0.051203762854959735,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,2,MotionSense,0.185546875,0.07231649334832302,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,3,MotionSense,0.3447265625,0.18039459299387026,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,4,MotionSense,0.345703125,0.18064220835777386,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,5,MotionSense,0.345703125,0.18064220835777386,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,6,MotionSense,0.345703125,0.18051666907201616,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,7,MotionSense,0.345703125,0.18051666907201616,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,8,MotionSense,0.3564453125,0.20092286793113465,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,9,MotionSense,0.3828125,0.24183602622870304,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,10,MotionSense,0.4248046875,0.2909264465644547,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,11,MotionSense,0.4873046875,0.36844091245793503,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,12,MotionSense,0.54296875,0.44846796429697955,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,13,MotionSense,0.5966796875,0.5165768671716492,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,14,MotionSense,0.6240234375,0.5480371139728611,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,15,MotionSense,0.65625,0.5865881480588365,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,16,MotionSense,0.662109375,0.5947635427939874,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,17,MotionSense,0.677734375,0.6133255199305717,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,18,MotionSense,0.685546875,0.6228805961776985,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,19,MotionSense,0.697265625,0.6362655096433528,5.230560302734375,5.230560302734375
resnetse5,device:MotionSense:10,192,1,1,20,MotionSense,0.705078125,0.644738410758333,5.230560302734375,5.230560302734375
