encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,uplink_mb,downlink_mb
resnetse5,iid:MotionSense:10,192,3,1,1,MotionSense,0.2236328125,0.1177829950605942,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,2,MotionSense,0.1845703125,0.08182036998830892,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,3,MotionSense,0.1767578125,0.07459213053568299,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,4,MotionSense,0.1787109375,0.07738311295480078,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,5,MotionSense,0.1865234375,0.09202491677739201,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,6,MotionSense,0.216796875,0.13026840287005048,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,7,MotionSense,0.4443359375,0.3534585146677785,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,8,MotionSense,0.4326171875,0.2837553677941966,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,9,MotionSense,0.44921875,0.30005798076721224,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,10,MotionSense,0.4833984375,0.35374949393277433,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,11,MotionSense,0.5185546875,0.40583228248509545,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,12,MotionSense,0.546875,0.43976518494337175,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,13,MotionSense,0.5625,0.4581991777794964,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,14,MotionSense,0.5703125,0.4660745575281953,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,15,MotionSense,0.583984375,0.48371105216196475,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,16,MotionSense,0.591796875,0.4941433603136034,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,17,MotionSense,0.6005859375,0.5042011408437949,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,18,MotionSense,0.611328125,0.5181181153854456,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,19,MotionSense,0.611328125,0.5207043569613955,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,20,MotionSense,0.6201171875,0.5321338269219584,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,21,MotionSense,0.6259765625,0.5400711191308444,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,22,MotionSense,0.63671875,0.5538871430479231,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,23,MotionSense,0.646484375,0.5669179511333285,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,24,MotionSense,0.654296875,0.5755653008327941,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,25,MotionSense,0.6689453125,0.5977700585975543,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,26,MotionSense,0.685546875,0.6201636763640154,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,27,MotionSense,0.703125,0.6438684702251639,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,28,MotionSense,0.71875,0.6639045328472989,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,29,MotionSense,0.724609375,0.6708623331262804,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,30,MotionSense,0.7314453125,0.6790785897489044,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,31,MotionSense,0.740234375,0.6894266446234997,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,32,MotionSense,0.744140625,0.6942081428813273,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,33,MotionSense,0.7578125,0.714810018708159,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,34,MotionSense,0.7587890625,0.7148320245960577,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,35,MotionSense,0.763671875,0.7199271054676983,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,36,MotionSense,0.7666015625,0.7254744899217559,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,37,MotionSense,0.767578125,0.7249345625963999,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,38,MotionSense,0.7724609375,0.7323414610249938,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,39,MotionSense,0.7734375,0.7308800294152363,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,40,MotionSense,0.7734375,0.7317752779933716,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,41,MotionSense,0.7734375,0.7333105904141326,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,42,MotionSense,0.7783203125,0.7356932544739191,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,43,MotionSense,0.7783203125,0.7369606284845475,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,44,MotionSense,0.78515625,0.7485567315155423,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,45,MotionSense,0.8349609375,0.8338681625289524,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,46,MotionSense,0.8505859375,0.8536377361001467,5.230560302734375,5.230560302734375
resnetse5,iid:MotionSense:10,192,3,1,47,MotionSense,0.8466796875,0.850277447854085,5.230560302734375,5.230560302734375
