encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec
resnetse5,device:UCI:21,natural,0,5,1,UCI,0.425,0.2530666038737159,0.4125,0.24113131313131314,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,2,UCI,0.353125,0.21210191082802546,0.3625,0.21816374929418408,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,3,UCI,0.5875,0.5101598214684456,0.575,0.49581095003632647,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,4,UCI,0.6359375,0.5749069199699112,0.69375,0.6275108785937377,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,5,UCI,0.8140625,0.7100354295235709,0.828125,0.7304116630502887,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,6,UCI,0.6890625,0.5930045797068022,0.696875,0.6088913508136929,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,7,UCI,0.8046875,0.7028684557923043,0.821875,0.7259649353836577,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,8,UCI,0.815625,0.7209703244205288,0.834375,0.7363029294736771,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,9,UCI,0.825,0.7300313945803041,0.8375,0.7392452193291004,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,10,UCI,0.790625,0.7034759175076525,0.825,0.7305377872542052,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,11,UCI,0.78125,0.7018607092844695,0.765625,0.6962412286971824,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,12,UCI,0.809375,0.7201679416074773,0.83125,0.7417767241530839,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,13,UCI,0.771875,0.7195813284309975,0.784375,0.7449543776541698,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,14,UCI,0.7671875,0.6855709948174058,0.81875,0.7460781823497686,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,15,UCI,0.796875,0.7439970698486044,0.853125,0.8139499528196991,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,16,UCI,0.69375,0.6208024912172715,0.7125,0.6479040119965453,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,17,UCI,0.775,0.7196923580100331,0.825,0.776480214659008,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,18,UCI,0.746875,0.688555840327358,0.80625,0.755876927387746,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,19,UCI,0.7390625,0.7296601835353707,0.784375,0.7693976663206124,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,20,UCI,0.7171875,0.6711537660333281,0.7625,0.7254448020841894,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,21,UCI,0.7359375,0.693043330737446,0.7875,0.7566158421240072,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,22,UCI,0.7265625,0.6591202356831319,0.778125,0.707610569220312,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,23,UCI,0.7078125,0.6554819419950446,0.721875,0.6757102884804433,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,24,UCI,0.7375,0.6925498231961712,0.796875,0.7626491834897275,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,25,UCI,0.76875,0.7108940464735535,0.815625,0.7608663042480377,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,26,UCI,0.696875,0.6320269950705756,0.759375,0.6899195525595018,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,27,UCI,0.6765625,0.645115787473272,0.74375,0.7216179899948926,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,28,UCI,0.659375,0.5993460829379458,0.721875,0.6564702939041062,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,29,UCI,0.68125,0.6458596705164251,0.734375,0.7063958570165466,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,30,UCI,0.6984375,0.6828911178869779,0.7625,0.7406265548150157,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,31,UCI,0.621875,0.56465746809552,0.68125,0.619146697837522,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,32,UCI,0.615625,0.5586142138214092,0.653125,0.5934749583729608,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,33,UCI,0.6453125,0.5856395703420405,0.703125,0.6389633666568023,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,34,UCI,0.625,0.5649855133634656,0.678125,0.6161962433164817,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,35,UCI,0.6546875,0.5936953119668695,0.70625,0.6416541021108453,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,36,UCI,0.59375,0.5357698071205265,0.609375,0.5438425060525434,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,37,UCI,0.6125,0.5552712982895197,0.646875,0.586369686350192,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,38,UCI,0.646875,0.5878968685837215,0.69375,0.6310788856804466,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,39,UCI,0.640625,0.5819126825845197,0.684375,0.6225533158048495,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,40,UCI,0.6234375,0.5660739091320153,0.6625,0.6021843342539271,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,41,UCI,0.609375,0.5526886739644863,0.64375,0.5836482547763014,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,42,UCI,0.5890625,0.5312440217864964,0.621875,0.5603778772083584,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,43,UCI,0.5828125,0.5243602602186754,0.63125,0.5705968580231491,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,44,UCI,0.5984375,0.5418374016397107,0.61875,0.5568808846873923,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,45,UCI,0.615625,0.5586964216631392,0.659375,0.5991718283784183,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,46,UCI,0.6265625,0.5688939548200695,0.659375,0.5985342841045105,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,47,UCI,0.6296875,0.5718975887872423,0.6625,0.6016252939523286,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,48,UCI,0.6578125,0.6174757937130025,0.69375,0.6493135216093613,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,49,UCI,0.74375,0.738135031823243,0.740625,0.7295159511952795,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,50,UCI,0.7640625,0.7537262535232263,0.7875,0.7728854029207886,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,51,UCI,0.7640625,0.7530153925345682,0.778125,0.763340348266242,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,52,UCI,0.753125,0.7384656352710123,0.759375,0.7456308658776327,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,53,UCI,0.75,0.7320108455321381,0.771875,0.7544274627313826,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,54,UCI,0.7484375,0.7277934670541926,0.775,0.755546084502827,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,55,UCI,0.746875,0.7253480731222393,0.775,0.7537786038820831,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,56,UCI,0.7453125,0.7218298391692228,0.771875,0.7508931703134814,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,57,UCI,0.74375,0.7193059095011283,0.76875,0.7481361172627677,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,58,UCI,0.74375,0.7193059095011283,0.765625,0.7453637714455039,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,59,UCI,0.74375,0.7193059095011283,0.7625,0.7425752250849671,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,60,UCI,0.74375,0.7193059095011283,0.7625,0.7425752250849671,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,61,UCI,0.74375,0.7193059095011283,0.7625,0.7425752250849671,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,62,UCI,0.7421875,0.717933898890004,0.7625,0.7425752250849671,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,63,UCI,0.7421875,0.717933898890004,0.7625,0.7425752250849671,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,64,UCI,0.7421875,0.717933898890004,0.7625,0.7425752250849671,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,65,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,66,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,67,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,68,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,69,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,70,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,71,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,72,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,73,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,74,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,75,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,76,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,77,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,78,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,79,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,80,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,81,UCI,0.7421875,0.717933898890004,0.759375,0.7397695536332118,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,82,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,83,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,84,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,85,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,86,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,87,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,88,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,89,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,90,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,91,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,92,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,93,UCI,0.7421875,0.717933898890004,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,94,UCI,0.74375,0.7193059095011283,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,95,UCI,0.74375,0.7193059095011283,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,96,UCI,0.74375,0.7193059095011283,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,97,UCI,0.74375,0.7193059095011283,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,98,UCI,0.74375,0.7193059095011283,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
resnetse5,device:UCI:21,natural,0,5,99,UCI,0.74375,0.7193059095011283,0.75625,0.7369458146858501,10.984176635742188,10.984176635742188,none,1,0,
