encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr
tstcc,device:MotionSense:17,natural,0,5,1,MotionSense,0.345703125,0.18064220835777386,0.359375,0.18304843304843307,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,2,MotionSense,0.345703125,0.1830868219017254,0.3645833333333333,0.1883626693681145,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,3,MotionSense,0.18359375,0.08346816359356123,0.2109375,0.09571782128814642,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,4,MotionSense,0.314453125,0.1837177212694658,0.3072916666666667,0.17253837763056376,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,5,MotionSense,0.33984375,0.2214032023614556,0.359375,0.22367560497056901,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,6,MotionSense,0.3193359375,0.19396579598699568,0.3177083333333333,0.18118248143577753,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,7,MotionSense,0.3330078125,0.2152672502322852,0.3463541666666667,0.21052725647899914,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,8,MotionSense,0.3427734375,0.2224860084294894,0.3567708333333333,0.21983383722930952,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,9,MotionSense,0.3427734375,0.2224860084294894,0.3567708333333333,0.21983383722930952,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,10,MotionSense,0.341796875,0.2219527142772757,0.359375,0.22167904252232898,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,11,MotionSense,0.341796875,0.2219527142772757,0.359375,0.2228273032450578,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,12,MotionSense,0.341796875,0.2219527142772757,0.3619791666666667,0.227522138925809,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,13,MotionSense,0.341796875,0.2219527142772757,0.3619791666666667,0.227522138925809,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,14,MotionSense,0.341796875,0.2219527142772757,0.359375,0.2226686507936508,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,15,MotionSense,0.341796875,0.2219527142772757,0.359375,0.2226686507936508,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,16,MotionSense,0.341796875,0.2219527142772757,0.359375,0.2226686507936508,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,17,MotionSense,0.341796875,0.2219527142772757,0.359375,0.2226686507936508,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,18,MotionSense,0.341796875,0.22242215224671366,0.359375,0.2226686507936508,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,19,MotionSense,0.341796875,0.2219527142772757,0.359375,0.2226686507936508,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,20,MotionSense,0.3369140625,0.21948938321536907,0.3359375,0.2098032707938801,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,21,MotionSense,0.3369140625,0.21954483476011752,0.3385416666666667,0.2111911958459273,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,22,MotionSense,0.337890625,0.21998364475511942,0.3385416666666667,0.21103896103896103,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,23,MotionSense,0.337890625,0.21998364475511942,0.3411458333333333,0.21255824984456026,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,24,MotionSense,0.337890625,0.21998364475511942,0.3385416666666667,0.21103896103896103,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,25,MotionSense,0.337890625,0.22003909629986787,0.3385416666666667,0.2111911958459273,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,26,MotionSense,0.337890625,0.22009465551751875,0.3411458333333333,0.21255824984456026,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,27,MotionSense,0.337890625,0.22003909629986787,0.3385416666666667,0.2111911958459273,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,28,MotionSense,0.337890625,0.22003909629986787,0.3333333333333333,0.20948616600790512,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,29,MotionSense,0.337890625,0.22003909629986787,0.3333333333333333,0.20948616600790512,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,30,MotionSense,0.337890625,0.22009465551751875,0.3411458333333333,0.21271126534284426,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,31,MotionSense,0.337890625,0.22003909629986787,0.3385416666666667,0.2111911958459273,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,32,MotionSense,0.337890625,0.22003909629986787,0.3333333333333333,0.20948616600790512,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,33,MotionSense,0.337890625,0.22009465551751875,0.3333333333333333,0.20948616600790512,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,34,MotionSense,0.3369140625,0.2194340390308234,0.3385416666666667,0.21103896103896103,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,35,MotionSense,0.3369140625,0.2194340390308234,0.3359375,0.20949957591178966,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,36,MotionSense,0.3369140625,0.2194340390308234,0.3385416666666667,0.21103896103896103,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,37,MotionSense,0.3369140625,0.2194340390308234,0.3385416666666667,0.21103896103896103,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,38,MotionSense,0.3369140625,0.2194340390308234,0.3385416666666667,0.21103896103896103,216.0535125732422,216.0535125732422,none,1,0,,0.01
tstcc,device:MotionSense:17,natural,0,5,39,MotionSense,0.3369140625,0.21960039397776843,0.3385416666666667,0.2111911958459273,216.0535125732422,216.0535125732422,none,1,0,,0.01
