encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec
tstcc,device:RealWorld_waist:10,natural,0,5,1,RealWorld_waist,0.376171875,0.28425619041775135,0.40625,0.29094432595570957,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,2,RealWorld_waist,0.521484375,0.47875888630744523,0.6222098214285714,0.5722383454752636,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,3,RealWorld_waist,0.47734375,0.45082676109845693,0.5446428571428571,0.5069177953559978,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,4,RealWorld_waist,0.434375,0.40761724906206,0.49720982142857145,0.4519535177584945,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,5,RealWorld_waist,0.49375,0.4847342344196089,0.5675223214285714,0.5463049010602907,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,6,RealWorld_waist,0.469921875,0.43543704753270046,0.5535714285714286,0.5021483595669065,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,7,RealWorld_waist,0.496875,0.47349033780875055,0.5502232142857143,0.5120004785574241,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,8,RealWorld_waist,0.4859375,0.46189700761268604,0.5033482142857143,0.4660689391113566,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,9,RealWorld_waist,0.50390625,0.46686147200813566,0.5424107142857143,0.5024470418181243,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,10,RealWorld_waist,0.491796875,0.4558023256075827,0.5139508928571429,0.46831625175623426,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,11,RealWorld_waist,0.501953125,0.45427021871643114,0.5251116071428571,0.4773092253697248,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,12,RealWorld_waist,0.490625,0.45301193629649866,0.4966517857142857,0.452035869141682,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,13,RealWorld_waist,0.520703125,0.4796601539547843,0.5345982142857143,0.4914825683045379,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,14,RealWorld_waist,0.514453125,0.48371682266866484,0.4966517857142857,0.45876756416080494,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,15,RealWorld_waist,0.509765625,0.4660617599233883,0.5184151785714286,0.47020356880811937,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,16,RealWorld_waist,0.5140625,0.4719350162283189,0.5279017857142857,0.47753282778396766,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,17,RealWorld_waist,0.541015625,0.5067123800558275,0.55078125,0.5082982918790666,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,18,RealWorld_waist,0.54453125,0.5077672342723171,0.5647321428571429,0.5171629475748755,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,19,RealWorld_waist,0.542578125,0.5146134595752174,0.546875,0.5073169418716673,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,20,RealWorld_waist,0.546484375,0.5068619341292684,0.5491071428571429,0.5035638289742648,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,21,RealWorld_waist,0.52734375,0.48265294768047434,0.5340401785714286,0.4835908663985826,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,22,RealWorld_waist,0.566015625,0.5403558976011956,0.5758928571428571,0.5392725057747408,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,23,RealWorld_waist,0.55,0.523073314206946,0.5563616071428571,0.521244513651685,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,24,RealWorld_waist,0.55625,0.5343902331117861,0.5574776785714286,0.5244711942518875,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,25,RealWorld_waist,0.5421875,0.5134191604880435,0.5479910714285714,0.5099414792215639,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,26,RealWorld_waist,0.56015625,0.540391397434861,0.5691964285714286,0.5390950008746186,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,27,RealWorld_waist,0.5453125,0.5190355693186074,0.5518973214285714,0.5180811807498172,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,28,RealWorld_waist,0.54140625,0.5206612859742042,0.5552455357142857,0.5256445535963955,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,29,RealWorld_waist,0.54609375,0.5332820850458416,0.5396205357142857,0.5172556034042329,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,30,RealWorld_waist,0.537890625,0.523717408554638,0.5641741071428571,0.5418237335194839,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,31,RealWorld_waist,0.54921875,0.5415086292480736,0.5708705357142857,0.5523693606930891,127.09030151367188,127.09030151367188,none,1,0,
tstcc,device:RealWorld_waist:10,natural,0,5,32,RealWorld_waist,0.550390625,0.5507930783360052,0.5753348214285714,0.5622882817415805,127.09030151367188,127.09030151367188,none,1,0,
