epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,135,,,,,0.5446428656578064,0.9992393255233765
0,135,,,0.4504825472831726,1.5015339851379395,,
1,271,,,,,0.7287946343421936,0.5342438817024231
1,271,,,0.626838207244873,0.7329514026641846,,
2,407,,,,,0.6841517686843872,0.4641464054584503
2,407,,,0.6888786554336548,0.5313245058059692,,
3,543,,,,,0.6774553656578064,0.47094759345054626
3,543,,,0.7007123231887817,0.49328726530075073,,
4,679,,,,,0.7488839030265808,0.41746777296066284
4,679,,,0.699103832244873,0.47621509432792664,,
5,815,,,,,0.7633928656578064,0.40334606170654297
5,815,,,0.7174862027168274,0.4544791281223297,,
6,951,,,,,0.7087053656578064,0.39931219816207886
6,951,,,0.7146139740943909,0.447569876909256,,
7,1087,,,,,0.7120535969734192,0.40428048372268677
7,1087,,,0.7209329009056091,0.4361215829849243,,
8,1223,,,,,0.7042410969734192,0.42579159140586853
8,1223,,,0.7231158018112183,0.4309997856616974,,
9,1359,,,,,0.7131696343421936,0.4033999443054199
9,1359,,,0.722541332244873,0.42728114128112793,,
10,1495,,,,,0.7611607313156128,0.4162926971912384
10,1495,,,0.7300091981887817,0.4222935438156128,,
11,1631,,,,,0.7087053656578064,0.39645153284072876
11,1631,,,0.7315027713775635,0.42075324058532715,,
12,1767,,,,,0.7087053656578064,0.4111100137233734
12,1767,,,0.7278262972831726,0.41970035433769226,,
13,1903,,,,,0.7131696343421936,0.4025457203388214
13,1903,,,0.732536792755127,0.4169716238975525,,
14,2039,,,,,0.7589285969734192,0.4090428054332733
14,2039,,,0.7296645045280457,0.4167007803916931,,
15,2175,,,,,0.7589285969734192,0.4153413474559784
15,2175,,,0.7288603186607361,0.41302964091300964,,
16,2311,,,,,0.7265625,0.4642751216888428
16,2311,,,0.7240349054336548,0.4147396683692932,,
17,2447,,,,,0.7466517686843872,0.428251713514328
17,2447,,,0.7347196936607361,0.4100547432899475,,
18,2583,,,,,0.7366071343421936,0.44589725136756897
18,2583,,,0.7350643277168274,0.40878984332084656,,
19,2719,,,,,0.734375,0.4524480402469635
19,2719,,,0.7341452240943909,0.40711021423339844,,
20,2855,,,,,0.6897321343421936,0.4486367106437683
20,2855,,,0.7313878536224365,0.40585455298423767,,
21,2991,,,,,0.7421875,0.4361657500267029
21,2991,,,0.7308134436607361,0.40508580207824707,,
22,3127,,,,,0.7455357313156128,0.42316463589668274
22,3127,,,0.7339154481887817,0.40467745065689087,,
23,3263,,,,,0.7410714030265808,0.46202531456947327
23,3263,,,0.7288603186607361,0.4046599268913269,,
24,3399,,,,,0.7522321343421936,0.44008705019950867
24,3399,,,0.7329963445663452,0.40179404616355896,,
25,3535,,,,,0.734375,0.4508344829082489
25,3535,,,0.734375,0.40176764130592346,,
26,3671,,,,,0.6741071343421936,0.47770076990127563
26,3671,,,0.7366728186607361,0.40244588255882263,,
27,3807,,,,,0.6841517686843872,0.4564318060874939
27,3807,,,0.7366728186607361,0.40098485350608826,,
28,3943,,,,,0.6841517686843872,0.45883050560951233
28,3943,,,0.7346047759056091,0.4005688428878784,,
29,4079,,,,,0.6796875,0.4649896025657654
29,4079,,,0.7317325472831726,0.39878928661346436,,
30,4215,,,,,0.7276785969734192,0.47156843543052673
30,4215,,,0.7271369695663452,0.39814019203186035,,
31,4351,,,,,0.6774553656578064,0.4681103527545929
31,4351,,,0.7320771813392639,0.39828023314476013,,
32,4487,,,,,0.6774553656578064,0.47162944078445435
32,4487,,,0.7348345518112183,0.39581626653671265,,
33,4623,,,,,0.6830357313156128,0.460197776556015
33,4623,,,0.7292049527168274,0.3972984850406647,,
34,4759,,,,,0.6741071343421936,0.47961491346359253
34,4759,,,0.7317325472831726,0.3943686783313751,,
35,4895,,,,,0.6796875,0.47312095761299133
35,4895,,,0.7371323704719543,0.3941960036754608,,
36,5031,,,,,0.6796875,0.4872289299964905
36,5031,,,0.7379365563392639,0.39560168981552124,,
37,5167,,,,,0.6808035969734192,0.46535375714302063
37,5167,,,0.7269071936607361,0.3945026099681854,,
38,5303,,,,,0.6796875,0.4787314534187317
38,5303,,,0.7418428063392639,0.3938289284706116,,
39,5439,,,,,0.7321428656578064,0.45953506231307983
39,5439,,,0.734489917755127,0.3928814232349396,,
40,5575,,,,,0.7299107313156128,0.4774331748485565
40,5575,,,0.7300091981887817,0.3919040560722351,,
41,5711,,,,,0.6796875,0.4864923655986786
41,5711,,,0.7319623231887817,0.3920474946498871,,
42,5847,,,,,0.6841517686843872,0.4716961681842804
42,5847,,,0.7357536554336548,0.3901965916156769,,
43,5983,,,,,0.6852678656578064,0.47170358896255493
43,5983,,,0.7349494695663452,0.3911554217338562,,
44,6119,,,,,0.6774553656578064,0.4904285967350006
44,6119,,,0.7296645045280457,0.3900754749774933,,
45,6255,,,,,0.6863839030265808,0.45421746373176575
45,6255,,,0.738396167755127,0.38881543278694153,,
46,6391,,,,,0.734375,0.4503568708896637
46,6391,,,0.7297794222831726,0.3896581828594208,,
47,6527,,,,,0.6808035969734192,0.47632309794425964
47,6527,,,0.732306957244873,0.38819825649261475,,
48,6663,,,,,0.734375,0.4865339696407318
48,6663,,,0.7406939268112183,0.3858214020729065,,
49,6799,,,,,0.6886160969734192,0.4522301256656647
49,6799,,,0.7318474054336548,0.38862815499305725,,
