epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,135,,,,,0.6618303656578064,0.5841382145881653
0,135,,,0.6584329009056091,0.9035915732383728,,
1,271,,,,,0.7321428656578064,0.4663630425930023
1,271,,,0.7346047759056091,0.46820858120918274,,
2,407,,,,,0.640625,0.5768222808837891
2,407,,,0.738166332244873,0.4332427978515625,,
3,543,,,,,0.7042410969734192,0.4224349856376648
3,543,,,0.7834329009056091,0.3992285430431366,,
4,679,,,,,0.8214285969734192,0.3894784450531006
4,679,,,0.7985983490943909,0.3767760992050171,,
5,815,,,,,0.6696428656578064,0.5795757174491882
5,815,,,0.8133042454719543,0.3553116023540497,,
6,951,,,,,0.7834821343421936,0.3823511600494385
6,951,,,0.8352481722831726,0.3358660340309143,,
7,1087,,,,,0.7354910969734192,0.7381154894828796
7,1087,,,0.8470817804336548,0.3112279176712036,,
8,1223,,,,,0.7131696343421936,0.7547216415405273
8,1223,,,0.8584558963775635,0.2977093756198883,,
9,1359,,,,,0.7388392686843872,0.5603225827217102
9,1359,,,0.8696001768112183,0.28683286905288696,,
10,1495,,,,,0.7388392686843872,0.7040044665336609
10,1495,,,0.867072582244873,0.28673139214515686,,
11,1631,,,,,0.8839285969734192,0.2657381594181061
11,1631,,,0.871208667755127,0.2797197997570038,,
12,1767,,,,,0.8080357313156128,0.4597783386707306
12,1767,,,0.8732766509056091,0.2719417214393616,,
13,1903,,,,,0.7265625,0.6174396872520447
13,1903,,,0.8752297759056091,0.2698517441749573,,
14,2039,,,,,0.8761160969734192,0.2766340374946594
14,2039,,,0.8776424527168274,0.2660583257675171,,
15,2175,,,,,0.7857142686843872,0.74659264087677
15,2175,,,0.880744457244873,0.26066872477531433,,
16,2311,,,,,0.7879464030265808,0.7474359273910522
16,2311,,,0.87890625,0.26056361198425293,,
17,2447,,,,,0.7142857313156128,0.6068469882011414
17,2447,,,0.880744457244873,0.25889140367507935,,
18,2583,,,,,0.9151785969734192,0.21415434777736664
18,2583,,,0.8883271813392639,0.24920685589313507,,
19,2719,,,,,0.8035714030265808,0.5929708480834961
19,2719,,,0.8837316036224365,0.252673476934433,,
20,2855,,,,,0.9118303656578064,0.21458600461483002
20,2855,,,0.8875229954719543,0.24960434436798096,,
21,2991,,,,,0.7265625,0.7417928576469421
21,2991,,,0.890510082244873,0.24167181551456451,,
22,3127,,,,,0.8292410969734192,0.43479427695274353
22,3127,,,0.8928079009056091,0.2398586869239807,,
23,3263,,,,,0.8314732313156128,0.5768789649009705
23,3263,,,0.8943014740943909,0.23601354658603668,,
24,3399,,,,,0.7299107313156128,0.7563369870185852
24,3399,,,0.8913143277168274,0.237622931599617,,
25,3535,,,,,0.7511160969734192,0.5926846861839294
25,3535,,,0.8897058963775635,0.23693595826625824,,
26,3671,,,,,0.7377232313156128,0.6883178949356079
26,3671,,,0.894646167755127,0.22814738750457764,,
27,3807,,,,,0.9252232313156128,0.19695298373699188
27,3807,,,0.8991268277168274,0.22952352464199066,,
28,3943,,,,,0.75,0.633348286151886
28,3943,,,0.8988970518112183,0.22527249157428741,,
29,4079,,,,,0.8895089030265808,0.24070383608341217
29,4079,,,0.8977481722831726,0.22534720599651337,,
30,4215,,,,,0.8426339030265808,0.47614479064941406
30,4215,,,0.9006204009056091,0.22298875451087952,,
31,4351,,,,,0.7209821343421936,0.669938862323761
31,4351,,,0.8980928063392639,0.22316305339336395,,
32,4487,,,,,0.8928571343421936,0.24391983449459076
32,4487,,,0.902228832244873,0.21837711334228516,,
33,4623,,,,,0.8839285969734192,0.2759368419647217
33,4623,,,0.902228832244873,0.21611188352108002,,
34,4759,,,,,0.8169642686843872,0.7076249718666077
34,4759,,,0.9010799527168274,0.21773797273635864,,
35,4895,,,,,0.8191964030265808,0.7862063050270081
35,4895,,,0.9010799527168274,0.21572421491146088,,
36,5031,,,,,0.7366071343421936,0.7263518571853638
36,5031,,,0.9034926295280457,0.21525812149047852,,
37,5167,,,,,0.8381696343421936,0.5621504783630371
37,5167,,,0.9040670990943909,0.2121650129556656,,
38,5303,,,,,0.8035714030265808,0.7972721457481384
38,5303,,,0.904181957244873,0.2133205085992813,,
39,5439,,,,,0.8125,0.86522376537323
39,5439,,,0.9068244695663452,0.20410358905792236,,
40,5575,,,,,0.8448660969734192,0.3993487060070038
40,5575,,,0.9031479954719543,0.20920008420944214,,
41,5711,,,,,0.8426339030265808,0.42941322922706604
41,5711,,,0.9034926295280457,0.21214351058006287,,
42,5847,,,,,0.78125,0.39745596051216125
42,5847,,,0.9026884436607361,0.20799756050109863,,
