encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds
cnnpff,device:MotionSense:10,192,2,5,1,MotionSense,0.4013671875,0.2606412073490647,0.3828125,0.23353978212537072,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,2,MotionSense,0.4677734375,0.34058276128846027,0.4401041666666667,0.3132621986454938,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,3,MotionSense,0.521484375,0.42396044072803574,0.4765625,0.36991606032170893,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,4,MotionSense,0.5615234375,0.4852407542969382,0.4947916666666667,0.3994858524650075,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,5,MotionSense,0.5888671875,0.5213807186772889,0.515625,0.4316769323699842,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,6,MotionSense,0.609375,0.545150486451144,0.53125,0.4570545916010711,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,7,MotionSense,0.6220703125,0.5597163251117446,0.5546875,0.4900695698994027,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,8,MotionSense,0.642578125,0.5839299759689613,0.5703125,0.5098853462526224,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,9,MotionSense,0.6689453125,0.6127604676598585,0.5885416666666666,0.53174880788769,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,10,MotionSense,0.6904296875,0.6349139602071264,0.6041666666666666,0.5543063470546227,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,11,MotionSense,0.7099609375,0.6561090960257389,0.625,0.580341839922211,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,12,MotionSense,0.71875,0.6650194975781324,0.625,0.5852356758081296,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,13,MotionSense,0.7294921875,0.6771727521374409,0.6223958333333334,0.5891068983969621,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,14,MotionSense,0.736328125,0.686360869698846,0.6119791666666666,0.5873454782042941,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,15,MotionSense,0.7548828125,0.7194057171045464,0.6588541666666666,0.661956323601125,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,16,MotionSense,0.8154296875,0.8078314457487857,0.6953125,0.7094749233242091,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,17,MotionSense,0.845703125,0.8448811588727217,0.71875,0.7327869299084963,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,18,MotionSense,0.8486328125,0.8489152752628213,0.7291666666666666,0.7421857895457032,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,19,MotionSense,0.845703125,0.8464084881870226,0.7291666666666666,0.739967057247252,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,20,MotionSense,0.841796875,0.8422978840425156,0.7239583333333334,0.7353827482091053,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,21,MotionSense,0.837890625,0.8387924039359663,0.7239583333333334,0.7351100452280125,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,22,MotionSense,0.8388671875,0.8407695506057401,0.7265625,0.7391074151238558,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,23,MotionSense,0.84375,0.8455049852911375,0.7369791666666666,0.7474365881344402,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,24,MotionSense,0.84375,0.845331967153114,0.7265625,0.7385571222220554,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,25,MotionSense,0.841796875,0.8430810257090111,0.734375,0.745075542161108,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,26,MotionSense,0.84375,0.8442185666846528,0.7317708333333334,0.7413440785834241,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,27,MotionSense,0.837890625,0.8375955669145675,0.71875,0.7309938099584663,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,28,MotionSense,0.833984375,0.8336066252088211,0.71875,0.7309938099584663,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,29,MotionSense,0.8349609375,0.8351825746236005,0.7161458333333334,0.7266610359189568,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,30,MotionSense,0.837890625,0.8387232481815774,0.7239583333333334,0.7337198594124441,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,31,MotionSense,0.837890625,0.839191296924164,0.7265625,0.7361386371434483,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,32,MotionSense,0.8349609375,0.8368301713841576,0.7239583333333334,0.7344232338933582,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,33,MotionSense,0.83203125,0.8341242518742593,0.7161458333333334,0.7221884688809554,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,34,MotionSense,0.8310546875,0.8334530825324604,0.7213541666666666,0.7255162011036731,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,35,MotionSense,0.8310546875,0.8335505147643284,0.7239583333333334,0.727710404334602,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,36,MotionSense,0.8330078125,0.8357437810176663,0.7291666666666666,0.7317525935881397,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,37,MotionSense,0.8349609375,0.8378476057359356,0.7291666666666666,0.7316145235971284,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,38,MotionSense,0.8310546875,0.833890460955209,0.7213541666666666,0.7243729400862894,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,39,MotionSense,0.8310546875,0.834099826587995,0.7239583333333334,0.7265030765590276,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,40,MotionSense,0.8310546875,0.833983818160048,0.7265625,0.7286402323919341,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,41,MotionSense,0.830078125,0.8331475756120993,0.7239583333333334,0.7263386876707032,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,42,MotionSense,0.8310546875,0.8339031857262311,0.7265625,0.7286402323919341,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,43,MotionSense,0.8291015625,0.8320450327614634,0.7265625,0.7285716296679565,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,44,MotionSense,0.8291015625,0.8317039501606428,0.7265625,0.7285716296679565,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,45,MotionSense,0.830078125,0.8327388098471573,0.7291666666666666,0.7308854885157802,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,46,MotionSense,0.830078125,0.8320734319520353,0.7291666666666666,0.7312363256771879,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,47,MotionSense,0.8369140625,0.8389220571650396,0.734375,0.7357037133749652,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,48,MotionSense,0.8359375,0.8374941167692822,0.7395833333333334,0.7401963136341254,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,49,MotionSense,0.837890625,0.8394165738875845,0.7369791666666666,0.7379282300657533,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,50,MotionSense,0.8408203125,0.8422885251173299,0.7395833333333334,0.7400513269526138,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,51,MotionSense,0.84375,0.8452074696924458,0.7421875,0.7423058355142693,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,52,MotionSense,0.84375,0.8451306732537677,0.7447916666666666,0.7445346348009587,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,53,MotionSense,0.8447265625,0.8459266415608783,0.7447916666666666,0.7445346348009587,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,54,MotionSense,0.8466796875,0.8478602712962783,0.75,0.7492565499012557,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,55,MotionSense,0.8466796875,0.8478209692338186,0.75,0.7492565499012557,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,56,MotionSense,0.84375,0.844738255056991,0.7447916666666666,0.7446054835892014,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,57,MotionSense,0.8466796875,0.8476376874820306,0.75,0.7518082910893605,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,58,MotionSense,0.849609375,0.850233500729494,0.7447916666666666,0.7471572247773062,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,59,MotionSense,0.8505859375,0.8510522475885617,0.7421875,0.74322945628239,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,60,MotionSense,0.8505859375,0.8510522475885617,0.7447916666666666,0.7471572247773062,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,61,MotionSense,0.8515625,0.8518442328691442,0.7447916666666666,0.7471572247773062,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,62,MotionSense,0.853515625,0.8537120038941594,0.75,0.7505355093524835,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,63,MotionSense,0.8564453125,0.856599739180075,0.75,0.7500583482789094,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,64,MotionSense,0.85546875,0.8555369216788532,0.75,0.7505144748668844,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,65,MotionSense,0.85546875,0.8555369216788532,0.7526041666666666,0.7528564478848266,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,66,MotionSense,0.857421875,0.8574239701445164,0.7526041666666666,0.7528564478848266,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,67,MotionSense,0.857421875,0.8574239701445164,0.7552083333333334,0.7551916394032253,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,68,MotionSense,0.857421875,0.8572681138628472,0.7552083333333334,0.7556414835452419,22.449111938476562,22.449111938476562,tfc,5,100
cnnpff,device:MotionSense:10,192,2,5,69,MotionSense,0.8603515625,0.860114181482324,0.7604166666666666,0.7601846766219946,22.449111938476562,22.449111938476562,tfc,5,100
