encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,1,RealWorld_thigh,0.19375,0.1595970740682615,0.26004464285714285,0.20721429418561707,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,1,MotionSense,0.3388671875,0.2583433930423468,0.3046875,0.20432683064882418,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,2,RealWorld_thigh,0.49236111111111114,0.4122100513137563,0.5022321428571429,0.41158311953791316,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,2,MotionSense,0.447265625,0.3508045085057346,0.4739583333333333,0.3789025109060968,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,3,RealWorld_thigh,0.6177083333333333,0.5889422753953023,0.6272321428571429,0.5875658566021627,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,3,MotionSense,0.673828125,0.6344057075900881,0.6588541666666666,0.6273314266504858,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,4,RealWorld_thigh,0.6503472222222222,0.6364983671336931,0.6590401785714286,0.6326125070920633,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,4,MotionSense,0.7392578125,0.7118037989792604,0.7109375,0.6856565158945248,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,5,RealWorld_thigh,0.6774305555555555,0.6720996165414014,0.6462053571428571,0.6239578945957196,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,5,MotionSense,0.76171875,0.7403726223470483,0.7526041666666666,0.7329873623946151,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,6,RealWorld_thigh,0.6572916666666667,0.6336998365584426,0.6004464285714286,0.5604121755486094,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,6,MotionSense,0.7353515625,0.6900816733246233,0.71875,0.6864280189278872,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,7,RealWorld_thigh,0.6597222222222222,0.6379302829356592,0.5848214285714286,0.5464864294324455,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,7,MotionSense,0.740234375,0.6978521603543011,0.7109375,0.6822823623092216,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,8,RealWorld_thigh,0.6722222222222223,0.6583733558715253,0.5853794642857143,0.5512055334907779,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,8,MotionSense,0.7568359375,0.7266028533586332,0.71875,0.6928188588672236,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,9,RealWorld_thigh,0.6847222222222222,0.6810399956921857,0.59765625,0.5769433344670526,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,9,MotionSense,0.798828125,0.7867770312331724,0.765625,0.7482422521761717,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,10,RealWorld_thigh,0.6795138888888889,0.6684938193780882,0.5876116071428571,0.5597601003250602,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,10,MotionSense,0.798828125,0.7811425754785795,0.7395833333333334,0.7184188442296304,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,11,RealWorld_thigh,0.6899305555555556,0.6849451803395242,0.5998883928571429,0.5792815220279758,254.18060302734375,254.18060302734375,lfr,5,100,
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,11,MotionSense,0.81640625,0.8052778089727494,0.7552083333333334,0.7377972576960893,254.18060302734375,254.18060302734375,lfr,5,100,
