encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,1,RealWorld_thigh,0.38680555555555557,0.28877091923157977,0.47879464285714285,0.3765968460728472,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,1,MotionSense,0.419921875,0.30796906646949074,0.3828125,0.23209226009772457,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,2,RealWorld_thigh,0.46145833333333336,0.3650943459146159,0.5602678571428571,0.4563074397182427,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,2,MotionSense,0.45703125,0.35537542521919274,0.3932291666666667,0.26400748523284234,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,3,RealWorld_thigh,0.5649305555555556,0.5133061394911951,0.6534598214285714,0.5947394740567751,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,3,MotionSense,0.578125,0.5255100042045925,0.484375,0.40569082518943606,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,4,RealWorld_thigh,0.5482638888888889,0.48116320234837734,0.6149553571428571,0.5484973652753364,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,4,MotionSense,0.5654296875,0.5008826508073032,0.4609375,0.3772404879233475,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,5,RealWorld_thigh,0.5409722222222222,0.46724436621475934,0.6099330357142857,0.545457005499964,19.993057250976562,19.993057250976562,tfc,full,100
rnn,device:RealWorld_thigh+MotionSense:5+5,192,2,5,5,MotionSense,0.599609375,0.5368886751680209,0.484375,0.3992100040412878,19.993057250976562,19.993057250976562,tfc,full,100
