encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,1,RealWorld_thigh,0.029513888888888888,0.014724620273753222,0.008370535714285714,0.004520692798541477,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,1,MotionSense,0.0009765625,0.0006385696040868454,0.0,0.0,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,2,RealWorld_thigh,0.31979166666666664,0.19125882866850574,0.35825892857142855,0.20608432042735517,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,2,MotionSense,0.34765625,0.18295669957330588,0.3645833333333333,0.1947238718539167,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,3,RealWorld_thigh,0.3211805555555556,0.19035369516108847,0.35323660714285715,0.1987078982936865,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,3,MotionSense,0.34765625,0.1856497337470789,0.3645833333333333,0.19026919850530008,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,4,RealWorld_thigh,0.33611111111111114,0.20731924563034956,0.3705357142857143,0.2237602076748836,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,4,MotionSense,0.34765625,0.19224937609642467,0.3645833333333333,0.19226055176717027,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,5,RealWorld_thigh,0.35173611111111114,0.22442246144050726,0.40122767857142855,0.2617055467750949,10.46112060546875,10.46112060546875,none,2,0
resnetse5,device:RealWorld_thigh+MotionSense:10+10,192,2,5,5,MotionSense,0.359375,0.21692018036600116,0.3645833333333333,0.19692662629258847,10.46112060546875,10.46112060546875,none,2,0
