encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,1,RealWorld_thigh,0.14722222222222223,0.06498810488803432,0.18136160714285715,0.08227984150323775,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,1,MotionSense,0.1845703125,0.07980436545993472,0.20052083333333334,0.08695608722591992,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,2,RealWorld_thigh,0.14375,0.060779044134890485,0.17633928571428573,0.07567393621847214,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,2,MotionSense,0.1728515625,0.0695754716981132,0.18229166666666666,0.07407407407407407,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,3,RealWorld_thigh,0.14375,0.060779044134890485,0.17633928571428573,0.07557683215130025,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,3,MotionSense,0.1728515625,0.0695754716981132,0.18229166666666666,0.07407407407407407,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,4,RealWorld_thigh,0.1440972222222222,0.06116141611328666,0.17689732142857142,0.07634666540276225,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,4,MotionSense,0.1728515625,0.06965761511216056,0.18489583333333334,0.07612716967228421,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,5,RealWorld_thigh,0.14375,0.06141399052624516,0.17745535714285715,0.07711715933127085,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,5,MotionSense,0.1728515625,0.06973995271867613,0.1875,0.0779309788743751,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,6,RealWorld_thigh,0.14340277777777777,0.06214024206371191,0.18024553571428573,0.08409541112875153,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,6,MotionSense,0.1728515625,0.06990521327014218,0.1875,0.0779309788743751,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,7,RealWorld_thigh,0.14340277777777777,0.06266766260666058,0.18080357142857142,0.08593365810217596,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,7,MotionSense,0.17578125,0.07266995195868403,0.19270833333333334,0.08171395599708989,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,8,RealWorld_thigh,0.14444444444444443,0.06711638602310373,0.18805803571428573,0.10251726951449154,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,8,MotionSense,0.177734375,0.07479547938925914,0.19270833333333334,0.0819304152637486,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,9,RealWorld_thigh,0.1527777777777778,0.08110133251678997,0.19475446428571427,0.11377505723649572,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,9,MotionSense,0.1806640625,0.07997426842642565,0.20052083333333334,0.09561929794487933,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,10,RealWorld_thigh,0.16145833333333334,0.09372210404662472,0.203125,0.12823854977301433,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,10,MotionSense,0.19140625,0.09561632116112617,0.20572916666666666,0.09950552055815214,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,11,RealWorld_thigh,0.1954861111111111,0.13786608902357772,0.22935267857142858,0.16381975142072816,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,11,MotionSense,0.2158203125,0.1296682866511892,0.2265625,0.12588893159353387,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,12,RealWorld_thigh,0.28506944444444443,0.20970404949578123,0.32700892857142855,0.23322220620662815,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,12,MotionSense,0.2939453125,0.20374396037642706,0.2994791666666667,0.19608025168910206,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,13,RealWorld_thigh,0.3159722222222222,0.23303253795014775,0.36049107142857145,0.25376033904246714,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,13,MotionSense,0.3505859375,0.25053504432015955,0.3333333333333333,0.21857315170409194,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,14,RealWorld_thigh,0.34270833333333334,0.2562255106547053,0.38002232142857145,0.27181164002998887,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,14,MotionSense,0.3935546875,0.28660484947410697,0.3541666666666667,0.23534449949438327,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,15,RealWorld_thigh,0.36770833333333336,0.28035294294264906,0.3939732142857143,0.2890420238185804,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,15,MotionSense,0.421875,0.3158763459390766,0.3958333333333333,0.27442429534026264,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,16,RealWorld_thigh,0.38263888888888886,0.2968009319755321,0.40792410714285715,0.30465498795220786,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,16,MotionSense,0.4521484375,0.34934963882996944,0.4114583333333333,0.2900210467328694,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,17,RealWorld_thigh,0.40347222222222223,0.3184420876689679,0.41964285714285715,0.31877027450059053,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,17,MotionSense,0.4716796875,0.3701483004118911,0.4322916666666667,0.3190188939070722,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,18,RealWorld_thigh,0.41770833333333335,0.336063690360412,0.43080357142857145,0.3330247229039604,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,18,MotionSense,0.486328125,0.38626835396865916,0.453125,0.34413172299080436,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,19,RealWorld_thigh,0.42951388888888886,0.35106464373124213,0.44810267857142855,0.3542880174292649,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,19,MotionSense,0.4990234375,0.4047155304756915,0.4583333333333333,0.35537945026450773,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,20,RealWorld_thigh,0.43993055555555555,0.3649578534943934,0.45814732142857145,0.3646971758561421,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,20,MotionSense,0.50390625,0.4115275874590579,0.4791666666666667,0.3766524668752506,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,21,RealWorld_thigh,0.4496527777777778,0.37925678949239594,0.4720982142857143,0.3839396458450203,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,21,MotionSense,0.513671875,0.4293708963279877,0.4869791666666667,0.3874557578200785,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,22,RealWorld_thigh,0.4600694444444444,0.3926590172052416,0.47935267857142855,0.39384351972837933,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,22,MotionSense,0.51171875,0.42955275775788615,0.4947916666666667,0.39819137265858356,11.125946044921875,11.125946044921875,none,1,0
cnnpff,device:RealWorld_thigh+MotionSense:10+10,192,2,5,23,RealWorld_thigh,0.46875,0.4048462124040053,0.48549107142857145,0.40247612923086257,11.125946044921875,11.125946044921875,none,1,0
