encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,1,RealWorld_thigh,0.26145833333333335,0.2175067865919024,0.2578125,0.20233948885772168,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,1,MotionSense,0.341796875,0.2661290322580645,0.3619791666666667,0.25647016534867,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,2,RealWorld_thigh,0.3993055555555556,0.36444363121462525,0.44029017857142855,0.3963284776539069,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,2,MotionSense,0.5263671875,0.4538507485270428,0.484375,0.39359978692370073,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,3,RealWorld_thigh,0.5177083333333333,0.4460502480099658,0.5518973214285714,0.47108120572038503,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,3,MotionSense,0.591796875,0.50502152895957,0.5651041666666666,0.4687003673666934,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,4,RealWorld_thigh,0.5461805555555556,0.48814874595308716,0.5362723214285714,0.4814733911026794,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,4,MotionSense,0.6591796875,0.5784194281714601,0.6015625,0.5183550214261846,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,5,RealWorld_thigh,0.5697916666666667,0.53979012151081,0.5524553571428571,0.5144994676078761,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,5,MotionSense,0.6962890625,0.6405902736345278,0.6197916666666666,0.5549468966779582,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,6,RealWorld_thigh,0.5770833333333333,0.5538397315044332,0.5764508928571429,0.5428134679852297,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,6,MotionSense,0.716796875,0.6703090188723458,0.6822916666666666,0.6427455211740817,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,7,RealWorld_thigh,0.5861111111111111,0.564922069198852,0.5647321428571429,0.5223852221604726,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,7,MotionSense,0.740234375,0.7059006927222297,0.7083333333333334,0.6721095303763742,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,8,RealWorld_thigh,0.5868055555555556,0.5678090953304553,0.5541294642857143,0.5018902227974051,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,8,MotionSense,0.767578125,0.7475795473722769,0.7239583333333334,0.6881163497265245,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,9,RealWorld_thigh,0.5899305555555555,0.5718760196808872,0.5535714285714286,0.49641445615165364,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,9,MotionSense,0.79296875,0.7834566451310302,0.734375,0.7012587803969987,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,10,RealWorld_thigh,0.5965277777777778,0.5807949916428639,0.5574776785714286,0.5038436742803043,561.0075378417969,561.0075378417969,tfc,5,100
tstcc,device:RealWorld_thigh+MotionSense:10+10,192,0,5,10,MotionSense,0.798828125,0.7939725473596241,0.7552083333333334,0.727017725417006,561.0075378417969,561.0075378417969,tfc,5,100
