epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,160,,,,,0.6590401530265808,0.9448208212852478
0,160,,,0.48553958535194397,1.2797996997833252,,
1,321,,,,,0.6986607313156128,0.7136965990066528
1,321,,,0.7394216060638428,0.7362223267555237,,
2,482,,,,,0.703125,0.6905026435852051
2,482,,,0.7876552939414978,0.5985113382339478,,
3,643,,,,,0.7840401530265808,0.6740970015525818
3,643,,,0.8073563575744629,0.540870189666748,,
4,804,,,,,0.78125,0.670067310333252
4,804,,,0.8198757767677307,0.5102162957191467,,
5,965,,,,,0.7287946343421936,0.7375146746635437
5,965,,,0.8223020434379578,0.4859127402305603,,
6,1126,,,,,0.7181919813156128,0.7421501874923706
6,1126,,,0.8337538838386536,0.4671775996685028,,
7,1287,,,,,0.6986607313156128,0.8494111895561218
7,1287,,,0.8351125717163086,0.45032885670661926,,
8,1448,,,,,0.7103794813156128,0.7426105737686157
8,1448,,,0.8357919454574585,0.4390734136104584,,
9,1609,,,,,0.6919642686843872,0.8818911910057068
9,1609,,,0.8439440727233887,0.42342162132263184,,
10,1770,,,,,0.7170758843421936,0.7745604515075684
10,1770,,,0.8434588313102722,0.4164595901966095,,
11,1931,,,,,0.6802455186843872,0.8985398411750793
11,1931,,,0.8430706262588501,0.4034225344657898,,
12,2092,,,,,0.7059151530265808,0.8189445734024048
12,2092,,,0.8482142686843872,0.3948407471179962,,
13,2253,,,,,0.7181919813156128,0.8129865527153015
13,2253,,,0.8507375717163086,0.3858077824115753,,
14,2414,,,,,0.7142857313156128,0.7813568711280823
14,2414,,,0.8551048040390015,0.3808174133300781,,
15,2575,,,,,0.6936383843421936,0.9264209866523743
15,2575,,,0.8543283939361572,0.37145909667015076,,
16,2736,,,,,0.7059151530265808,0.8326117396354675
16,2736,,,0.8566576242446899,0.3659892678260803,,
17,2897,,,,,0.6841517686843872,0.9941474199295044
17,2897,,,0.8594720363616943,0.36202096939086914,,
18,3058,,,,,0.6657366156578064,0.9871727824211121
18,3058,,,0.8645186424255371,0.3518148958683014,,
19,3219,,,,,0.6495535969734192,1.0201196670532227
19,3219,,,0.8659743666648865,0.34861066937446594,,
