encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:WISDM:36,natural,2,5,1,WISDM,0.51171875,0.3735894274838194,0.4732142857142857,0.3205128205128205,457.52508544921875,457.52508544921875,none,2,0,,0.0003,1.2110542612416404
tstcc,device:WISDM:36,natural,2,5,2,WISDM,0.53828125,0.41983813524358765,0.5223214285714286,0.4098770431867526,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7744382124926362
tstcc,device:WISDM:36,natural,2,5,3,WISDM,0.6078125,0.5185900505028435,0.7533482142857143,0.6442456211803709,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.5317500310816935
tstcc,device:WISDM:36,natural,2,5,4,WISDM,0.609765625,0.5154549818480576,0.7645089285714286,0.6548480394688343,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.4822400946369661
tstcc,device:WISDM:36,natural,2,5,5,WISDM,0.665625,0.5891866650992735,0.7868303571428571,0.6771887316663436,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.41303990222513676
tstcc,device:WISDM:36,natural,2,5,6,WISDM,0.673046875,0.5965359599061663,0.7857142857142857,0.6750790270249933,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.3721308026994978
tstcc,device:WISDM:36,natural,2,5,7,WISDM,0.67890625,0.6091181610148259,0.78125,0.6714128080123078,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.36227038263210226
tstcc,device:WISDM:36,natural,2,5,8,WISDM,0.68046875,0.6109905383237888,0.7779017857142857,0.66823251067077,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.36381608274366173
tstcc,device:WISDM:36,natural,2,5,9,WISDM,0.680078125,0.612716648415683,0.7734375,0.6639884402547407,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.3674981860177858
tstcc,device:WISDM:36,natural,2,5,10,WISDM,0.68359375,0.6179469017304378,0.7689732142857143,0.6621243876314195,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.3751685305365494
