encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr
cnnpff,device:MotionSense:17,natural,2,5,1,MotionSense,0.1728515625,0.06941176470588235,0.18229166666666666,0.07430997876857749,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,2,MotionSense,0.236328125,0.15442523796582575,0.2421875,0.1384476721171706,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,3,MotionSense,0.328125,0.24579451932426785,0.3098958333333333,0.20449391132111563,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,4,MotionSense,0.4453125,0.3850214710746945,0.421875,0.34188706730561086,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,5,MotionSense,0.5341796875,0.46291464105281555,0.4765625,0.39267512583361924,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,6,MotionSense,0.5478515625,0.4835120779965607,0.5,0.4157094605998759,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,7,MotionSense,0.564453125,0.5093908900380194,0.5052083333333334,0.42675254172818416,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,8,MotionSense,0.5791015625,0.5256823026570715,0.5208333333333334,0.4362135679397486,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,9,MotionSense,0.591796875,0.5355548121935533,0.5234375,0.4388126861589931,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,10,MotionSense,0.623046875,0.5617897901540009,0.5572916666666666,0.4678909004477483,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,11,MotionSense,0.6279296875,0.5614459546842056,0.5807291666666666,0.4889354032211175,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,12,MotionSense,0.634765625,0.5673471554522872,0.5677083333333334,0.463089131385965,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,13,MotionSense,0.6396484375,0.573078804950501,0.5677083333333334,0.46618708037627804,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,14,MotionSense,0.64453125,0.5753977536433678,0.5651041666666666,0.46455992589528083,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,15,MotionSense,0.6494140625,0.5803823376559214,0.5598958333333334,0.4597481413026315,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,16,MotionSense,0.650390625,0.582638890933,0.5546875,0.4548671553447625,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,17,MotionSense,0.6513671875,0.5831148959489936,0.5572916666666666,0.457625786163522,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,18,MotionSense,0.6591796875,0.5936657593855167,0.5625,0.47324048146218134,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,19,MotionSense,0.6630859375,0.598050602497557,0.5651041666666666,0.47967876057898445,9.457054138183594,9.457054138183594,none,2,0,,0.0003
cnnpff,device:MotionSense:17,natural,2,5,20,MotionSense,0.66796875,0.6042272766833943,0.5703125,0.48442800009829085,9.457054138183594,9.457054138183594,none,2,0,,0.0003
