encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:WISDM:36,natural,1,5,1,WISDM,0.50859375,0.3440826200356206,0.5245535714285714,0.3442431439460518,457.52508544921875,457.52508544921875,none,2,0,,0.0003,1.17014003438609
tstcc,device:WISDM:36,natural,1,5,2,WISDM,0.55390625,0.4253389943656706,0.5535714285714286,0.3974563448247659,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7658340941582408
tstcc,device:WISDM:36,natural,1,5,3,WISDM,0.567578125,0.4486938758631016,0.671875,0.5605357563381275,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.5989874605355519
tstcc,device:WISDM:36,natural,1,5,4,WISDM,0.6015625,0.5278088837716327,0.7165178571428571,0.6362776694987725,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.4929280035596873
tstcc,device:WISDM:36,natural,1,5,5,WISDM,0.668359375,0.6081230483516555,0.7354910714285714,0.6548743742681249,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.4007558867867504
tstcc,device:WISDM:36,natural,1,5,6,WISDM,0.68046875,0.6075702197551913,0.7366071428571429,0.6535947712418301,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.40753671566822697
tstcc,device:WISDM:36,natural,1,5,7,WISDM,0.684765625,0.6216022855097487,0.7321428571428571,0.6493571787689435,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.3845907098480633
tstcc,device:WISDM:36,natural,1,5,8,WISDM,0.68515625,0.6223452719520848,0.7310267857142857,0.6482975666395469,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.38917022358093945
tstcc,device:WISDM:36,natural,1,5,9,WISDM,0.6875,0.6286441675904416,0.734375,0.6527777639975478,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.35851097266588894
tstcc,device:WISDM:36,natural,1,5,10,WISDM,0.673046875,0.6127212182893184,0.7087053571428571,0.6283296586207726,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.40812016857255784
tstcc,device:WISDM:36,natural,1,5,11,WISDM,0.676171875,0.6158740347124638,0.71875,0.6366261201057932,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.3805009494535625
tstcc,device:WISDM:36,natural,1,5,12,WISDM,0.666796875,0.6093407905570665,0.703125,0.6229746076704111,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.41956607890980585
tstcc,device:WISDM:36,natural,1,5,13,WISDM,0.6765625,0.6189892777059753,0.7232142857142857,0.6434564738400917,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.3723881875630468
tstcc,device:WISDM:36,natural,1,5,14,WISDM,0.66953125,0.6127460287243908,0.7064732142857143,0.6261900927217383,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.4086576689566885
tstcc,device:WISDM:36,natural,1,5,15,WISDM,0.67109375,0.6154017228863345,0.7042410714285714,0.6253187905109137,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.40173572845690486
tstcc,device:WISDM:36,natural,1,5,16,WISDM,0.660546875,0.604840820712589,0.6852678571428571,0.6069212314586307,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.4749840342306665
tstcc,device:WISDM:36,natural,1,5,17,WISDM,0.667578125,0.6117731487966308,0.6986607142857143,0.6199413040600734,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.42033682188152205
tstcc,device:WISDM:36,natural,1,5,18,WISDM,0.660546875,0.6058295318925802,0.6897321428571429,0.6112812772912031,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.4580789314849036
tstcc,device:WISDM:36,natural,1,5,19,WISDM,0.665234375,0.6099487908941346,0.6964285714285714,0.6177831894259556,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.42735746975189876
tstcc,device:WISDM:36,natural,1,5,20,WISDM,0.665625,0.6103683306276795,0.6953125,0.6167024854781809,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.4359256035448717
