encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:WISDM:36,natural,0,5,1,WISDM,0.540625,0.4026214338588998,0.5256696428571429,0.3449671219018715,457.52508544921875,457.52508544921875,none,1,0,,0.0003,1.1837675145694189
tstcc,device:WISDM:36,natural,0,5,2,WISDM,0.611328125,0.5110698156091772,0.7220982142857143,0.6130716236466637,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.7365895296846118
tstcc,device:WISDM:36,natural,0,5,3,WISDM,0.671875,0.5991739473356659,0.7366071428571429,0.6535947712418301,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.5205588596207755
tstcc,device:WISDM:36,natural,0,5,4,WISDM,0.680859375,0.6118006871671813,0.6886160714285714,0.6079704384659648,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.4862001506345613
tstcc,device:WISDM:36,natural,0,5,5,WISDM,0.676953125,0.6083580702295183,0.6752232142857143,0.5951809198710625,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.4825251762356077
tstcc,device:WISDM:36,natural,0,5,6,WISDM,0.6609375,0.5928123892871741,0.6551339285714286,0.5754541920021143,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.5656550281814167
tstcc,device:WISDM:36,natural,0,5,7,WISDM,0.6734375,0.6046878955123082,0.6629464285714286,0.5826343367932932,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.5327609436852592
tstcc,device:WISDM:36,natural,0,5,8,WISDM,0.746484375,0.7496103535074744,0.7566964285714286,0.728695850743609,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.5266002147857632
tstcc,device:WISDM:36,natural,0,5,9,WISDM,0.698828125,0.6314054112101071,0.7165178571428571,0.6081134576739056,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.5636427630005139
tstcc,device:WISDM:36,natural,0,5,10,WISDM,0.70703125,0.637950107331049,0.7321428571428571,0.6236368345197092,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.4653576620455299
tstcc,device:WISDM:36,natural,0,5,11,WISDM,0.701171875,0.6374884017749505,0.7232142857142857,0.6160120795422641,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.5454889333673886
tstcc,device:WISDM:36,natural,0,5,12,WISDM,0.705078125,0.639916938731932,0.7555803571428571,0.6475167262699775,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.39359345712832045
tstcc,device:WISDM:36,natural,0,5,13,WISDM,0.703515625,0.6388556688840998,0.7332589285714286,0.6259065805078852,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.4532734015956521
tstcc,device:WISDM:36,natural,0,5,14,WISDM,0.706640625,0.6416942871581482,0.7243303571428571,0.6165365826069373,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.5789079270325601
tstcc,device:WISDM:36,natural,0,5,15,WISDM,0.702734375,0.6391237771834113,0.7310267857142857,0.6237185281654569,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.49821525173527853
tstcc,device:WISDM:36,natural,0,5,16,WISDM,0.693359375,0.6266353727222087,0.7120535714285714,0.6042508607497021,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.8191994343651459
tstcc,device:WISDM:36,natural,0,5,17,WISDM,0.698046875,0.6336549147059334,0.71875,0.6115715889350648,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.6875119422163282
tstcc,device:WISDM:36,natural,0,5,18,WISDM,0.697265625,0.6317647054509578,0.71875,0.6109804548747307,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.7300057941382485
tstcc,device:WISDM:36,natural,0,5,19,WISDM,0.694140625,0.62914479781764,0.7154017857142857,0.6076245525906765,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.7861598604026118
tstcc,device:WISDM:36,natural,0,5,20,WISDM,0.688671875,0.6263768048003977,0.7142857142857143,0.6071016781361336,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.8040459892446441
tstcc,device:WISDM:36,natural,0,5,21,WISDM,0.688671875,0.6245149882391591,0.7131696428571429,0.6053774586702652,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.8783237260234144
tstcc,device:WISDM:36,natural,0,5,22,WISDM,0.685546875,0.6228925170768957,0.7120535714285714,0.6048550124494653,457.52508544921875,457.52508544921875,none,1,0,,0.0003,0.8658608489536813
tstcc,device:WISDM:36,natural,0,5,23,WISDM,0.66640625,0.6052599450428408,0.7064732142857143,0.5992019737247197,457.52508544921875,457.52508544921875,none,1,0,,0.0003,1.0888872263686997
tstcc,device:WISDM:36,natural,0,5,24,WISDM,0.67578125,0.6142398457411762,0.7075892857142857,0.6009792066348093,457.52508544921875,457.52508544921875,none,1,0,,0.0003,1.0173156684530633
