encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:WISDM:36,natural,1,5,1,WISDM,0.491796875,0.3507876316741108,0.47433035714285715,0.3297601109572871,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.8875868162073743
tstcc,device:WISDM:36,natural,1,5,2,WISDM,0.6015625,0.5110214249284365,0.6450892857142857,0.553662100806644,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.7504667380292501
tstcc,device:WISDM:36,natural,1,5,3,WISDM,0.70390625,0.6244327453417613,0.7544642857142857,0.6450074467567926,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.42921627845082966
tstcc,device:WISDM:36,natural,1,5,4,WISDM,0.729296875,0.6441243233804784,0.7198660714285714,0.6108400689942175,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.6046952630526253
tstcc,device:WISDM:36,natural,1,5,5,WISDM,0.69296875,0.6278229569896486,0.6607142857142857,0.5800340818395565,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.9901411231465838
tstcc,device:WISDM:36,natural,1,5,6,WISDM,0.715625,0.6508724431371774,0.6685267857142857,0.5891247632102592,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.6581359450771872
tstcc,device:WISDM:36,natural,1,5,7,WISDM,0.715234375,0.6452630997839299,0.6640625,0.5834077736805308,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.7406459213400792
tstcc,device:WISDM:36,natural,1,5,8,WISDM,0.735546875,0.6492122792555906,0.7198660714285714,0.6108400689942175,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.6765520444938115
tstcc,device:WISDM:36,natural,1,5,9,WISDM,0.73515625,0.6488043786364688,0.7165178571428571,0.6074783397177962,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.9707411933252713
tstcc,device:WISDM:36,natural,1,5,10,WISDM,0.7359375,0.6496753788208548,0.7198660714285714,0.6108400689942175,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.5903056000492403
tstcc,device:WISDM:36,natural,1,5,11,WISDM,0.718359375,0.6472377289984872,0.6651785714285714,0.5845283386986636,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.8707621591955623
tstcc,device:WISDM:36,natural,1,5,12,WISDM,0.72578125,0.6496760006274873,0.6651785714285714,0.5845283386986636,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.63490465877112
tstcc,device:WISDM:36,natural,1,5,13,WISDM,0.7234375,0.64697093749111,0.6629464285714286,0.5822852321717475,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.5865795010966914
tstcc,device:WISDM:36,natural,1,5,14,WISDM,0.741796875,0.6589350504709048,0.7276785714285714,0.6186188811188811,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.459786370263568
tstcc,device:WISDM:36,natural,1,5,15,WISDM,0.725,0.647955352465714,0.6685267857142857,0.587878516100615,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.49220556304602986
tstcc,device:WISDM:36,natural,1,5,16,WISDM,0.72734375,0.6497149119436777,0.6729910714285714,0.5924917078963935,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.4657078830363649
tstcc,device:WISDM:36,natural,1,5,17,WISDM,0.740625,0.6622826354289264,0.7176339285714286,0.6092340226920383,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.5505595040574137
tstcc,device:WISDM:36,natural,1,5,18,WISDM,0.7421875,0.6617133392940678,0.7332589285714286,0.6247332420013794,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.43675815545118113
tstcc,device:WISDM:36,natural,1,5,19,WISDM,0.725,0.6477986965351235,0.6685267857142857,0.587878516100615,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.4820862022055995
tstcc,device:WISDM:36,natural,1,5,20,WISDM,0.7359375,0.6554683370410092,0.6674107142857143,0.5870940957701316,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.4503429722742242
tstcc,device:WISDM:36,natural,1,5,21,WISDM,0.756640625,0.6898307405512676,0.7198660714285714,0.6234812757229825,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.45257766146914946
tstcc,device:WISDM:36,natural,1,5,22,WISDM,0.748046875,0.6619328578366306,0.7254464285714286,0.6168261060510588,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.44037313036389086
tstcc,device:WISDM:36,natural,1,5,23,WISDM,0.7484375,0.670644350019949,0.7265625,0.6191725298093145,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.43270261553490336
tstcc,device:WISDM:36,natural,1,5,24,WISDM,0.734375,0.6547211052799558,0.6729910714285714,0.5923198036967917,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.43373326019653696
tstcc,device:WISDM:36,natural,1,5,25,WISDM,0.751171875,0.6691774768068011,0.734375,0.6258281683528228,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.4211802450258152
tstcc,device:WISDM:36,natural,1,5,26,WISDM,0.7515625,0.6683780567227157,0.7276785714285714,0.6235666793932092,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.45770050700502907
tstcc,device:WISDM:36,natural,1,5,27,WISDM,0.75234375,0.6714987819213091,0.7176339285714286,0.6098637403583144,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.45349098522378234
tstcc,device:WISDM:36,natural,1,5,28,WISDM,0.75546875,0.666448322746652,0.7321428571428571,0.6247585747585748,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.434848407602528
tstcc,device:WISDM:36,natural,1,5,29,WISDM,0.733984375,0.6546941069260821,0.6875,0.6110432354383968,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.43037136268269804
tstcc,device:WISDM:36,natural,1,5,30,WISDM,0.75859375,0.6715826119223287,0.75,0.6438065140557788,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.4103608957235321
tstcc,device:WISDM:36,natural,1,5,31,WISDM,0.73671875,0.6561705588916552,0.6763392857142857,0.6017737624006322,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.44415513737060663
tstcc,device:WISDM:36,natural,1,5,32,WISDM,0.75546875,0.6693705174479041,0.7410714285714286,0.6332616733543177,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.4121491968055255
