encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:WISDM:36,natural,0,5,1,WISDM,0.5140625,0.352847382150849,0.5569196428571429,0.4044113671994666,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.8633703948605428
tstcc,device:WISDM:36,natural,0,5,2,WISDM,0.672265625,0.6031051140205137,0.7310267857142857,0.6495988990535249,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.6262209837191871
tstcc,device:WISDM:36,natural,0,5,3,WISDM,0.716796875,0.6422841422627865,0.6953125,0.6154390065854529,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.4602328445762396
tstcc,device:WISDM:36,natural,0,5,4,WISDM,0.7203125,0.6347905374499168,0.7176339285714286,0.6086008812265795,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.9026987690678132
tstcc,device:WISDM:36,natural,0,5,5,WISDM,0.689453125,0.6288096549411698,0.6640625,0.5870668569560475,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.803484991725002
tstcc,device:WISDM:36,natural,0,5,6,WISDM,0.705078125,0.621427044353865,0.7142857142857143,0.6052271893856053,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.8933594233489462
tstcc,device:WISDM:36,natural,0,5,7,WISDM,0.694921875,0.6242989740051376,0.6607142857142857,0.5800340818395565,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.8129869515209326
tstcc,device:WISDM:36,natural,0,5,8,WISDM,0.69921875,0.628727679492971,0.6595982142857143,0.5801356973008176,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.9719946978646996
tstcc,device:WISDM:36,natural,0,5,9,WISDM,0.721484375,0.6352016184216971,0.7165178571428571,0.6074783397177962,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.8640296791813203
tstcc,device:WISDM:36,natural,0,5,10,WISDM,0.70625,0.6366870441827689,0.6618303571428571,0.5823951690852305,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.8836539718634283
tstcc,device:WISDM:36,natural,0,5,11,WISDM,0.703515625,0.6292413446291,0.6607142857142857,0.5800340818395565,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.762043100216293
tstcc,device:WISDM:36,natural,0,5,12,WISDM,0.716796875,0.6323799394606455,0.7165178571428571,0.6074783397177962,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.821606650150248
tstcc,device:WISDM:36,natural,0,5,13,WISDM,0.708203125,0.6333523755868331,0.6629464285714286,0.5822852321717475,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.7067789173452184
tstcc,device:WISDM:36,natural,0,5,14,WISDM,0.708203125,0.6312714118682557,0.6629464285714286,0.5822852321717475,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.9724717709273136
tstcc,device:WISDM:36,natural,0,5,15,WISDM,0.73125,0.646968321327866,0.7165178571428571,0.6082967384305521,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.6023763723031672
tstcc,device:WISDM:36,natural,0,5,16,WISDM,0.723828125,0.6466460939474761,0.6696428571428571,0.5889915155297343,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.5288918525740363
tstcc,device:WISDM:36,natural,0,5,17,WISDM,0.734375,0.6582269361800324,0.7165178571428571,0.6085234190402582,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.6258812041071776
tstcc,device:WISDM:36,natural,0,5,18,WISDM,0.710546875,0.6368240049332563,0.6651785714285714,0.5848525590377425,457.52508544921875,457.52508544921875,none,full,0,,0.003,0.5839946716353422
