encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:WISDM:36,natural,1,5,1,WISDM,0.506640625,0.34134338494875804,0.5245535714285714,0.3442431439460518,457.52508544921875,457.52508544921875,none,4,0,,0.0003,1.1372773200273514
tstcc,device:WISDM:36,natural,1,5,2,WISDM,0.55,0.418230317991822,0.5368303571428571,0.3659678151401021,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.7820581096623626
tstcc,device:WISDM:36,natural,1,5,3,WISDM,0.543359375,0.4147031606715877,0.6037946428571429,0.4830025199626358,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.684767737452473
tstcc,device:WISDM:36,natural,1,5,4,WISDM,0.62890625,0.5573764453501674,0.7299107142857143,0.6477553420482831,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4662502192492996
tstcc,device:WISDM:36,natural,1,5,5,WISDM,0.6546875,0.5794935338995801,0.7366071428571429,0.6535947712418301,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.39190094478960547
tstcc,device:WISDM:36,natural,1,5,6,WISDM,0.676953125,0.6043869501017753,0.7366071428571429,0.6535947712418301,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3772531529622419
tstcc,device:WISDM:36,natural,1,5,7,WISDM,0.68046875,0.6083968097362487,0.7354910714285714,0.6525354444529817,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3777615718011345
tstcc,device:WISDM:36,natural,1,5,8,WISDM,0.676171875,0.6047040912521187,0.7254464285714286,0.6429967938388734,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38215754872986246
tstcc,device:WISDM:36,natural,1,5,9,WISDM,0.678515625,0.6068378821030207,0.7299107142857143,0.6472378118078509,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3679783519889627
tstcc,device:WISDM:36,natural,1,5,10,WISDM,0.6984375,0.6458443128000313,0.7779017857142857,0.6829124400944241,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.36892702457095894
tstcc,device:WISDM:36,natural,1,5,11,WISDM,0.691015625,0.6233880507073414,0.7645089285714286,0.6549446297741163,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3778785042730825
tstcc,device:WISDM:36,natural,1,5,12,WISDM,0.692578125,0.6194201584830582,0.7511160714285714,0.6420956435688089,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4004249304666051
tstcc,device:WISDM:36,natural,1,5,13,WISDM,0.689453125,0.6232134271522572,0.7712053571428571,0.6619056555352674,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.37157980871519874
tstcc,device:WISDM:36,natural,1,5,14,WISDM,0.68828125,0.6215234539678876,0.7578125,0.648534689469439,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3917769164379154
tstcc,device:WISDM:36,natural,1,5,15,WISDM,0.690234375,0.6202346081288834,0.7477678571428571,0.6388631994033958,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.40676335085715565
tstcc,device:WISDM:36,natural,1,5,16,WISDM,0.69296875,0.6243054636407517,0.7555803571428571,0.6469748037801595,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3926446037366986
tstcc,device:WISDM:36,natural,1,5,17,WISDM,0.69140625,0.6241520611436187,0.7555803571428571,0.6469748037801595,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.39157977547230466
tstcc,device:WISDM:36,natural,1,5,18,WISDM,0.690234375,0.6227976893357801,0.7466517857142857,0.6377836033331536,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4070635100693575
tstcc,device:WISDM:36,natural,1,5,19,WISDM,0.6875,0.621684082675039,0.7633928571428571,0.6538780575388651,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38364229377891335
tstcc,device:WISDM:36,natural,1,5,20,WISDM,0.687109375,0.621577156196145,0.75,0.6416067384855797,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.40203717005039963
tstcc,device:WISDM:36,natural,1,5,21,WISDM,0.691015625,0.6237052702114043,0.7433035714285714,0.6351321520038276,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4296895692989762
tstcc,device:WISDM:36,natural,1,5,22,WISDM,0.691796875,0.6249086918024036,0.7488839285714286,0.6405302842137831,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4021615857324962
tstcc,device:WISDM:36,natural,1,5,23,WISDM,0.6890625,0.6234209499676048,0.75,0.6416067384855797,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4024828943157835
tstcc,device:WISDM:36,natural,1,5,24,WISDM,0.6875,0.6229237140236821,0.7455357142857143,0.6372946982499246,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.41209550448028104
tstcc,device:WISDM:36,natural,1,5,25,WISDM,0.690234375,0.6264963824816059,0.7444196428571429,0.6403645444219582,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.42752805162620333
tstcc,device:WISDM:36,natural,1,5,26,WISDM,0.68828125,0.6244614075389608,0.7533482142857143,0.6466451587731082,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.39019750437832307
tstcc,device:WISDM:36,natural,1,5,27,WISDM,0.689453125,0.6298303184139041,0.7589285714285714,0.6566383681633021,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38699554918067797
tstcc,device:WISDM:36,natural,1,5,28,WISDM,0.684765625,0.6221167514157655,0.7466517857142857,0.6401831409258911,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4253187302633056
tstcc,device:WISDM:36,natural,1,5,29,WISDM,0.689453125,0.6318870517782139,0.7511160714285714,0.6485852493996176,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4060600735912366
tstcc,device:WISDM:36,natural,1,5,30,WISDM,0.68828125,0.6298995499885949,0.7734375,0.6704529841069647,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.36683608924171757
tstcc,device:WISDM:36,natural,1,5,31,WISDM,0.6890625,0.6323195782526078,0.7689732142857143,0.6667327443134743,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3806355175163065
tstcc,device:WISDM:36,natural,1,5,32,WISDM,0.68671875,0.6309935545836675,0.75,0.6507515849792511,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4071532603619354
tstcc,device:WISDM:36,natural,1,5,33,WISDM,0.6890625,0.630820183894802,0.7578125,0.6560699509041023,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.39661195588165093
tstcc,device:WISDM:36,natural,1,5,34,WISDM,0.691796875,0.6526094603590424,0.7734375,0.689051647159864,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38512669610125677
tstcc,device:WISDM:36,natural,1,5,35,WISDM,0.687890625,0.6316700089930332,0.7444196428571429,0.6436814268112854,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4215121153475983
tstcc,device:WISDM:36,natural,1,5,36,WISDM,0.69921875,0.6698722384952485,0.7745535714285714,0.699824991160751,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38654059344636543
tstcc,device:WISDM:36,natural,1,5,37,WISDM,0.68828125,0.6351631643001716,0.7466517857142857,0.6508409375414941,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.43946461785318597
tstcc,device:WISDM:36,natural,1,5,38,WISDM,0.691015625,0.6531292329314484,0.7723214285714286,0.6883378606573792,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38939982519618105
tstcc,device:WISDM:36,natural,1,5,39,WISDM,0.69609375,0.6577269316863159,0.7544642857142857,0.6718935858125075,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.42986056082216756
tstcc,device:WISDM:36,natural,1,5,40,WISDM,0.691796875,0.6540600603292868,0.7700892857142857,0.6878095609066647,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38387431922767845
tstcc,device:WISDM:36,natural,1,5,41,WISDM,0.70390625,0.67851818978541,0.7767857142857143,0.7048112074072446,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3860205833667091
tstcc,device:WISDM:36,natural,1,5,42,WISDM,0.700390625,0.6742890177121796,0.7645089285714286,0.6943012349839386,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4138414122696434
tstcc,device:WISDM:36,natural,1,5,43,WISDM,0.700390625,0.6732769733831044,0.7622767857142857,0.6921329080276448,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.42082099949142765
tstcc,device:WISDM:36,natural,1,5,44,WISDM,0.70390625,0.6824066764985599,0.7779017857142857,0.7101213618358497,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38971460211489883
tstcc,device:WISDM:36,natural,1,5,45,WISDM,0.692578125,0.6538084196053455,0.7566964285714286,0.6733848091766723,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4253535270690918
tstcc,device:WISDM:36,natural,1,5,46,WISDM,0.717578125,0.7169906924137625,0.7879464285714286,0.7568459538573168,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.41380177225385395
tstcc,device:WISDM:36,natural,1,5,47,WISDM,0.695703125,0.6648601749222138,0.7645089285714286,0.6920210541713955,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4169412148850305
tstcc,device:WISDM:36,natural,1,5,48,WISDM,0.724609375,0.7207214605857839,0.7957589285714286,0.7567007574409664,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.385244612715074
tstcc,device:WISDM:36,natural,1,5,49,WISDM,0.6984375,0.667597689503707,0.7767857142857143,0.7049206046370488,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3885296553905521
tstcc,device:WISDM:36,natural,1,5,50,WISDM,0.72265625,0.7097450327886199,0.7901785714285714,0.7356779028058787,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3941137942352465
tstcc,device:WISDM:36,natural,1,5,51,WISDM,0.714453125,0.699425272355503,0.7890625,0.7324433755821045,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.37966972030699253
tstcc,device:WISDM:36,natural,1,5,52,WISDM,0.71796875,0.6987117196423178,0.7868303571428571,0.7257606692620142,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3865268728030579
tstcc,device:WISDM:36,natural,1,5,53,WISDM,0.72109375,0.7038665117432923,0.7935267857142857,0.7342953980118375,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3761699500360659
tstcc,device:WISDM:36,natural,1,5,54,WISDM,0.718359375,0.7058081438579387,0.7868303571428571,0.7340909066780301,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.40893144187118324
tstcc,device:WISDM:36,natural,1,5,55,WISDM,0.7140625,0.6996330200122709,0.7834821428571429,0.7293771550292221,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4015072477715356
tstcc,device:WISDM:36,natural,1,5,56,WISDM,0.71484375,0.6929641661553655,0.7845982142857143,0.7246907446544527,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4038297262574945
tstcc,device:WISDM:36,natural,1,5,57,WISDM,0.718359375,0.7049386254413723,0.7890625,0.7370961388883349,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3845628348312208
tstcc,device:WISDM:36,natural,1,5,58,WISDM,0.719921875,0.7044142237260753,0.7879464285714286,0.7336319845292113,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.38634637237659525
tstcc,device:WISDM:36,natural,1,5,59,WISDM,0.718359375,0.7030310438972398,0.7912946428571429,0.737056141492924,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3788934262203319
tstcc,device:WISDM:36,natural,1,5,60,WISDM,0.72890625,0.7197739964863411,0.7901785714285714,0.7460675543765519,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3887389038822481
tstcc,device:WISDM:36,natural,1,5,61,WISDM,0.71875,0.7006772870795283,0.7957589285714286,0.7393996133885298,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3663190770894289
tstcc,device:WISDM:36,natural,1,5,62,WISDM,0.721875,0.7058998651473202,0.7857142857142857,0.7332879410450184,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.407547834196261
tstcc,device:WISDM:36,natural,1,5,63,WISDM,0.72265625,0.7115216256916208,0.7879464285714286,0.7413761423241947,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3852122777274677
tstcc,device:WISDM:36,natural,1,5,64,WISDM,0.724609375,0.6996330649596787,0.7845982142857143,0.7255210502998373,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.41644550427528365
tstcc,device:WISDM:36,natural,1,5,65,WISDM,0.7234375,0.7183980995659308,0.7823660714285714,0.748804112445842,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.394130631616073
