encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:UCI:21,natural,2,5,105,UCI,0.875,0.8383159246648404,0.8625,0.8297439050128691,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3498042557388537
tstcc,device:UCI:21,natural,2,5,106,UCI,0.884375,0.8482117934215978,0.86875,0.837661932203962,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3259477600455282
tstcc,device:UCI:21,natural,2,5,107,UCI,0.890625,0.8517283724213955,0.871875,0.8384373673036093,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3325130693614479
tstcc,device:UCI:21,natural,2,5,108,UCI,0.8921875,0.8557049686728346,0.875,0.843454790823212,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3277362171327692
tstcc,device:UCI:21,natural,2,5,109,UCI,0.88125,0.8454712993656806,0.871875,0.8424950927046341,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.34856979921460096
tstcc,device:UCI:21,natural,2,5,110,UCI,0.884375,0.8482117934215978,0.86875,0.8396042201363422,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3591031432151794
tstcc,device:UCI:21,natural,2,5,111,UCI,0.890625,0.8518667133725986,0.86875,0.8353753551479836,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.33782436549663525
tstcc,device:UCI:21,natural,2,5,112,UCI,0.8875,0.8523388541237598,0.878125,0.8520480745646308,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.34070390517590565
tstcc,device:UCI:21,natural,2,5,113,UCI,0.89375,0.8584277202855233,0.88125,0.8532134532134531,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.33291072975844144
tstcc,device:UCI:21,natural,2,5,114,UCI,0.8921875,0.8568959206535751,0.8875,0.8609390609390608,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.34561017993837595
tstcc,device:UCI:21,natural,2,5,115,UCI,0.8859375,0.8521581520934731,0.884375,0.8612537864551395,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.34176724180579177
tstcc,device:UCI:21,natural,2,5,116,UCI,0.8921875,0.8568959206535751,0.884375,0.8579631008521552,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.35076623065397144
tstcc,device:UCI:21,natural,2,5,117,UCI,0.896875,0.8603077485174673,0.875,0.8412589804994868,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.33652284629642965
tstcc,device:UCI:21,natural,2,5,118,UCI,0.89375,0.8595777044995213,0.890625,0.8656407710763631,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.333581670653075
tstcc,device:UCI:21,natural,2,5,119,UCI,0.884375,0.8482622617230751,0.878125,0.8463184713375795,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3455227637663484
tstcc,device:UCI:21,natural,2,5,120,UCI,0.8859375,0.8532551359736196,0.878125,0.8552953186122713,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.35360827632248404
tstcc,device:UCI:21,natural,2,5,121,UCI,0.8875,0.8524692609784734,0.8875,0.8609390609390608,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.34732339065521883
tstcc,device:UCI:21,natural,2,5,122,UCI,0.8890625,0.8562415102246256,0.884375,0.8612537864551395,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.34892334789037693
tstcc,device:UCI:21,natural,2,5,123,UCI,0.890625,0.8577822820080225,0.8875,0.8642812955234603,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3561130713671439
tstcc,device:UCI:21,natural,2,5,124,UCI,0.8890625,0.8551398841878729,0.878125,0.8520794755006518,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3568157244473695
tstcc,device:UCI:21,natural,2,5,125,UCI,0.8953125,0.8644362259234027,0.89375,0.8717398373983739,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3428894953802228
tstcc,device:UCI:21,natural,2,5,126,UCI,0.9046875,0.8747995256496759,0.896875,0.8748099092469953,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.32010663403198125
tstcc,device:UCI:21,natural,2,5,127,UCI,0.890625,0.8566762602338718,0.8875,0.8626315789473684,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.33708403538912535
tstcc,device:UCI:21,natural,2,5,128,UCI,0.8859375,0.8565996088734975,0.8875,0.8658562120468707,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.38881527446210135
tstcc,device:UCI:21,natural,2,5,129,UCI,0.8953125,0.8635189827859497,0.890625,0.8672226310195406,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.35255854390561153
tstcc,device:UCI:21,natural,2,5,130,UCI,0.9,0.8690285984235843,0.89375,0.8717398373983739,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3518412022385732
