encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr
rnn,device:MotionSense:17,natural,2,5,1,MotionSense,0.474609375,0.3816372724328044,0.4713541666666667,0.34869549639491154,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,2,MotionSense,0.5419921875,0.48283862368289726,0.5104166666666666,0.4270962088337879,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,3,MotionSense,0.5888671875,0.5472429136201248,0.4973958333333333,0.45113191502734695,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,4,MotionSense,0.6416015625,0.5906122699721005,0.5651041666666666,0.5075498766747731,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,5,MotionSense,0.6689453125,0.6156151569437355,0.5885416666666666,0.5320820961000678,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,6,MotionSense,0.685546875,0.6358977345575922,0.6067708333333334,0.55160923599042,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,7,MotionSense,0.7197265625,0.6689991628628288,0.6171875,0.5537900452262743,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,8,MotionSense,0.7314453125,0.6820686315607091,0.625,0.5662127088161086,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,9,MotionSense,0.736328125,0.6905644349198128,0.6458333333333334,0.5920650629102943,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,10,MotionSense,0.74609375,0.7032210770905278,0.6510416666666666,0.5987026327627726,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,11,MotionSense,0.7431640625,0.6980493157604065,0.65625,0.6049182583725736,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,12,MotionSense,0.7509765625,0.7050403764078519,0.6640625,0.6138732243428677,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,13,MotionSense,0.7578125,0.7117203368700972,0.6614583333333334,0.6054846015749309,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,14,MotionSense,0.763671875,0.721068610782079,0.6640625,0.6123491976714893,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,15,MotionSense,0.7607421875,0.7129762301996889,0.6744791666666666,0.6235207611044103,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,16,MotionSense,0.7587890625,0.7146453566840822,0.6770833333333334,0.6338569424459776,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,17,MotionSense,0.7705078125,0.7352132575205873,0.7005208333333334,0.6638479840866272,11.088157653808594,11.088157653808594,none,full,0,,0.001
rnn,device:MotionSense:17,natural,2,5,18,MotionSense,0.7744140625,0.7374555429298367,0.703125,0.6662053913563611,11.088157653808594,11.088157653808594,none,full,0,,0.001
