encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr
resnetse5,device:RealWorld_thigh:10,natural,2,5,1,RealWorld_thigh,0.303125,0.16033294389596398,0.34095982142857145,0.17421406893022398,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,2,RealWorld_thigh,0.3267361111111111,0.20143678054157443,0.34654017857142855,0.1807663805034768,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,3,RealWorld_thigh,0.36006944444444444,0.24568734329125527,0.40234375,0.26547053810846494,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,4,RealWorld_thigh,0.4826388888888889,0.37842888884115267,0.5652901785714286,0.48973840776755106,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,5,RealWorld_thigh,0.5666666666666667,0.4928426998869934,0.5909598214285714,0.5043964051116308,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,6,RealWorld_thigh,0.5236111111111111,0.4253994754562132,0.5245535714285714,0.4171910491371668,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,7,RealWorld_thigh,0.4701388888888889,0.3820579251302947,0.4564732142857143,0.3774034095967043,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,8,RealWorld_thigh,0.5569444444444445,0.4855224277172061,0.51171875,0.46670380008098894,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,9,RealWorld_thigh,0.6055555555555555,0.561426977047334,0.5703125,0.519411840685548,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,10,RealWorld_thigh,0.5138888888888888,0.4455279477975977,0.48158482142857145,0.4162476364334284,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,11,RealWorld_thigh,0.5461805555555556,0.460212153219228,0.4921875,0.4365908917573888,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,12,RealWorld_thigh,0.6135416666666667,0.5777380553488191,0.5909598214285714,0.5469451707464006,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,13,RealWorld_thigh,0.5864583333333333,0.532991858441522,0.5396205357142857,0.48285048448853757,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,14,RealWorld_thigh,0.5177083333333333,0.458765766893697,0.5094866071428571,0.4647839499321969,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,15,RealWorld_thigh,0.6295138888888889,0.5850231105067193,0.5440848214285714,0.48338634284984033,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,16,RealWorld_thigh,0.5979166666666667,0.559686283987655,0.5652901785714286,0.5225207069653278,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,17,RealWorld_thigh,0.5055555555555555,0.4372039902490564,0.5027901785714286,0.42680761233448833,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,18,RealWorld_thigh,0.5902777777777778,0.5547017572363088,0.5580357142857143,0.5256242681080803,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,19,RealWorld_thigh,0.6795138888888889,0.6760223850770374,0.5608258928571429,0.5249127225599567,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,20,RealWorld_thigh,0.5135416666666667,0.4852785483325539,0.40122767857142855,0.41936019059162816,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,21,RealWorld_thigh,0.6041666666666666,0.5450869548318048,0.5139508928571429,0.4616679272469906,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,22,RealWorld_thigh,0.5440972222222222,0.5126506974244189,0.4966517857142857,0.48277968859003434,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,23,RealWorld_thigh,0.5986111111111111,0.5445788350423548,0.5094866071428571,0.4715471639852343,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,24,RealWorld_thigh,0.5979166666666667,0.549532775798724,0.5859375,0.5438109796582282,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,25,RealWorld_thigh,0.5423611111111111,0.4681556848516975,0.4799107142857143,0.4300247218662905,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,26,RealWorld_thigh,0.5760416666666667,0.5175819040782322,0.5803571428571429,0.533058903518771,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,27,RealWorld_thigh,0.5184027777777778,0.42755929140218357,0.49497767857142855,0.38287960211897837,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,28,RealWorld_thigh,0.5486111111111112,0.470161216703316,0.5033482142857143,0.43740565255733227,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,29,RealWorld_thigh,0.5197916666666667,0.45122472073093517,0.5072544642857143,0.45108829484255547,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,30,RealWorld_thigh,0.5215277777777778,0.43916969097414965,0.5072544642857143,0.4321871719156236,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,31,RealWorld_thigh,0.47638888888888886,0.3909983271856528,0.47098214285714285,0.3925934300157449,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,32,RealWorld_thigh,0.5440972222222222,0.4677345294287119,0.5027901785714286,0.4380273334509233,5.230560302734375,5.230560302734375,none,2,0,,0.01
resnetse5,device:RealWorld_thigh:10,natural,2,5,33,RealWorld_thigh,0.5166666666666667,0.4410170540704536,0.49832589285714285,0.4362615193429533,5.230560302734375,5.230560302734375,none,2,0,,0.01
