encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:WISDM:36,natural,0,5,24,WISDM,0.7046875,0.6392651108964882,0.7176339285714286,0.6110811955563007,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7841804208666352
tstcc,device:WISDM:36,natural,0,5,25,WISDM,0.691015625,0.6304661747145915,0.71875,0.6115715889350648,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.8236937444390995
tstcc,device:WISDM:36,natural,0,5,26,WISDM,0.703515625,0.6399937107039917,0.7198660714285714,0.6133049842664731,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7581496559349554
tstcc,device:WISDM:36,natural,0,5,27,WISDM,0.6953125,0.6347982024048999,0.7198660714285714,0.6133049842664731,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7917265206841486
tstcc,device:WISDM:36,natural,0,5,28,WISDM,0.6890625,0.6296825482600455,0.71875,0.6121939924194552,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.8314159809212599
tstcc,device:WISDM:36,natural,0,5,29,WISDM,0.69375,0.6338155157067777,0.7198660714285714,0.6133049842664731,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.8146970117730754
tstcc,device:WISDM:36,natural,0,5,30,WISDM,0.686328125,0.6282232580686804,0.7176339285714286,0.6122508104528652,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.8328286114015749
tstcc,device:WISDM:36,natural,0,5,31,WISDM,0.685546875,0.6264815390924907,0.7154017857142857,0.6094746716697936,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.9554965244273522
tstcc,device:WISDM:36,natural,0,5,32,WISDM,0.68984375,0.6318121283696971,0.7209821428571429,0.6155720725241274,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7773393602775676
tstcc,device:WISDM:36,natural,0,5,33,WISDM,0.687109375,0.6416581894163109,0.7232142857142857,0.6235333689081317,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7654471765937549
tstcc,device:WISDM:36,natural,0,5,34,WISDM,0.6828125,0.6265305420138767,0.7154017857142857,0.6128980798501347,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.8074435740709305
tstcc,device:WISDM:36,natural,0,5,35,WISDM,0.68125,0.6370719226268035,0.7209821428571429,0.6207452799550347,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.8408946416207722
tstcc,device:WISDM:36,natural,0,5,36,WISDM,0.684375,0.6296482236140994,0.71875,0.6168119432038324,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7730136005473989
tstcc,device:WISDM:36,natural,0,5,37,WISDM,0.678515625,0.6331908583949525,0.7232142857142857,0.623468327231727,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7662357839622668
tstcc,device:WISDM:36,natural,0,5,38,WISDM,0.6859375,0.6359680163876343,0.7254464285714286,0.6256741068434137,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6932423199926104
tstcc,device:WISDM:36,natural,0,5,39,WISDM,0.702734375,0.6777394260370433,0.7354910714285714,0.6676198317193234,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7181678521446884
tstcc,device:WISDM:36,natural,0,5,40,WISDM,0.686328125,0.6387004938767749,0.7254464285714286,0.6272564421735185,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6069500829492297
tstcc,device:WISDM:36,natural,0,5,41,WISDM,0.669140625,0.6347521911410783,0.6707589285714286,0.6139317597257763,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7040050142843809
tstcc,device:WISDM:36,natural,0,5,42,WISDM,0.690625,0.6536103592802044,0.7254464285714286,0.6336154890184613,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6198045616703374
tstcc,device:WISDM:36,natural,0,5,43,WISDM,0.694140625,0.6673077125642967,0.7321428571428571,0.6598840564908701,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7171201982668468
tstcc,device:WISDM:36,natural,0,5,44,WISDM,0.68671875,0.6485289852862595,0.7220982142857143,0.6282480030576243,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6961673378412213
tstcc,device:WISDM:36,natural,0,5,45,WISDM,0.719140625,0.7170667140168885,0.7410714285714286,0.7012924415781873,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6908169471259628
tstcc,device:WISDM:36,natural,0,5,46,WISDM,0.6890625,0.6504601089239385,0.7276785714285714,0.6333064129813722,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.665657106254782
tstcc,device:WISDM:36,natural,0,5,47,WISDM,0.66953125,0.6382066535713863,0.6696428571428571,0.6104707439385484,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6417313131636807
tstcc,device:WISDM:36,natural,0,5,48,WISDM,0.696484375,0.6643542962294033,0.7399553571428571,0.6519151723093655,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.5557319874476109
tstcc,device:WISDM:36,natural,0,5,49,WISDM,0.666015625,0.6574008756859846,0.6763392857142857,0.6480792459039884,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6414650713226625
tstcc,device:WISDM:36,natural,0,5,50,WISDM,0.701171875,0.6739289247017785,0.7466517857142857,0.6736410690544772,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.5604547962014165
tstcc,device:WISDM:36,natural,0,5,51,WISDM,0.716015625,0.711665066967988,0.7366071428571429,0.6934080514543861,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.7635760790269289
tstcc,device:WISDM:36,natural,0,5,52,WISDM,0.712109375,0.6914324230498207,0.7410714285714286,0.6738257111427349,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.5971245117751616
tstcc,device:WISDM:36,natural,0,5,53,WISDM,0.724609375,0.7189852278150201,0.7466517857142857,0.7040633282418316,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6034948615623372
tstcc,device:WISDM:36,natural,0,5,54,WISDM,0.7203125,0.7087228980881477,0.7488839285714286,0.6906850718803798,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.5604094679334334
tstcc,device:WISDM:36,natural,0,5,55,WISDM,0.719921875,0.7127562982364279,0.7455357142857143,0.6934001724096064,457.52508544921875,457.52508544921875,none,2,0,,0.0003,0.6150136116359916
