encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr
resnetse5,device:WISDM:36,natural,2,5,1,WISDM,0.494140625,0.3348617368827299,0.515625,0.3429940937940762,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,2,WISDM,0.55234375,0.42642866742883545,0.5256696428571429,0.3449671219018715,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,3,WISDM,0.578125,0.46892389397741135,0.5703125,0.42873031459646826,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,4,WISDM,0.641015625,0.5471303261034481,0.7511160714285714,0.6420956435688089,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,5,WISDM,0.7265625,0.6356236220563432,0.7845982142857143,0.6740628627623183,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,6,WISDM,0.74609375,0.655833905739138,0.7410714285714286,0.6323683937691628,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,7,WISDM,0.723046875,0.6382030904234168,0.7131696428571429,0.6043358499022131,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,8,WISDM,0.724609375,0.6542357068773619,0.7087053571428571,0.6116702644464961,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,9,WISDM,0.721484375,0.6459031592649863,0.7064732142857143,0.6039159269550676,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,10,WISDM,0.72734375,0.6705132280981733,0.7142857142857143,0.6249929971988796,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,11,WISDM,0.732421875,0.6747622997747629,0.7142857142857143,0.6249929971988796,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,12,WISDM,0.754296875,0.7148160396778138,0.7176339285714286,0.640009315052655,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,13,WISDM,0.7453125,0.7047206869492549,0.7131696428571429,0.6337307147040454,18.83001708984375,18.83001708984375,none,1,0,,0.001
resnetse5,device:WISDM:36,natural,2,5,14,WISDM,0.738671875,0.6841279534561377,0.7176339285714286,0.6283918648574726,18.83001708984375,18.83001708984375,none,1,0,,0.001
