encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:WISDM:36,natural,2,5,1,WISDM,0.50390625,0.35904695550365934,0.4732142857142857,0.32027774764023,457.52508544921875,457.52508544921875,none,4,0,,0.0003,1.1763302492243903
tstcc,device:WISDM:36,natural,2,5,2,WISDM,0.530859375,0.41105618133531385,0.4955357142857143,0.36855265966768613,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.7819761891982385
tstcc,device:WISDM:36,natural,2,5,3,WISDM,0.573828125,0.46601574853167416,0.6763392857142857,0.5661748384173032,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.5993066639639437
tstcc,device:WISDM:36,natural,2,5,4,WISDM,0.61640625,0.5278173401154184,0.7689732142857143,0.659118554104363,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.47804665632013765
tstcc,device:WISDM:36,natural,2,5,5,WISDM,0.66796875,0.588896827060124,0.7868303571428571,0.6771887316663436,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.4146073420665094
tstcc,device:WISDM:36,natural,2,5,6,WISDM,0.68203125,0.6013832305070367,0.7857142857142857,0.6750790270249933,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3756507182759898
tstcc,device:WISDM:36,natural,2,5,7,WISDM,0.680078125,0.6058406866917304,0.7823660714285714,0.6719002315649818,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.37134517303534914
tstcc,device:WISDM:36,natural,2,5,8,WISDM,0.68203125,0.6127311578537384,0.7779017857142857,0.66823251067077,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.36760670372418
tstcc,device:WISDM:36,natural,2,5,9,WISDM,0.6875,0.6177408084133695,0.7600446428571429,0.6506742553684733,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.395317551280771
tstcc,device:WISDM:36,natural,2,5,10,WISDM,0.6875,0.6178455838063249,0.7734375,0.66345688774729,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.3737020445987582
tstcc,device:WISDM:36,natural,2,5,11,WISDM,0.6875,0.6191520205150663,0.7600446428571429,0.6506742553684733,457.52508544921875,457.52508544921875,none,4,0,,0.0003,0.39402141235768795
