encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr
cnnpff,device:RealWorld_thigh:10,natural,2,5,1,RealWorld_thigh,0.35208333333333336,0.2791009105162594,0.39174107142857145,0.2833943176887027,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,2,RealWorld_thigh,0.3246527777777778,0.2133545569404602,0.37611607142857145,0.2404219711645917,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,3,RealWorld_thigh,0.46319444444444446,0.38381752095002536,0.47767857142857145,0.38263874612930177,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,4,RealWorld_thigh,0.4326388888888889,0.33325733735702023,0.4408482142857143,0.3254726232282099,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,5,RealWorld_thigh,0.5274305555555555,0.4776050300129959,0.5602678571428571,0.5037166009287524,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,6,RealWorld_thigh,0.5465277777777777,0.514136881171795,0.5262276785714286,0.4497725394645961,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,7,RealWorld_thigh,0.6034722222222222,0.6059425035998596,0.6668526785714286,0.6435501981128356,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,8,RealWorld_thigh,0.5784722222222223,0.539368057692351,0.5842633928571429,0.5387517041556624,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,9,RealWorld_thigh,0.6065972222222222,0.5738568053102792,0.6138392857142857,0.5735118874092882,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,10,RealWorld_thigh,0.5666666666666667,0.5007882168582473,0.5764508928571429,0.5060184310356289,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,11,RealWorld_thigh,0.603125,0.5597243270803608,0.6082589285714286,0.5615595424712199,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,12,RealWorld_thigh,0.5635416666666667,0.48588302488294643,0.5731026785714286,0.493605629350873,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,13,RealWorld_thigh,0.6642361111111111,0.6419802740960262,0.6607142857142857,0.6238532407224439,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,14,RealWorld_thigh,0.6045138888888889,0.5637749665084445,0.6194196428571429,0.5751977440861492,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,15,RealWorld_thigh,0.6267361111111112,0.5989616035582831,0.6462053571428571,0.6144446540884833,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,16,RealWorld_thigh,0.5892361111111111,0.5553034882362543,0.6233258928571429,0.5852520096113133,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,17,RealWorld_thigh,0.6534722222222222,0.6340800501069493,0.6501116071428571,0.615424531260704,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,18,RealWorld_thigh,0.6097222222222223,0.5745469076235167,0.5954241071428571,0.5453084235330968,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,19,RealWorld_thigh,0.6586805555555556,0.6406031505414221,0.6512276785714286,0.6130981405564447,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,20,RealWorld_thigh,0.6059027777777778,0.5727546815477055,0.5943080357142857,0.5433274772092588,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,21,RealWorld_thigh,0.6270833333333333,0.6030658393496042,0.6300223214285714,0.5961860137417307,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,22,RealWorld_thigh,0.6163194444444444,0.5859633374323497,0.6205357142857143,0.5847717353424207,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,23,RealWorld_thigh,0.6222222222222222,0.5998171611245422,0.6316964285714286,0.6023820495186714,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,24,RealWorld_thigh,0.6256944444444444,0.6060781994712713,0.6339285714285714,0.6050771801329947,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
cnnpff,device:RealWorld_thigh:10,natural,2,5,25,RealWorld_thigh,0.6274305555555556,0.60743361209083,0.6316964285714286,0.6050239287769356,5.5629730224609375,5.5629730224609375,none,4,0,,0.003
