epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,54,,,,,0.4557291567325592,1.6842235326766968
0,54,,,0.3392045497894287,1.7509336471557617,,
1,109,,,,,0.4817708432674408,1.521881103515625
1,109,,,0.4525568187236786,1.6249573230743408,,
2,164,,,,,0.5182291865348816,1.242220401763916
2,164,,,0.4835227131843567,1.4145941734313965,,
3,219,,,,,0.515625,1.0218815803527832
3,219,,,0.511931836605072,1.079933524131775,,
4,274,,,,,0.546875,0.9412949681282043
4,274,,,0.6065340638160706,0.8651813268661499,,
5,329,,,,,0.5755208134651184,0.887062132358551
5,329,,,0.6613636612892151,0.7330467104911804,,
6,384,,,,,0.578125,0.8727893829345703
6,384,,,0.6875,0.6560930013656616,,
7,439,,,,,0.5859375,0.892684280872345
7,439,,,0.7042613625526428,0.6175835132598877,,
8,494,,,,,0.5963541865348816,0.8560212254524231
8,494,,,0.7326704263687134,0.5866439938545227,,
9,549,,,,,0.5885416865348816,0.855376660823822
9,549,,,0.7440341114997864,0.5588639378547668,,
10,604,,,,,0.6067708134651184,0.835852324962616
10,604,,,0.7539772987365723,0.530725359916687,,
11,659,,,,,0.6302083134651184,0.8313316702842712
11,659,,,0.7673295736312866,0.5104690790176392,,
12,714,,,,,0.6927083134651184,0.8339400887489319
12,714,,,0.7636363506317139,0.49626556038856506,,
13,769,,,,,0.6067708134651184,0.8418340086936951
13,769,,,0.7710227370262146,0.4763936400413513,,
14,824,,,,,0.6614583134651184,0.8219929337501526
14,824,,,0.7732954621315002,0.4740075469017029,,
15,879,,,,,0.6171875,0.8190927505493164
15,879,,,0.7761363387107849,0.4578891694545746,,
16,934,,,,,0.6276041865348816,0.8247232437133789
16,934,,,0.7786931991577148,0.4459395110607147,,
17,989,,,,,0.6171875,0.8276360630989075
17,989,,,0.7636363506317139,0.4475904405117035,,
18,1044,,,,,0.6640625,0.8126891255378723
18,1044,,,0.777556836605072,0.4399203956127167,,
19,1099,,,,,0.59375,0.8270241618156433
19,1099,,,0.7801136374473572,0.4324437975883484,,
20,1154,,,,,0.6328125,0.8102521300315857
20,1154,,,0.7761363387107849,0.4247044324874878,,
21,1209,,,,,0.6197916865348816,0.8590431213378906
21,1209,,,0.7863636612892151,0.42242440581321716,,
22,1264,,,,,0.6145833134651184,0.8473038673400879
22,1264,,,0.7948863506317139,0.4120136499404907,,
23,1319,,,,,0.6041666865348816,0.8572139143943787
23,1319,,,0.8002840876579285,0.40981778502464294,,
24,1374,,,,,0.6302083134651184,0.8675529360771179
24,1374,,,0.7928977012634277,0.40484383702278137,,
25,1429,,,,,0.6588541865348816,0.873767077922821
25,1429,,,0.7977272868156433,0.40345194935798645,,
26,1484,,,,,0.6171875,0.8487727642059326
26,1484,,,0.8025568127632141,0.39441654086112976,,
27,1539,,,,,0.5963541865348816,0.8838902115821838
27,1539,,,0.8002840876579285,0.3900686800479889,,
28,1594,,,,,0.6119791865348816,0.8802390694618225
28,1594,,,0.8042613863945007,0.3870539665222168,,
29,1649,,,,,0.5989583134651184,0.8812870979309082
29,1649,,,0.8017045259475708,0.38349172472953796,,
30,1704,,,,,0.5755208134651184,0.9248378872871399
30,1704,,,0.7971590757369995,0.3901793956756592,,
31,1759,,,,,0.625,0.8923861384391785
31,1759,,,0.7940340638160706,0.3766588270664215,,
32,1814,,,,,0.6015625,0.896307647228241
32,1814,,,0.8045454621315002,0.37867477536201477,,
33,1869,,,,,0.5651041865348816,0.9401893019676208
33,1869,,,0.7923295497894287,0.3766467571258545,,
34,1924,,,,,0.6302083134651184,0.9398024082183838
34,1924,,,0.8031250238418579,0.3735887110233307,,
35,1979,,,,,0.5833333134651184,0.924719512462616
35,1979,,,0.8119317889213562,0.365988552570343,,
36,2034,,,,,0.5963541865348816,0.9366808533668518
36,2034,,,0.8031250238418579,0.36278173327445984,,
37,2089,,,,,0.5885416865348816,0.947279691696167
37,2089,,,0.8238636255264282,0.3599105179309845,,
38,2144,,,,,0.5989583134651184,0.96195387840271
38,2144,,,0.816193163394928,0.35527458786964417,,
39,2199,,,,,0.6328125,0.9568315148353577
39,2199,,,0.8053977489471436,0.3570409119129181,,
40,2254,,,,,0.6432291865348816,0.9458317756652832
40,2254,,,0.8096590638160706,0.35372716188430786,,
41,2309,,,,,0.5989583134651184,0.9505586624145508
41,2309,,,0.8173295259475708,0.346164345741272,,
42,2364,,,,,0.5989583134651184,0.9514169692993164
42,2364,,,0.8110795617103577,0.35171249508857727,,
43,2419,,,,,0.6328125,0.9554343819618225
43,2419,,,0.8017045259475708,0.35114550590515137,,
44,2474,,,,,0.6197916865348816,0.9649811387062073
44,2474,,,0.8167613744735718,0.342822402715683,,
45,2529,,,,,0.5989583134651184,0.9157404899597168
45,2529,,,0.824431836605072,0.3488352596759796,,
46,2584,,,,,0.6510416865348816,0.9521923065185547
46,2584,,,0.8221591114997864,0.3404112458229065,,
47,2639,,,,,0.6588541865348816,0.9452106356620789
47,2639,,,0.8215909004211426,0.33487242460250854,,
48,2694,,,,,0.6223958134651184,0.9633036255836487
48,2694,,,0.8275567889213562,0.3342929184436798,,
49,2749,,,,,0.625,1.009379506111145
49,2749,,,0.8264204263687134,0.33357393741607666,,
50,2804,,,,,0.640625,0.9660449028015137
50,2804,,,0.8176136612892151,0.3299214243888855,,
51,2859,,,,,0.6458333134651184,0.9692465662956238
51,2859,,,0.8323863744735718,0.33079037070274353,,
52,2914,,,,,0.6692708134651184,0.9597132205963135
52,2914,,,0.8261363506317139,0.3331775963306427,,
53,2969,,,,,0.6536458134651184,0.9511566162109375
53,2969,,,0.8306818008422852,0.32075104117393494,,
54,3024,,,,,0.6953125,0.9687173366546631
54,3024,,,0.8210227489471436,0.3263571858406067,,
55,3079,,,,,0.6744791865348816,0.9951371550559998
55,3079,,,0.840056836605072,0.3218058943748474,,
56,3134,,,,,0.6302083134651184,0.9663577675819397
56,3134,,,0.8309659361839294,0.31859251856803894,,
57,3189,,,,,0.65625,0.9407539963722229
57,3189,,,0.8286932110786438,0.3191104531288147,,
58,3244,,,,,0.7005208134651184,0.9324137568473816
58,3244,,,0.8286932110786438,0.31878966093063354,,
59,3299,,,,,0.6588541865348816,1.016461968421936
59,3299,,,0.8374999761581421,0.32045093178749084,,
60,3354,,,,,0.6041666865348816,0.9610039591789246
60,3354,,,0.8357954621315002,0.3131948709487915,,
61,3409,,,,,0.6875,0.9468070864677429
61,3409,,,0.8394886255264282,0.3108449876308441,,
62,3464,,,,,0.6848958134651184,0.9313027262687683
62,3464,,,0.8343750238418579,0.3088385760784149,,
63,3519,,,,,0.6822916865348816,0.9624382853507996
63,3519,,,0.831818163394928,0.31348398327827454,,
64,3574,,,,,0.6744791865348816,0.9633011817932129
64,3574,,,0.8409090638160706,0.3062891960144043,,
65,3629,,,,,0.7083333134651184,0.9375806450843811
65,3629,,,0.8338068127632141,0.3089177906513214,,
66,3684,,,,,0.6979166865348816,0.9698840975761414
66,3684,,,0.8423295617103577,0.3060910403728485,,
67,3739,,,,,0.671875,0.9460196495056152
67,3739,,,0.8414772748947144,0.3082830011844635,,
68,3794,,,,,0.6822916865348816,0.9689121842384338
68,3794,,,0.8360795378684998,0.30713778734207153,,
69,3849,,,,,0.6875,0.9564826488494873
69,3849,,,0.8491477370262146,0.29948344826698303,,
70,3904,,,,,0.7109375,0.9247663617134094
70,3904,,,0.8451704382896423,0.29595765471458435,,
71,3905,0.7548828125,0.48368382453918457,,,,
