epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,36,,,,,0.32499998807907104,1.372288465499878
0,36,,,0.23353040218353271,1.5876306295394897,,
1,73,,,,,0.659375011920929,1.1403677463531494
1,73,,,0.5016891956329346,1.2960634231567383,,
2,110,,,,,0.746874988079071,0.839175820350647
2,110,,,0.7157939076423645,1.0206577777862549,,
3,147,,,,,0.7875000238418579,0.6195639967918396
3,147,,,0.7571790814399719,0.7344879508018494,,
4,184,,,,,0.8125,0.4850749969482422
4,184,,,0.7749155163764954,0.5528856515884399,,
5,221,,,,,0.793749988079071,0.4246451258659363
5,221,,,0.7858952879905701,0.4611734449863434,,
6,258,,,,,0.824999988079071,0.39325645565986633
6,258,,,0.7977195978164673,0.4140147268772125,,
7,295,,,,,0.8218749761581421,0.37015029788017273
7,295,,,0.8023648858070374,0.38289251923561096,,
8,332,,,,,0.824999988079071,0.3489481508731842
8,332,,,0.8125,0.3639320135116577,,
9,369,,,,,0.75,0.3656443953514099
9,369,,,0.8112331032752991,0.347522497177124,,
10,406,,,,,0.8187500238418579,0.35022637248039246
10,406,,,0.8125,0.3357030749320984,,
11,443,,,,,0.8343750238418579,0.31687626242637634
11,443,,,0.8078547120094299,0.3269719183444977,,
12,480,,,,,0.8343750238418579,0.3319874703884125
12,480,,,0.8179898858070374,0.3193998634815216,,
13,517,,,,,0.8374999761581421,0.31616201996803284
13,517,,,0.8298141956329346,0.3106048107147217,,
14,554,,,,,0.809374988079071,0.3213387131690979
14,554,,,0.8196790814399719,0.30586689710617065,,
15,591,,,,,0.762499988079071,0.3306981027126312
15,591,,,0.8293918967247009,0.29963377118110657,,
16,628,,,,,0.7875000238418579,0.31618669629096985
16,628,,,0.8293918967247009,0.2981802523136139,,
17,665,,,,,0.840624988079071,0.31585484743118286
17,665,,,0.828125,0.2928793728351593,,
18,702,,,,,0.846875011920929,0.30179113149642944
18,702,,,0.8264358043670654,0.2914438843727112,,
19,739,,,,,0.8374999761581421,0.3169859051704407
19,739,,,0.8315033912658691,0.2846815884113312,,
20,776,,,,,0.765625,0.3173373341560364
20,776,,,0.8416385054588318,0.28154975175857544,,
21,813,,,,,0.815625011920929,0.3341427743434906
21,813,,,0.8395270109176636,0.280734121799469,,
22,850,,,,,0.796875,0.3559831380844116
22,850,,,0.8538851141929626,0.27906671166419983,,
23,887,,,,,0.8343750238418579,0.3122849762439728
23,887,,,0.8399493098258972,0.2778853476047516,,
24,924,,,,,0.8374999761581421,0.3262385129928589
24,924,,,0.849662184715271,0.2743859887123108,,
25,961,,,,,0.846875011920929,0.2902832627296448
25,961,,,0.8513513803482056,0.26929521560668945,,
26,998,,,,,0.784375011920929,0.3283602297306061
26,998,,,0.8597972989082336,0.2661164402961731,,
27,1035,,,,,0.846875011920929,0.3003770709037781
27,1035,,,0.8559966087341309,0.2628985345363617,,
28,1072,,,,,0.84375,0.3046601116657257
28,1072,,,0.8627533912658691,0.2640915811061859,,
29,1109,,,,,0.84375,0.2927898168563843
29,1109,,,0.8572635054588318,0.25816255807876587,,
30,1146,,,,,0.8500000238418579,0.2843928635120392
30,1146,,,0.849662184715271,0.26097726821899414,,
31,1183,,,,,0.8531249761581421,0.3061792850494385
31,1183,,,0.8686655163764954,0.25324469804763794,,
32,1220,,,,,0.831250011920929,0.3264111280441284
32,1220,,,0.8771114945411682,0.2496616244316101,,
33,1257,,,,,0.8531249761581421,0.30269989371299744
33,1257,,,0.8606418967247009,0.2473670393228531,,
34,1294,,,,,0.846875011920929,0.33020955324172974
34,1294,,,0.8669763803482056,0.24718689918518066,,
35,1331,,,,,0.859375,0.29506945610046387
35,1331,,,0.8830236196517944,0.24165040254592896,,
36,1368,,,,,0.859375,0.31050705909729004
36,1368,,,0.8804898858070374,0.23855946958065033,,
37,1405,,,,,0.859375,0.30472955107688904
37,1405,,,0.8872466087341309,0.234117329120636,,
38,1442,,,,,0.8531249761581421,0.34938251972198486
38,1442,,,0.8821790814399719,0.23557227849960327,,
39,1479,,,,,0.84375,0.3294021189212799
39,1479,,,0.8927364945411682,0.22945290803909302,,
40,1516,,,,,0.8500000238418579,0.30639365315437317
40,1516,,,0.9041385054588318,0.2264285683631897,,
41,1553,,,,,0.8531249761581421,0.3191887140274048
41,1553,,,0.8948479890823364,0.22605538368225098,,
42,1590,,,,,0.840624988079071,0.3479717969894409
42,1590,,,0.8897804021835327,0.22383372485637665,,
43,1627,,,,,0.8687499761581421,0.30910640954971313
43,1627,,,0.8834459185600281,0.2248675376176834,,
44,1664,,,,,0.8500000238418579,0.3503989577293396
44,1664,,,0.8956925868988037,0.2200503796339035,,
45,1701,,,,,0.8656250238418579,0.32175952196121216
45,1701,,,0.8990709185600281,0.2165871411561966,,
46,1738,,,,,0.871874988079071,0.29067862033843994
46,1738,,,0.9117398858070374,0.20965628325939178,,
47,1775,,,,,0.859375,0.33117038011550903
47,1775,,,0.9104729890823364,0.21001064777374268,,
48,1812,,,,,0.859375,0.31083160638809204
48,1812,,,0.9244087934494019,0.20591145753860474,,
49,1849,,,,,0.856249988079071,0.35691580176353455
49,1849,,,0.9087837934494019,0.20536594092845917,,
50,1886,,,,,0.8687499761581421,0.3149825930595398
50,1886,,,0.9070945978164673,0.20782949030399323,,
51,1923,,,,,0.862500011920929,0.30644527077674866
51,1923,,,0.9146959185600281,0.20235401391983032,,
52,1960,,,,,0.8656250238418579,0.3503952920436859
52,1960,,,0.9058277010917664,0.19590553641319275,,
53,1997,,,,,0.862500011920929,0.2882009744644165
